time_ms,action,a,b,c
6128,RAISE,142,200,1000
6136,RAISE,143,200,1000
6144,RAISE,144,200,1000
6152,RAISE,145,200,1000
6160,RAISE,146,200,1000
6168,RAISE,147,200,1000
6176,RAISE,148,200,1000
6184,RAISE,149,200,1000
6185,STATE,3,24,
6192,RAISE,150,200,1000
6200,RAISE,151,200,1000
6208,RAISE,152,200,1000
6216,RAISE,153,200,1000
6224,RAISE,154,200,1000
6232,RAISE,155,200,1000
6240,RAISE,156,200,1000
6248,RAISE,157,200,1000
6256,RAISE,158,200,1000
6264,RAISE,159,200,1000
6269,STATE,0,25,
6272,RAISE,160,200,1000
6280,RAISE,161,200,1000
6288,RAISE,162,200,1000
6296,RAISE,163,200,1000
6297,STATE,1,25,
6304,RAISE,164,200,1000
6312,RAISE,165,200,1000
6320,RAISE,166,200,1000
6328,RAISE,167,200,1000
6336,RAISE,168,200,1000
6344,RAISE,169,200,1000
6352,RAISE,170,200,1000
6360,RAISE,171,200,1000
6368,RAISE,172,200,1000
6369,STATE,2,25,
6376,RAISE,173,200,1000
6384,RAISE,174,200,1000
6392,RAISE,175,200,1000
6400,RAISE,176,200,1000
6408,RAISE,177,200,1000
6416,RAISE,178,200,1000
6418,STATE,3,25,
6424,RAISE,179,200,1000
6432,RAISE,180,200,1000
6440,RAISE,181,200,1000
6448,RAISE,182,200,1000
6456,RAISE,183,200,1000
6464,RAISE,184,200,1000
6472,RAISE,185,200,1000
6480,RAISE,186,200,1000
6488,RAISE,187,200,1000
6496,RAISE,188,200,1000
6499,STATE,0,26,
6504,RAISE,189,200,1000
6512,RAISE,190,200,1000
6520,RAISE,191,200,1000
6528,RAISE,192,200,1000
6536,RAISE,193,200,1000
6544,RAISE,194,200,1000
6552,RAISE,195,200,1000
6560,RAISE,196,200,1000
6562,STATE,1,26,
6568,RAISE,197,200,1000
6576,RAISE,198,200,1000
6584,RAISE,199,200,1000
6592,RAISE,200,200,1000
6600,RAISE,201,200,1000
6608,RAISE,202,200,1000
6616,RAISE,203,200,1000
6624,RAISE,204,200,1000
6630,STATE,2,26,
6632,RAISE,205,200,1000
6640,RAISE,206,200,1000
6648,RAISE,207,200,1000
6656,RAISE,208,200,1000
6664,RAISE,209,200,1000
6672,RAISE,210,200,1000
6679,STATE,3,26,
6680,RAISE,211,200,1000
6688,RAISE,212,200,1000
6696,RAISE,213,200,1000
6704,RAISE,214,200,1000
6712,RAISE,215,200,1000
6720,RAISE,216,200,1000
6728,RAISE,217,200,1000
6736,RAISE,218,200,1000
6744,RAISE,219,200,1000
6752,RAISE,220,200,1000
6760,RAISE,221,200,1000
6763,STATE,0,27,
6768,RAISE,222,200,1000
6776,RAISE,223,200,1000
6784,RAISE,224,200,1000
6792,RAISE,225,200,1000
6800,RAISE,226,200,1000
6808,RAISE,227,200,1000
6816,RAISE,228,200,1000
6820,STATE,1,27,
6824,RAISE,229,200,1000
6832,RAISE,230,200,1000
6840,RAISE,231,200,1000
6848,RAISE,232,200,1000
6856,RAISE,233,200,1000
6864,RAISE,234,200,1000
6872,RAISE,235,200,1000
6880,RAISE,236,200,1000
6888,RAISE,237,200,1000
6893,STATE,2,27,
6896,RAISE,238,200,1000
6904,RAISE,239,200,1000
6912,RAISE,240,200,1000
6920,RAISE,241,200,1000
6928,RAISE,242,200,1000
6936,RAISE,243,200,1000
6944,RAISE,244,200,1000
6945,STATE,3,27,
6952,RAISE,245,200,1000
6960,RAISE,246,200,1000
6968,RAISE,247,200,1000
6976,RAISE,248,200,1000
6984,RAISE,249,200,1000
6992,RAISE,250,200,1000
6996,STATE,0,28,
7000,RAISE,1,200,1000
7008,RAISE,2,200,1000
7016,RAISE,3,200,1000
7024,RAISE,4,200,1000
7032,RAISE,5,200,1000
7040,RAISE,6,200,1000
7048,RAISE,7,200,1000
7056,RAISE,8,200,1000
7064,RAISE,9,200,1000
7070,STATE,1,28,
7072,RAISE,10,200,1000
7080,RAISE,11,200,1000
7088,RAISE,12,200,1000
7096,RAISE,13,200,1000
7104,RAISE,14,200,1000
7112,RAISE,15,200,1000
7120,RAISE,16,200,1000
7128,RAISE,17,200,1000
7136,RAISE,18,200,1000
7141,STATE,2,28,
7144,RAISE,19,200,1000
7152,RAISE,20,200,1000
7160,RAISE,21,200,1000
7168,RAISE,22,200,1000
7176,RAISE,23,200,1000
7184,RAISE,24,200,1000
7192,RAISE,25,200,1000
7196,STATE,3,28,
7200,RAISE,26,200,1000
7208,RAISE,27,200,1000
7216,RAISE,28,200,1000
7224,RAISE,29,200,1000
7232,RAISE,30,200,1000
7233,STATE,0,29,
7240,RAISE,31,200,1000
7248,RAISE,32,200,1000
7256,RAISE,33,200,1000
7264,RAISE,34,200,1000
7272,RAISE,35,200,1000
7280,RAISE,36,200,1000
7288,RAISE,37,200,1000
7296,RAISE,38,200,1000
7304,RAISE,39,200,1000
7312,RAISE,40,200,1000
7320,RAISE,41,200,1000
7322,STATE,1,29,
7328,RAISE,42,200,1000
7336,RAISE,43,200,1000
7344,RAISE,44,200,1000
7352,RAISE,45,200,1000
7358,STATE,2,29,
7360,RAISE,46,200,1000
7368,RAISE,47,200,1000
7376,RAISE,48,200,1000
7384,RAISE,49,200,1000
7392,RAISE,50,200,1000
7400,RAISE,51,200,1000
7408,RAISE,52,200,1000
7416,RAISE,53,200,1000
7424,RAISE,54,200,1000
7430,STATE,3,29,
7432,RAISE,55,200,1000
7440,RAISE,56,200,1000
7448,RAISE,57,200,1000
7456,RAISE,58,200,1000
7464,RAISE,59,200,1000
7472,RAISE,60,200,1000
7480,RAISE,61,200,1000
7488,RAISE,62,200,1000
7496,RAISE,63,200,1000
7500,STATE,0,30,
7504,RAISE,64,200,1000
7512,RAISE,65,200,1000
7520,RAISE,66,200,1000
7528,RAISE,67,200,1000
7536,RAISE,68,200,1000
7544,RAISE,69,200,1000
7552,RAISE,70,200,1000
7560,RAISE,71,200,1000
7568,RAISE,72,200,1000
7572,STATE,1,30,
7576,RAISE,73,200,1000
7584,RAISE,74,200,1000
7592,RAISE,75,200,1000
7600,RAISE,76,200,1000
7608,RAISE,77,200,1000
7616,RAISE,78,200,1000
7624,RAISE,79,200,1000
7632,RAISE,80,200,1000
7640,RAISE,81,200,1000
7641,STATE,2,30,
7648,RAISE,82,200,1000
7656,RAISE,83,200,1000
7664,RAISE,84,200,1000
7672,RAISE,85,200,1000
7680,RAISE,86,200,1000
7688,RAISE,87,200,1000
7694,STATE,3,30,
7696,RAISE,88,200,1000
7704,RAISE,89,200,1000
7712,RAISE,90,200,1000
7720,RAISE,91,200,1000
7728,RAISE,92,200,1000
7736,RAISE,93,200,1000
7744,RAISE,94,200,1000
7752,RAISE,95,200,1000
7760,RAISE,96,200,1000
7768,RAISE,97,200,1000
7769,STATE,0,31,
7776,RAISE,98,200,1000
7784,RAISE,99,200,1000
7792,RAISE,100,200,1000
7800,RAISE,101,200,1000
7803,STATE,1,31,
7808,RAISE,102,200,1000
7816,RAISE,103,200,1000
7824,RAISE,104,200,1000
7832,RAISE,105,200,1000
7840,RAISE,106,200,1000
7848,RAISE,107,200,1000
7856,RAISE,108,200,1000
7864,RAISE,109,200,1000
7865,STATE,2,31,
7872,RAISE,110,200,1000
7880,RAISE,111,200,1000
7888,RAISE,112,200,1000
7896,RAISE,113,200,1000
7904,RAISE,114,200,1000
7912,RAISE,115,200,1000
7920,RAISE,116,200,1000
7928,RAISE,117,200,1000
7932,STATE,3,31,
7936,RAISE,118,200,1000
7944,RAISE,119,200,1000
7952,RAISE,120,200,1000
7960,RAISE,121,200,1000
7968,RAISE,122,200,1000
7976,RAISE,123,200,1000
7984,RAISE,124,200,1000
7987,STATE,0,32,
7992,RAISE,125,200,1000
8000,RAISE,126,200,1000
8008,RAISE,127,200,1000
8016,RAISE,128,200,1000
8024,RAISE,129,200,1000
8032,RAISE,130,200,1000
8040,RAISE,131,200,1000
8048,RAISE,132,200,1000
8056,RAISE,133,200,1000
8064,RAISE,134,200,1000
8072,STATE,1,32,
8072,RAISE,135,200,1000
8080,RAISE,136,200,1000
8088,RAISE,137,200,1000
8096,RAISE,138,200,1000
8104,RAISE,139,200,1000
8112,RAISE,140,200,1000
8120,RAISE,141,200,1000
8128,RAISE,142,200,1000
8136,RAISE,143,200,1000
8138,STATE,2,32,
8144,RAISE,144,200,1000
8152,RAISE,145,200,1000
8160,RAISE,146,200,1000
8168,RAISE,147,200,1000
8176,RAISE,148,200,1000
8179,STATE,3,32,
8184,RAISE,149,200,1000
8192,RAISE,150,200,1000
8200,RAISE,151,200,1000
8208,RAISE,152,200,1000
8216,RAISE,153,200,1000
8224,RAISE,154,200,1000
8232,RAISE,155,200,1000
8240,RAISE,156,200,1000
8248,RAISE,157,200,1000
8252,STATE,0,33,
8256,RAISE,158,200,1000
8264,RAISE,159,200,1000
8272,RAISE,160,200,1000
8280,RAISE,161,200,1000
8288,RAISE,162,200,1000
8292,STATE,1,33,
8296,RAISE,163,200,1000
8304,RAISE,164,200,1000
8312,RAISE,165,200,1000
8320,RAISE,166,200,1000
8328,RAISE,167,200,1000
8336,RAISE,168,200,1000
8344,RAISE,169,200,1000
8352,RAISE,170,200,1000
8357,STATE,2,33,
8360,RAISE,171,200,1000
8368,RAISE,172,200,1000
8376,RAISE,173,200,1000
8384,RAISE,174,200,1000
8392,RAISE,175,200,1000
8400,RAISE,176,200,1000
8408,RAISE,177,200,1000
8416,RAISE,178,200,1000
8424,RAISE,179,200,1000
8432,RAISE,180,200,1000
8438,STATE,3,33,
8440,RAISE,181,200,1000
8448,RAISE,182,200,1000
8456,RAISE,183,200,1000
8464,RAISE,184,200,1000
8472,RAISE,185,200,1000
8480,RAISE,186,200,1000
8488,RAISE,187,200,1000
8491,STATE,0,34,
8496,RAISE,188,200,1000
8504,RAISE,189,200,1000
8512,RAISE,190,200,1000
8520,RAISE,191,200,1000
8528,RAISE,192,200,1000
8536,RAISE,193,200,1000
8543,STATE,1,34,
8544,RAISE,194,200,1000
8552,RAISE,195,200,1000
8560,RAISE,196,200,1000
8568,RAISE,197,200,1000
8576,RAISE,198,200,1000
8584,RAISE,199,200,1000
8592,RAISE,200,200,1000
8600,RAISE,201,200,1000
8608,RAISE,202,200,1000
8616,RAISE,203,200,1000
8624,RAISE,204,200,1000
8630,STATE,2,34,
8632,RAISE,205,200,1000
8640,RAISE,206,200,1000
8648,RAISE,207,200,1000
8656,RAISE,208,200,1000
8664,RAISE,209,200,1000
8672,RAISE,210,200,1000
8680,RAISE,211,200,1000
8688,RAISE,212,200,1000
8696,RAISE,213,200,1000
8704,RAISE,214,200,1000
8706,STATE,3,34,
8712,RAISE,215,200,1000
8720,RAISE,216,200,1000
8728,RAISE,217,200,1000
8736,RAISE,218,200,1000
8744,RAISE,219,200,1000
8752,RAISE,220,200,1000
8755,STATE,0,35,
8760,RAISE,221,200,1000
8768,RAISE,222,200,1000
8776,RAISE,223,200,1000
8784,RAISE,224,200,1000
8792,RAISE,225,200,1000
8800,RAISE,226,200,1000
8808,RAISE,227,200,1000
8816,RAISE,228,200,1000
8824,RAISE,229,200,1000
8832,STATE,1,35,
8832,RAISE,230,200,1000
8840,RAISE,231,200,1000
8848,RAISE,232,200,1000
8856,RAISE,233,200,1000
8862,STATE,2,35,
8864,RAISE,234,200,1000
8872,RAISE,235,200,1000
8880,RAISE,236,200,1000
8888,RAISE,237,200,1000
8896,RAISE,238,200,1000
8904,RAISE,239,200,1000
8912,RAISE,240,200,1000
8920,RAISE,241,200,1000
8928,RAISE,242,200,1000
8936,RAISE,243,200,1000
8944,RAISE,244,200,1000
8952,RAISE,245,200,1000
8953,STATE,3,35,
8960,RAISE,246,200,1000
8968,RAISE,247,200,1000
8976,RAISE,248,200,1000
8984,RAISE,249,200,1000
8992,RAISE,250,200,1000
9000,RAISE,1,200,1000
9008,RAISE,2,200,1000
9014,STATE,0,36,
9016,RAISE,3,200,1000
9024,RAISE,4,200,1000
9032,RAISE,5,200,1000
9040,RAISE,6,200,1000
9048,RAISE,7,200,1000
9050,STATE,1,36,
9056,RAISE,8,200,1000
9064,RAISE,9,200,1000
9072,RAISE,10,200,1000
9080,RAISE,11,200,1000
9088,RAISE,12,200,1000
9096,RAISE,13,200,1000
9104,RAISE,14,200,1000
9107,STATE,2,36,
9112,RAISE,15,200,1000
9120,RAISE,16,200,1000
9128,RAISE,17,200,1000
9136,RAISE,18,200,1000
9144,RAISE,19,200,1000
9152,RAISE,20,200,1000
9160,RAISE,21,200,1000
9168,RAISE,22,200,1000
9176,RAISE,23,200,1000
9184,RAISE,24,200,1000
9192,STATE,3,36,
9192,RAISE,25,200,1000
9200,RAISE,26,200,1000
9208,RAISE,27,200,1000
9216,RAISE,28,200,1000
9224,RAISE,29,200,1000
9232,RAISE,30,200,1000
9240,RAISE,31,200,1000
9248,RAISE,32,200,1000
9256,RAISE,33,200,1000
9262,STATE,0,37,
9264,RAISE,34,200,1000
9272,RAISE,35,200,1000
9280,RAISE,36,200,1000
9288,RAISE,37,200,1000
9296,RAISE,38,200,1000
9304,RAISE,39,200,1000
9311,STATE,1,37,
9312,RAISE,40,200,1000
9320,RAISE,41,200,1000
9328,RAISE,42,200,1000
9336,RAISE,43,200,1000
9344,RAISE,44,200,1000
9352,RAISE,45,200,1000
9360,RAISE,46,200,1000
9368,RAISE,47,200,1000
9376,RAISE,48,200,1000
9384,STATE,2,37,
9384,RAISE,49,200,1000
9392,RAISE,50,200,1000
9400,RAISE,51,200,1000
9408,RAISE,52,200,1000
9416,RAISE,53,200,1000
9424,RAISE,54,200,1000
9432,RAISE,55,200,1000
9440,RAISE,56,200,1000
9448,RAISE,57,200,1000
9456,STATE,3,37,
9456,RAISE,58,200,1000
9464,RAISE,59,200,1000
9472,RAISE,60,200,1000
9480,RAISE,61,200,1000
9488,RAISE,62,200,1000
9496,RAISE,63,200,1000
9504,RAISE,64,200,1000
9512,RAISE,65,200,1000
9516,STATE,0,38,
9520,RAISE,66,200,1000
9528,RAISE,67,200,1000
9536,RAISE,68,200,1000
9544,RAISE,69,200,1000
9552,RAISE,70,200,1000
9560,RAISE,71,200,1000
9568,RAISE,72,200,1000
9570,STATE,1,38,
9576,RAISE,73,200,1000
9584,RAISE,74,200,1000
9592,RAISE,75,200,1000
9600,RAISE,76,200,1000
9608,STATE,2,38,
9608,RAISE,77,200,1000
9616,RAISE,78,200,1000
9624,RAISE,79,200,1000
9632,RAISE,80,200,1000
9640,RAISE,81,200,1000
9648,RAISE,82,200,1000
9656,RAISE,83,200,1000
9664,RAISE,84,200,1000
9672,RAISE,85,200,1000
9680,RAISE,86,200,1000
9688,RAISE,87,200,1000
9696,RAISE,88,200,1000
9704,RAISE,89,200,1000
9707,STATE,3,38,
9712,RAISE,90,200,1000
9720,RAISE,91,200,1000
9728,RAISE,92,200,1000
9736,RAISE,93,200,1000
9744,RAISE,94,200,1000
9752,RAISE,95,200,1000
9760,RAISE,96,200,1000
9768,RAISE,97,200,1000
9770,STATE,0,39,
9776,RAISE,98,200,1000
9784,RAISE,99,200,1000
9792,RAISE,100,200,1000
9800,RAISE,101,200,1000
9803,STATE,1,39,
9808,RAISE,102,200,1000
9816,RAISE,103,200,1000
9824,RAISE,104,200,1000
9832,RAISE,105,200,1000
9840,RAISE,106,200,1000
9848,RAISE,107,200,1000
9856,RAISE,108,200,1000
9857,STATE,2,39,
9864,RAISE,109,200,1000
9872,RAISE,110,200,1000
9880,RAISE,111,200,1000
9888,RAISE,112,200,1000
9896,RAISE,113,200,1000
9904,RAISE,114,200,1000
9912,RAISE,115,200,1000
9920,RAISE,116,200,1000
9928,RAISE,117,200,1000
9934,STATE,3,39,
9936,RAISE,118,200,1000
9944,RAISE,119,200,1000
9952,RAISE,120,200,1000
9960,RAISE,121,200,1000
9968,RAISE,122,200,1000
9976,RAISE,123,200,1000
9984,RAISE,124,200,1000
9992,RAISE,125,200,1000
10000,RAISE,126,200,1000
10008,RAISE,127,200,1000
10016,RAISE,128,200,1000
10020,STATE,0,40,
10024,RAISE,129,200,1000
10032,RAISE,130,200,1000
10040,RAISE,131,200,1000
10048,RAISE,132,200,1000
10053,STATE,1,40,
10056,RAISE,133,200,1000
10064,RAISE,134,200,1000
10072,RAISE,135,200,1000
10080,RAISE,136,200,1000
10088,RAISE,137,200,1000
10096,RAISE,138,200,1000
10104,RAISE,139,200,1000
10112,RAISE,140,200,1000
10120,RAISE,141,200,1000
10125,STATE,2,40,
10128,RAISE,142,200,1000
10136,RAISE,143,200,1000
10144,RAISE,144,200,1000
10152,RAISE,145,200,1000
10160,RAISE,146,200,1000
10167,STATE,3,40,
10168,RAISE,147,200,1000
10176,RAISE,148,200,1000
10184,RAISE,149,200,1000
10192,RAISE,150,200,1000
10200,RAISE,151,200,1000
10208,RAISE,152,200,1000
10216,RAISE,153,200,1000
10224,RAISE,154,200,1000
10232,RAISE,155,200,1000
10240,RAISE,156,200,1000
10248,RAISE,157,200,1000
10256,RAISE,158,200,1000
10261,STATE,0,41,
10264,RAISE,159,200,1000
10272,RAISE,160,200,1000
10280,RAISE,161,200,1000
10288,RAISE,162,200,1000
10296,RAISE,163,200,1000
10304,RAISE,164,200,1000
10312,RAISE,165,200,1000
10320,RAISE,166,200,1000
10328,STATE,1,41,
10328,RAISE,167,200,1000
10336,RAISE,168,200,1000
10344,RAISE,169,200,1000
10352,RAISE,170,200,1000
10360,RAISE,171,200,1000
10368,RAISE,172,200,1000
10376,RAISE,173,200,1000
10384,STATE,2,41,
10384,RAISE,174,200,1000
10392,RAISE,175,200,1000
10400,RAISE,176,200,1000
10408,RAISE,177,200,1000
10416,RAISE,178,200,1000
10421,STATE,3,41,
10424,RAISE,179,200,1000
10432,RAISE,180,200,1000
10440,RAISE,181,200,1000
10448,RAISE,182,200,1000
10456,RAISE,183,200,1000
10464,RAISE,184,200,1000
10472,RAISE,185,200,1000
10480,RAISE,186,200,1000
10488,RAISE,187,200,1000
10496,RAISE,188,200,1000
10504,RAISE,189,200,1000
10512,RAISE,190,200,1000
10519,STATE,0,42,
10520,RAISE,191,200,1000
10528,RAISE,192,200,1000
10536,RAISE,193,200,1000
10544,RAISE,194,200,1000
10552,RAISE,195,200,1000
10557,STATE,1,42,
10560,RAISE,196,200,1000
10568,RAISE,197,200,1000
10576,RAISE,198,200,1000
10584,RAISE,199,200,1000
10592,RAISE,200,200,1000
10600,RAISE,201,200,1000
10608,RAISE,202,200,1000
10616,RAISE,203,200,1000
10624,RAISE,204,200,1000
10632,RAISE,205,200,1000
10635,STATE,2,42,
10640,RAISE,206,200,1000
10648,RAISE,207,200,1000
10656,RAISE,208,200,1000
10664,RAISE,209,200,1000
10672,RAISE,210,200,1000
10680,RAISE,211,200,1000
10688,RAISE,212,200,1000
10696,RAISE,213,200,1000
10701,STATE,3,42,
10704,RAISE,214,200,1000
10712,RAISE,215,200,1000
10720,RAISE,216,200,1000
10728,RAISE,217,200,1000
10736,RAISE,218,200,1000
10744,RAISE,219,200,1000
10752,RAISE,220,200,1000
10760,RAISE,221,200,1000
10762,STATE,0,43,
10768,RAISE,222,200,1000
10776,RAISE,223,200,1000
10784,RAISE,224,200,1000
10792,RAISE,225,200,1000
10796,STATE,1,43,
10800,RAISE,226,200,1000
10808,RAISE,227,200,1000
10816,RAISE,228,200,1000
10824,RAISE,229,200,1000
10832,RAISE,230,200,1000
10840,RAISE,231,200,1000
10848,RAISE,232,200,1000
10856,RAISE,233,200,1000
10858,STATE,2,43,
10864,RAISE,234,200,1000
10872,RAISE,235,200,1000
10880,RAISE,236,200,1000
10888,RAISE,237,200,1000
10896,RAISE,238,200,1000
10904,RAISE,239,200,1000
10912,RAISE,240,200,1000
10920,RAISE,241,200,1000
10928,RAISE,242,200,1000
10936,RAISE,243,200,1000
10944,STATE,3,43,
10944,RAISE,244,200,1000
10952,RAISE,245,200,1000
10960,RAISE,246,200,1000
10968,RAISE,247,200,1000
10976,RAISE,248,200,1000
10984,RAISE,249,200,1000
10992,RAISE,250,200,1000
11000,RAISE,1,200,1000
11004,STATE,0,44,
11008,RAISE,2,200,1000
11016,RAISE,3,200,1000
11024,RAISE,4,200,1000
11032,RAISE,5,200,1000
11040,RAISE,6,200,1000
11043,STATE,1,44,
11048,RAISE,7,200,1000
11056,RAISE,8,200,1000
11064,RAISE,9,200,1000
11072,RAISE,10,200,1000
11080,RAISE,11,200,1000
11088,RAISE,12,200,1000
11096,RAISE,13,200,1000
11104,RAISE,14,200,1000
11112,RAISE,15,200,1000
11120,RAISE,16,200,1000
11124,STATE,2,44,
11128,RAISE,17,200,1000
11136,RAISE,18,200,1000
11144,RAISE,19,200,1000
11152,RAISE,20,200,1000
11160,RAISE,21,200,1000
11168,RAISE,22,200,1000
11176,RAISE,23,200,1000
11184,RAISE,24,200,1000
11192,RAISE,25,200,1000
11200,RAISE,26,200,1000
11207,STATE,3,44,
11208,RAISE,27,200,1000
11216,RAISE,28,200,1000
11224,RAISE,29,200,1000
11232,RAISE,30,200,1000
11240,RAISE,31,200,1000
11248,RAISE,32,200,1000
11256,RAISE,33,200,1000
11264,RAISE,34,200,1000
11267,STATE,0,45,
11272,RAISE,35,200,1000
11280,RAISE,36,200,1000
11288,RAISE,37,200,1000
