time_ms,action,a,b,c
6636,STATE,3,66,
6645,STATE,4,66,
6645,RAISE,2,400,3000
6669,STATE,5,66,
6673,STATE,6,66,
6680,STATE,7,66,
6694,STATE,0,67,
6700,CLEAR,1,400,3000
6722,STATE,1,67,
6727,STATE,3,67,
6733,STATE,2,67,
6750,STATE,4,67,
6762,STATE,5,67,
6768,STATE,6,67,
6792,STATE,7,67,
6804,STATE,0,68,
6809,STATE,1,68,
6819,STATE,2,68,
6843,STATE,4,68,
6844,STATE,3,68,
6868,STATE,5,68,
6881,STATE,7,68,
6883,STATE,6,68,
6895,STATE,0,69,
6921,STATE,1,69,
6927,STATE,3,69,
6930,STATE,2,69,
6942,STATE,4,69,
6960,STATE,5,69,
6979,STATE,6,69,
6982,STATE,7,69,
6996,STATE,0,70,
7005,STATE,1,70,
7016,STATE,2,70,
7035,STATE,3,70,
7046,STATE,4,70,
7066,STATE,5,70,
7067,STATE,6,70,
7082,STATE,7,70,
7109,STATE,0,71,
7112,STATE,1,71,
7114,RAISE,2,400,3000
7117,STATE,2,71,
7138,STATE,3,71,
7147,STATE,4,71,
7152,STATE,5,71,
7179,STATE,6,71,
7185,STATE,7,71,
7204,STATE,0,72,
7209,STATE,1,72,
7230,STATE,2,72,
7230,STATE,3,72,
7255,STATE,4,72,
7271,STATE,5,72,
7284,STATE,6,72,
7290,STATE,7,72,
7292,STATE,0,73,
7305,STATE,1,73,
7320,STATE,2,73,
7334,STATE,3,73,
7358,STATE,4,73,
7365,STATE,5,73,
7370,STATE,6,73,
7391,STATE,0,74,
7391,STATE,7,73,
7407,STATE,1,74,
7429,STATE,2,74,
7434,STATE,3,74,
7449,STATE,4,74,
7467,STATE,5,74,
7483,STATE,6,74,
7494,STATE,0,75,
7494,STATE,7,74,
7520,STATE,1,75,
7524,STATE,2,75,
7542,STATE,3,75,
7548,STATE,4,75,
7567,STATE,5,75,
7584,STATE,7,75,
7585,STATE,6,75,
7592,STATE,0,76,
7622,STATE,1,76,
7632,STATE,2,76,
7641,STATE,3,76,
7656,STATE,4,76,
7672,STATE,5,76,
7683,STATE,6,76,
7690,STATE,0,77,
7696,STATE,7,76,
7707,STATE,1,77,
7719,STATE,2,77,
7747,STATE,3,77,
7747,STATE,4,77,
7754,STATE,5,77,
7766,STATE,6,77,
7782,STATE,7,77,
7794,STATE,0,78,
7817,STATE,1,78,
7829,STATE,2,78,
7844,STATE,3,78,
7852,STATE,5,78,
7859,STATE,4,78,
7879,STATE,6,78,
7886,STATE,7,78,
7897,STATE,0,79,
7917,STATE,1,79,
7923,STATE,2,79,
7942,STATE,3,79,
7956,STATE,4,79,
7972,STATE,5,79,
7977,STATE,7,79,
7981,STATE,6,79,
7993,STATE,0,80,
8004,STATE,1,80,
8029,STATE,2,80,
8042,STATE,4,80,
8043,STATE,3,80,
8069,STATE,5,80,
8075,STATE,6,80,
8090,STATE,7,80,
8092,STATE,0,81,
8103,STATE,1,81,
8130,STATE,3,81,
8134,STATE,2,81,
8151,STATE,4,81,
8160,STATE,5,81,
8168,STATE,6,81,
8194,STATE,7,81,
8205,STATE,0,82,
8209,STATE,1,82,
8226,STATE,2,82,
8231,STATE,3,82,
8246,STATE,4,82,
8268,STATE,5,82,
8268,STATE,6,82,
8287,STATE,7,82,
8309,STATE,0,83,
8319,STATE,1,83,
8324,STATE,2,83,
8338,STATE,3,83,
8343,STATE,4,83,
8368,STATE,6,83,
8372,STATE,5,83,
8377,STATE,7,83,
8407,STATE,0,84,
8410,STATE,1,84,
8419,STATE,2,84,
8432,STATE,3,84,
8443,STATE,4,84,
8452,STATE,5,84,
8481,STATE,6,84,
8489,STATE,7,84,
8503,STATE,0,85,
8518,STATE,1,85,
8520,STATE,2,85,
8538,STATE,3,85,
8551,STATE,4,85,
8556,STATE,5,85,
8583,STATE,6,85,
8597,STATE,7,85,
8610,STATE,0,86,
8620,STATE,1,86,
8634,STATE,2,86,
8640,STATE,3,86,
8652,STATE,4,86,
8652,STATE,5,86,
8676,STATE,6,86,
8695,STATE,7,86,
8707,STATE,0,87,
8707,STATE,1,87,
8716,STATE,2,87,
8745,STATE,3,87,
8755,STATE,5,87,
8756,STATE,4,87,
8766,STATE,6,87,
8796,STATE,7,87,
8805,STATE,0,88,
8817,STATE,1,88,
8830,STATE,2,88,
8833,STATE,3,88,
8857,STATE,4,88,
8860,STATE,5,88,
8881,STATE,7,88,
8882,STATE,6,88,
8907,STATE,0,89,
8918,STATE,2,89,
8919,STATE,1,89,
8938,STATE,3,89,
8943,STATE,4,89,
8961,STATE,5,89,
8983,STATE,6,89,
8990,STATE,7,89,
8996,STATE,0,90,
9006,STATE,1,90,
9020,STATE,2,90,
9044,STATE,3,90,
9060,STATE,4,90,
9066,STATE,6,90,
9071,STATE,5,90,
9077,STATE,7,90,
9103,STATE,0,91,
9103,STATE,1,91,
9130,STATE,3,91,
9135,STATE,2,91,
9155,STATE,5,91,
9158,STATE,4,91,
9171,STATE,6,91,
9184,STATE,7,91,
9199,STATE,0,92,
9210,RAISE,1,400,3000
9220,STATE,1,92,
9231,STATE,2,92,
9240,STATE,3,92,
9251,STATE,4,92,
9254,STATE,5,92,
9270,STATE,6,92,
9280,STATE,7,92,
9290,STATE,0,93,
9314,STATE,1,93,
9321,STATE,2,93,
9331,STATE,3,93,
9355,STATE,4,93,
9368,STATE,5,93,
9377,STATE,6,93,
9390,STATE,0,94,
9391,STATE,7,93,
9409,STATE,1,94,
9429,STATE,2,94,
9431,STATE,3,94,
9457,STATE,5,94,
9459,STATE,4,94,
9467,STATE,6,94,
9488,STATE,7,94,
9505,STATE,0,95,
9518,STATE,1,95,
9535,STATE,2,95,
9547,STATE,3,95,
9547,STATE,4,95,
9564,STATE,5,95,
9584,STATE,6,95,
9596,STATE,7,95,
9606,STATE,0,96,
9606,STATE,1,96,
9622,STATE,2,96,
9629,STATE,3,96,
9656,STATE,4,96,
9668,STATE,5,96,
9681,STATE,6,96,
9686,STATE,7,96,
9700,CLEAR,1,400,3000
9702,STATE,1,97,
9710,STATE,0,97,
9721,STATE,2,97,
9729,STATE,3,97,
9743,STATE,4,97,
9755,STATE,5,97,
9766,STATE,6,97,
9795,STATE,7,97,
9806,STATE,0,98,
9808,STATE,1,98,
9824,STATE,2,98,
9838,STATE,3,98,
9853,STATE,5,98,
9856,STATE,4,98,
9880,STATE,6,98,
9886,STATE,7,98,
9890,STATE,0,99,
9911,STATE,1,99,
9924,STATE,2,99,
9936,STATE,3,99,
9952,STATE,4,99,
9953,STATE,5,99,
9984,STATE,6,99,
9984,STATE,7,99,
10008,STATE,0,100,
10013,STATE,1,100,
10028,STATE,2,100,
10028,STATE,3,100,
10058,STATE,4,100,
10072,STATE,5,100,
10078,STATE,7,100,
10085,STATE,6,100,
10090,STATE,0,101,
10108,STATE,1,101,
10129,STATE,2,101,
10134,STATE,3,101,
10147,STATE,4,101,
10167,STATE,5,101,
10168,STATE,6,101,
10195,STATE,7,101,
10198,STATE,0,102,
10206,STATE,1,102,
10225,STATE,2,102,
10228,STATE,3,102,
10255,STATE,4,102,
10258,STATE,5,102,
10278,STATE,6,102,
10284,STATE,7,102,
10290,STATE,0,103,
10305,STATE,1,103,
10331,STATE,2,103,
10339,STATE,3,103,
10345,STATE,4,103,
10364,STATE,5,103,
10372,STATE,6,103,
10388,STATE,7,103,
10396,STATE,0,104,
10420,STATE,1,104,
10422,STATE,2,104,
10441,STATE,4,104,
10444,STATE,3,104,
10453,STATE,5,104,
10478,STATE,7,104,
10483,STATE,6,104,
10505,STATE,0,105,
10506,STATE,1,105,
10534,STATE,2,105,
10536,STATE,3,105,
10548,STATE,4,105,
10560,STATE,5,105,
10574,STATE,6,105,
10578,STATE,7,105,
10604,STATE,0,106,
10621,STATE,1,106,
10621,STATE,2,106,
10636,STATE,3,106,
10643,STATE,4,106,
10666,STATE,6,106,
10669,STATE,5,106,
10686,STATE,7,106,
10693,STATE,0,107,
10709,STATE,1,107,
10721,STATE,2,107,
10723,RAISE,2,400,3000
10733,STATE,3,107,
10747,STATE,4,107,
10756,RAISE,2,400,3000
10770,STATE,5,107,
10772,STATE,6,107,
10778,STATE,7,107,
10790,RAISE,2,400,3000
10792,STATE,0,108,
10808,STATE,1,108,
10832,STATE,2,108,
10847,STATE,3,108,
10853,STATE,5,108,
10858,STATE,4,108,
10880,STATE,6,108,
10889,STATE,7,108,
10896,STATE,0,109,
10915,STATE,1,109,
10923,STATE,2,109,
10943,STATE,3,109,
10957,STATE,4,109,
10966,STATE,5,109,
10983,STATE,6,109,
10997,STATE,7,109,
11008,STATE,0,110,
11019,STATE,1,110,
11030,STATE,3,110,
11031,STATE,2,110,
11052,STATE,5,110,
11059,STATE,4,110,
11069,STATE,6,110,
11093,STATE,7,110,
11097,STATE,0,111,
11117,STATE,1,111,
11127,STATE,2,111,
11147,STATE,3,111,
11147,STATE,4,111,
11168,STATE,5,111,
11173,STATE,6,111,
11186,STATE,7,111,
11208,STATE,0,112,
11217,STATE,2,112,
11221,STATE,1,112,
11228,STATE,3,112,
11247,STATE,4,112,
11271,STATE,5,112,
11279,STATE,6,112,
11285,STATE,7,112,
11292,STATE,0,113,
11314,STATE,1,113,
11315,STATE,2,113,
11328,STATE,3,113,
11359,STATE,4,113,
11369,STATE,5,113,
11378,STATE,6,113,
11384,STATE,7,113,
11404,STATE,1,114,
11409,STATE,0,114,
11423,STATE,2,114,
11440,STATE,4,114,
11444,STATE,3,114,
11462,STATE,5,114,
11469,STATE,6,114,
11490,STATE,7,114,
11510,STATE,0,115,
11522,STATE,1,115,
11528,STATE,2,115,
11537,STATE,3,115,
11543,STATE,4,115,
11553,STATE,5,115,
11580,STATE,6,115,
11595,STATE,7,115,
11599,STATE,0,116,
11615,STATE,2,116,
11618,STATE,1,116,
11637,STATE,3,116,
11651,STATE,4,116,
11672,STATE,5,116,
11680,STATE,6,116,
11684,STATE,7,116,
11693,STATE,0,117,
11717,STATE,2,117,
11721,STATE,1,117,
11735,STATE,3,117,
11753,STATE,4,117,
11772,STATE,5,117,
11783,STATE,6,117,
11795,STATE,7,117,
11808,STATE,0,118,
11808,STATE,1,118,
11834,STATE,2,118,
11834,STATE,3,118,
11857,STATE,4,118,
11859,STATE,5,118,
11877,STATE,6,118,
11895,STATE,0,119,
11896,STATE,7,118,
11920,STATE,1,119,
11932,STATE,2,119,
11943,STATE,3,119,
11948,STATE,4,119,
11968,STATE,5,119,
11974,STATE,6,119,
11990,STATE,7,119,
12010,STATE,0,120,
12016,STATE,1,120,
12028,STATE,2,120,
12037,STATE,3,120,
12050,STATE,4,120,
12056,STATE,5,120,
12072,STATE,6,120,
12092,STATE,0,121,
12095,STATE,7,120,
12104,STATE,1,121,
12125,STATE,2,121,
12130,STATE,3,121,
12156,STATE,4,121,
12165,STATE,5,121,
12179,STATE,7,121,
12184,STATE,6,121,
12208,STATE,1,122,
12210,STATE,0,122,
12210,RAISE,1,400,3000
12224,STATE,2,122,
12244,STATE,4,122,
12246,STATE,3,122,
12261,STATE,5,122,
12273,STATE,6,122,
12289,STATE,7,122,
12290,STATE,0,123,
12304,STATE,1,123,
12326,STATE,2,123,
12340,STATE,4,123,
12342,STATE,3,123,
12368,STATE,5,123,
12368,STATE,6,123,
12392,STATE,7,123,
12403,STATE,0,124,
12411,STATE,1,124,
12432,STATE,3,124,
12433,STATE,2,124,
12442,STATE,4,124,
12454,STATE,5,124,
12481,STATE,6,124,
12490,STATE,7,124,
12496,STATE,0,125,
12517,STATE,1,125,
12523,STATE,2,125,
12540,STATE,4,125,
12544,STATE,3,125,
12567,STATE,5,125,
12572,STATE,6,125,
12591,STATE,7,125,
12595,STATE,0,126,
12603,STATE,1,126,
12623,STATE,2,126,
12643,STATE,3,126,
12653,STATE,4,126,
12658,STATE,5,126,
12678,STATE,6,126,
12678,STATE,7,126,
12700,CLEAR,1,400,3000
12702,STATE,0,127,
12711,STATE,1,127,
12727,STATE,2,127,
12747,STATE,3,127,
12756,STATE,4,127,
12768,STATE,5,127,
12772,STATE,6,127,
12790,STATE,7,127,
12800,STATE,0,128,
12814,STATE,1,128,
12834,STATE,2,128,
12837,STATE,3,128,
12842,STATE,4,128,
12863,STATE,5,128,
12875,STATE,6,128,
12893,STATE,7,128,
12907,STATE,0,129,
12909,STATE,1,129,
12919,STATE,2,129,
12928,STATE,3,129,
12960,STATE,4,129,
12969,STATE,5,129,
12984,STATE,6,129,
12995,STATE,0,130,
12997,STATE,7,129,
13007,STATE,1,130,
13024,STATE,2,130,
13045,STATE,3,130,
13057,STATE,5,130,
13059,STATE,4,130,
13070,STATE,6,130,
13084,STATE,7,130,
13097,STATE,0,131,
13110,STATE,1,131,
13116,STATE,2,131,
13133,STATE,3,131,
13153,STATE,4,131,
13166,STATE,5,131,
13179,STATE,6,131,
13182,STATE,7,131,
13192,STATE,0,132,
13220,STATE,1,132,
13228,STATE,2,132,
13239,STATE,3,132,
13253,STATE,5,132,
13257,STATE,4,132,
13266,STATE,6,132,
13289,STATE,7,132,
13295,STATE,0,133,
13317,STATE,1,133,
13317,STATE,2,133,
13341,STATE,3,133,
13343,STATE,4,133,
13356,STATE,5,133,
13380,STATE,7,133,
13384,STATE,6,133,
13396,STATE,0,134,
13411,STATE,1,134,
13417,STATE,2,134,
13441,STATE,3,134,
13445,STATE,4,134,
13466,STATE,5,134,
13469,STATE,6,134,
13478,STATE,7,134,
13497,STATE,0,135,
13513,STATE,1,135,
13532,STATE,2,135,
13534,STATE,3,135,
13540,STATE,4,135,
13569,STATE,5,135,
13574,STATE,6,135,
13593,STATE,7,135,
13597,STATE,0,136,
13605,STATE,1,136,
13619,STATE,2,136,
13628,STATE,3,136,
13642,STATE,4,136,
13672,STATE,5,136,
13675,STATE,6,136,
13689,STATE,7,136,
13702,STATE,1,137,
13708,STATE,0,137,
13728,STATE,2,137,
13728,STATE,3,137,
13753,STATE,4,137,
13759,STATE,5,137,
13775,STATE,6,137,
13786,STATE,7,137,
13792,STATE,0,138,
13819,STATE,1,138,
13828,STATE,2,138,
13838,STATE,3,138,
13858,STATE,4,138,
13870,STATE,6,138,
13872,STATE,5,138,
13877,STATE,7,138,
13896,STATE,0,139,
13918,STATE,1,139,
13930,STATE,2,139,
13936,STATE,3,139,
13946,STATE,4,139,
13968,STATE,5,139,
13972,STATE,6,139,
13997,STATE,7,139,
14006,STATE,1,140,
14010,STATE,0,140,
14027,STATE,2,140,
14038,STATE,3,140,
14048,STATE,4,140,
14065,STATE,6,140,
14072,STATE,5,140,
14081,STATE,7,140,
14091,STATE,0,141,
14114,STATE,1,141,
14132,STATE,2,141,
14136,STATE,3,141,
14147,STATE,4,141,
14168,STATE,5,141,
14176,STATE,6,141,
14188,STATE,7,141,
14202,STATE,0,142,
14212,STATE,1,142,
14231,STATE,2,142,
14240,STATE,4,142,
14246,STATE,3,142,
14263,STATE,5,142,
14276,STATE,6,142,
14289,STATE,7,142,
14305,STATE,1,143,
14306,STATE,0,143,
14326,STATE,2,143,
14330,STATE,3,143,
14340,STATE,4,143,
