time_ms,action,a,b,c
9054,STATE,4,90,
9067,STATE,5,90,
9085,STATE,6,90,
9089,STATE,7,90,
9095,STATE,0,91,
9112,STATE,1,91,
9124,STATE,2,91,
9146,STATE,3,91,
9156,STATE,4,91,
9164,STATE,5,91,
9167,STATE,6,91,
9186,STATE,7,91,
9199,STATE,0,92,
9210,RAISE,1,400,3000
9219,STATE,1,92,
9220,STATE,2,92,
9242,STATE,3,92,
9244,STATE,4,92,
9271,STATE,5,92,
9283,STATE,6,92,
9292,STATE,0,93,
9296,STATE,7,92,
9313,STATE,1,93,
9318,STATE,2,93,
9330,STATE,3,93,
9351,STATE,4,93,
9370,STATE,5,93,
9370,STATE,6,93,
9396,STATE,7,93,
9406,STATE,0,94,
9407,STATE,1,94,
9427,STATE,2,94,
9435,STATE,3,94,
9450,STATE,4,94,
9471,STATE,5,94,
9483,STATE,6,94,
9493,STATE,7,94,
9502,STATE,0,95,
9503,STATE,1,95,
9527,STATE,2,95,
9540,STATE,3,95,
9547,STATE,4,95,
9568,STATE,6,95,
9571,STATE,5,95,
9577,STATE,7,95,
9598,STATE,0,96,
9605,STATE,1,96,
9618,STATE,2,96,
9643,STATE,3,96,
9660,STATE,4,96,
9672,STATE,5,96,
9680,STATE,6,96,
9682,STATE,7,96,
9700,CLEAR,1,400,3000
9703,STATE,0,97,
9721,STATE,1,97,
9731,STATE,2,97,
9735,STATE,3,97,
9755,STATE,4,97,
9757,STATE,5,97,
9783,STATE,6,97,
9786,STATE,7,97,
9795,STATE,0,98,
9808,STATE,1,98,
9830,STATE,2,98,
9843,STATE,3,98,
9856,STATE,4,98,
9862,STATE,5,98,
9884,STATE,6,98,
9893,STATE,7,98,
9896,STATE,0,99,
9909,STATE,1,99,
9927,STATE,2,99,
9944,STATE,3,99,
9949,STATE,4,99,
9953,STATE,5,99,
9960,RAISE,2,400,3000
9970,STATE,6,99,
9987,STATE,7,99,
10000,STATE,0,100,
10002,STATE,1,100,
10029,STATE,2,100,
10038,STATE,3,100,
10055,STATE,4,100,
10070,STATE,5,100,
10081,STATE,6,100,
10094,STATE,7,100,
10104,STATE,0,101,
10115,STATE,1,101,
10118,STATE,2,101,
10138,STATE,3,101,
10156,STATE,4,101,
10159,STATE,5,101,
10166,STATE,6,101,
10181,STATE,7,101,
10196,STATE,0,102,
10216,STATE,1,102,
10226,STATE,2,102,
10235,STATE,3,102,
10240,STATE,4,102,
10254,STATE,5,102,
10284,STATE,6,102,
10294,STATE,7,102,
10295,STATE,0,103,
10306,STATE,1,103,
10327,STATE,2,103,
10342,STATE,3,103,
10350,STATE,4,103,
10354,STATE,5,103,
10385,STATE,6,103,
10393,STATE,7,103,
10397,STATE,0,104,
10418,STATE,1,104,
10427,STATE,2,104,
10429,RAISE,2,400,3000
10440,STATE,4,104,
10443,STATE,3,104,
10463,STATE,5,104,
10476,STATE,6,104,
10482,STATE,7,104,
10506,STATE,0,105,
10507,STATE,1,105,
10532,STATE,2,105,
10538,STATE,3,105,
10552,STATE,4,105,
10567,STATE,5,105,
10567,STATE,6,105,
10581,STATE,7,105,
10603,STATE,0,106,
10605,STATE,1,106,
10625,STATE,2,106,
10642,STATE,3,106,
10651,STATE,4,106,
10660,STATE,5,106,
10669,STATE,6,106,
10690,STATE,7,106,
10694,STATE,0,107,
10708,RAISE,2,400,3000
10721,STATE,1,107,
10722,STATE,2,107,
10740,STATE,4,107,
10741,STATE,3,107,
10758,STATE,5,107,
10771,RAISE,2,400,3000
10776,STATE,6,107,
10793,STATE,7,107,
10794,STATE,0,108,
10819,STATE,1,108,
10833,STATE,2,108,
10842,STATE,4,108,
10847,STATE,3,108,
10863,STATE,5,108,
10866,STATE,6,108,
10889,STATE,7,108,
10909,STATE,0,109,
10921,STATE,1,109,
10927,STATE,2,109,
10939,STATE,3,109,
10954,STATE,4,109,
10971,STATE,5,109,
10982,STATE,7,109,
10983,STATE,6,109,
11005,STATE,0,110,
11006,STATE,1,110,
11030,STATE,2,110,
11030,STATE,3,110,
11057,STATE,4,110,
11065,STATE,5,110,
11073,STATE,6,110,
11090,STATE,7,110,
11107,STATE,0,111,
11120,STATE,1,111,
11134,STATE,2,111,
11146,STATE,3,111,
11150,STATE,4,111,
11163,STATE,5,111,
11165,STATE,6,111,
11195,STATE,7,111,
11197,STATE,0,112,
11217,STATE,1,112,
11223,STATE,2,112,
11240,STATE,3,112,
11247,STATE,4,112,
11270,STATE,5,112,
11278,STATE,6,112,
11279,STATE,7,112,
11290,STATE,0,113,
11313,STATE,1,113,
11325,STATE,2,113,
11332,STATE,3,113,
11341,STATE,4,113,
11368,STATE,5,113,
11370,STATE,6,113,
11389,STATE,7,113,
11392,STATE,0,114,
11417,STATE,1,114,
11434,STATE,2,114,
11442,STATE,3,114,
11453,STATE,4,114,
11465,STATE,5,114,
11477,STATE,6,114,
11496,STATE,7,114,
11497,STATE,0,115,
11502,STATE,1,115,
11521,STATE,2,115,
11538,STATE,3,115,
11540,STATE,4,115,
11556,STATE,5,115,
11574,STATE,6,115,
11586,STATE,7,115,
11602,STATE,0,116,
11621,STATE,1,116,
11627,STATE,3,116,
11630,STATE,2,116,
11653,STATE,4,116,
11671,STATE,5,116,
11683,STATE,6,116,
11688,STATE,7,116,
11698,STATE,0,117,
11707,STATE,1,117,
11721,STATE,2,117,
11727,STATE,3,117,
11752,STATE,4,117,
11770,STATE,5,117,
11776,STATE,6,117,
11794,STATE,0,118,
11797,STATE,7,117,
11808,STATE,1,118,
11816,STATE,2,118,
11836,STATE,3,118,
11846,STATE,4,118,
11856,STATE,5,118,
11877,STATE,7,118,
11881,STATE,6,118,
11893,STATE,0,119,
11907,STATE,1,119,
11921,STATE,2,119,
11928,STATE,3,119,
11955,STATE,4,119,
11961,STATE,5,119,
11969,STATE,6,119,
11983,STATE,7,119,
11993,STATE,0,120,
12015,STATE,1,120,
12026,STATE,2,120,
12029,STATE,3,120,
12057,STATE,4,120,
12057,STATE,5,120,
12066,STATE,6,120,
12092,STATE,7,120,
12094,STATE,0,121,
12108,STATE,1,121,
12135,STATE,2,121,
12147,STATE,3,121,
12152,STATE,4,121,
12166,STATE,5,121,
12166,STATE,6,121,
12182,STATE,7,121,
12190,STATE,0,122,
12208,STATE,1,122,
12210,RAISE,1,400,3000
12226,STATE,2,122,
12236,STATE,3,122,
12242,STATE,4,122,
12262,STATE,5,122,
12268,STATE,6,122,
12289,STATE,7,122,
12303,STATE,0,123,
12307,STATE,1,123,
12324,STATE,2,123,
12327,STATE,3,123,
12348,STATE,4,123,
12361,STATE,5,123,
12383,STATE,6,123,
12393,STATE,7,123,
12398,STATE,0,124,
12416,STATE,1,124,
12426,STATE,2,124,
12446,STATE,3,124,
12453,STATE,4,124,
12471,STATE,5,124,
12474,STATE,6,124,
12493,STATE,7,124,
12500,STATE,0,125,
12512,STATE,1,125,
12527,STATE,3,125,
12529,STATE,2,125,
12540,STATE,4,125,
12560,STATE,5,125,
12574,STATE,6,125,
12593,STATE,7,125,
12598,STATE,0,126,
12613,STATE,1,126,
12619,STATE,2,126,
12647,STATE,3,126,
12653,STATE,4,126,
12667,STATE,5,126,
12677,STATE,6,126,
12688,STATE,7,126,
12700,CLEAR,1,400,3000
12704,STATE,0,127,
12704,STATE,1,127,
12731,STATE,3,127,
12732,STATE,2,127,
12748,STATE,4,127,
12764,STATE,5,127,
12774,STATE,6,127,
12791,STATE,7,127,
12803,STATE,0,128,
12818,STATE,1,128,
12833,STATE,2,128,
12833,STATE,3,128,
12856,STATE,4,128,
12861,STATE,5,128,
12878,STATE,6,128,
12888,STATE,7,128,
12897,STATE,0,129,
12912,STATE,1,129,
12927,STATE,3,129,
12928,STATE,2,129,
12954,STATE,4,129,
12963,STATE,5,129,
12974,STATE,6,129,
12992,STATE,7,129,
13003,STATE,0,130,
13017,STATE,1,130,
13019,STATE,2,130,
13028,STATE,3,130,
13051,STATE,4,130,
13053,STATE,5,130,
13076,STATE,6,130,
13087,STATE,7,130,
13096,STATE,0,131,
13106,STATE,1,131,
13129,STATE,3,131,
13135,STATE,2,131,
13159,STATE,4,131,
13170,STATE,5,131,
13183,STATE,6,131,
13189,STATE,7,131,
13199,STATE,0,132,
13207,STATE,1,132,
13234,STATE,2,132,
13241,STATE,4,132,
13242,STATE,3,132,
13256,STATE,5,132,
13283,STATE,6,132,
13285,STATE,7,132,
13296,STATE,0,133,
13319,STATE,1,133,
13322,STATE,2,133,
13329,STATE,3,133,
13353,STATE,4,133,
13360,STATE,5,133,
13369,STATE,6,133,
13380,STATE,7,133,
13390,STATE,0,134,
13404,STATE,1,134,
13427,STATE,2,134,
13432,STATE,3,134,
13454,STATE,4,134,
13462,STATE,5,134,
13474,STATE,6,134,
13477,STATE,7,134,
13492,RAISE,2,400,3000
13504,STATE,0,135,
13505,STATE,1,135,
13520,STATE,2,135,
13530,STATE,3,135,
13543,STATE,4,135,
13562,STATE,5,135,
13579,STATE,6,135,
13581,STATE,7,135,
13596,STATE,0,136,
13603,STATE,1,136,
13615,STATE,2,136,
13636,STATE,3,136,
13657,STATE,4,136,
13666,STATE,5,136,
13678,STATE,6,136,
13679,STATE,7,136,
13704,STATE,0,137,
13712,STATE,1,137,
13734,STATE,2,137,
13741,STATE,3,137,
13744,STATE,4,137,
13756,STATE,5,137,
13765,STATE,6,137,
13794,STATE,7,137,
13808,STATE,0,138,
13820,STATE,1,138,
13823,STATE,2,138,
13827,STATE,3,138,
13853,STATE,4,138,
13853,STATE,5,138,
13868,STATE,6,138,
13882,STATE,7,138,
13896,STATE,0,139,
13914,STATE,1,139,
13935,STATE,2,139,
13940,STATE,3,139,
13945,STATE,4,139,
13960,STATE,5,139,
13965,STATE,6,139,
13985,STATE,7,139,
14010,STATE,0,140,
14011,STATE,1,140,
14017,STATE,2,140,
14040,STATE,4,140,
14045,STATE,3,140,
14068,STATE,5,140,
14077,STATE,7,140,
14084,STATE,6,140,
14097,STATE,0,141,
14105,STATE,1,141,
14126,STATE,2,141,
14133,STATE,3,141,
14157,STATE,4,141,
14166,STATE,5,141,
14177,STATE,6,141,
14193,STATE,7,141,
14198,STATE,0,142,
14221,STATE,1,142,
14226,STATE,2,142,
14227,STATE,3,142,
14242,STATE,4,142,
14264,STATE,5,142,
14280,STATE,6,142,
