slot,data_lost,data_delay_ms,ack_lost,ack_delay_ms
414,0,20,0,20
415,0,20,0,20
416,0,20,0,20
417,0,20,0,200
418,0,20,0,20
419,0,200,0,20
420,0,20,0,20
421,0,20,0,20
422,0,200,0,20
423,0,20,0,20
424,0,20,0,20
425,0,20,0,20
426,0,20,0,200
427,0,20,0,20
428,0,20,0,20
429,0,20,0,200
430,0,200,0,20
431,0,20,0,20
432,0,20,0,200
433,0,20,0,20
434,0,20,0,20
435,0,20,0,200
436,0,20,0,20
437,0,20,0,200
438,0,200,0,200
439,0,20,0,200
440,0,20,0,200
441,0,20,0,200
442,0,200,0,20
443,0,200,0,20
444,0,200,0,20
445,0,20,0,20
446,0,20,0,20
447,0,20,0,20
448,0,200,0,20
449,0,20,0,20
450,0,20,0,200
451,0,20,0,200
452,0,200,0,200
453,0,20,0,20
454,0,200,0,20
455,0,200,0,20
456,0,20,0,20
457,0,20,0,20
458,0,20,0,20
459,0,200,0,20
460,0,20,0,200
461,0,20,0,20
462,0,200,0,200
463,0,200,0,20
464,0,20,0,20
465,0,20,0,200
466,0,200,0,20
467,0,200,0,20
468,0,200,0,20
469,0,200,0,20
470,0,20,0,20
471,0,20,0,200
472,0,20,0,20
473,0,20,0,20
474,0,200,0,20
475,0,20,0,200
476,0,20,0,200
477,0,20,0,20
478,0,200,0,20
479,0,20,0,20
480,0,20,0,200
481,0,20,0,200
482,0,20,1,200
483,0,20,0,200
484,0,20,0,20
485,0,20,0,20
486,0,20,0,200
487,0,20,0,200
488,0,200,0,200
489,0,20,0,20
490,0,200,0,20
491,0,200,0,200
492,0,20,0,200
493,0,20,0,200
494,0,20,0,20
495,0,20,0,200
496,0,200,0,200
497,0,200,0,20
498,0,200,0,20
499,0,20,0,200
500,0,20,0,200
501,0,20,0,200
502,0,20,0,200
503,0,200,0,20
504,0,20,0,200
505,0,20,0,20
506,0,20,0,20
507,0,20,0,20
508,0,20,0,200
509,0,20,0,200
510,0,20,0,20
511,0,20,0,20
512,0,20,0,20
513,0,20,0,20
514,0,20,0,200
515,0,20,0,20
516,0,20,0,20
517,0,200,0,20
518,0,200,0,20
519,0,20,0,200
520,0,20,0,20
521,0,20,0,20
522,0,20,0,20
523,0,200,0,20
524,0,200,0,20
525,0,20,0,20
526,0,20,0,20
527,0,20,0,20
528,0,20,0,200
529,0,200,0,20
530,0,20,0,20
531,0,20,0,200
532,0,20,0,20
533,0,20,0,20
534,0,20,0,200
535,0,20,1,20
536,0,20,0,200
537,0,200,0,20
538,0,20,0,20
539,0,20,0,200
540,0,20,0,200
541,0,20,0,200
542,0,20,0,20
543,0,200,0,200
544,0,20,0,20
545,0,20,0,200
546,0,20,0,20
547,0,20,0,20
548,0,200,0,20
549,0,200,0,200
550,0,200,0,20
551,0,20,0,20
552,0,20,0,20
553,0,200,0,20
554,0,200,0,20
555,0,20,0,20
556,0,20,0,200
557,0,20,0,200
558,0,20,0,20
559,0,200,0,20
560,0,20,0,20
561,0,20,0,20
562,0,20,0,20
563,0,20,0,20
564,0,20,0,20
565,0,20,0,20
566,0,20,0,20
567,0,20,0,20
568,0,20,0,20
569,0,20,0,20
570,0,20,0,20
571,0,200,0,20
572,0,200,0,20
573,0,20,0,20
574,0,20,0,200
575,0,20,0,200
576,0,20,0,20
577,0,20,0,200
578,0,20,0,20
579,0,20,0,20
580,0,200,0,20
581,0,200,0,20
582,0,20,0,20
583,0,20,0,20
584,0,200,0,20
585,1,20,0,200
586,0,20,0,200
587,0,20,0,20
588,0,200,0,20
589,0,20,0,200
590,0,20,0,20
591,0,20,0,20
592,0,200,0,20
593,0,20,0,200
594,0,20,0,200
595,0,20,0,20
596,0,200,0,200
597,0,20,0,20
598,0,200,0,20
599,0,20,0,20
600,0,20,0,20
601,0,20,0,200
602,0,200,0,200
603,0,20,0,200
604,0,20,0,20
605,0,200,0,20
606,0,200,0,200
607,0,200,0,20
608,0,20,0,20
609,0,200,0,20
610,0,20,0,200
611,0,20,0,20
612,0,20,0,20
613,0,20,0,20
614,0,200,0,20
615,0,20,0,200
616,0,20,0,20
617,0,200,0,200
618,0,20,0,20
619,0,20,0,20
620,0,20,0,20
621,0,20,0,20
622,0,20,0,200
623,0,200,0,20
624,0,20,1,20
625,0,200,0,200
626,0,20,0,20
627,0,20,0,20
628,0,20,0,20
629,0,20,1,20
630,0,20,0,20
631,0,20,0,20
632,0,20,0,20
633,0,20,0,200
634,0,20,0,20
635,0,200,0,20
636,0,20,0,20
637,0,20,0,20
638,0,200,0,200
639,0,20,1,20
640,0,200,0,200
641,0,20,0,20
642,0,20,0,20
643,0,20,0,200
644,0,200,0,20
645,0,20,0,20
646,0,200,0,200
647,0,20,0,200
648,0,20,0,20
649,0,200,0,200
650,0,20,0,20
651,0,200,0,20
652,0,20,0,20
653,0,20,0,200
654,0,20,0,20
655,0,20,0,20
656,0,20,0,200
657,0,20,0,20
658,0,20,0,20
659,0,200,0,200
660,0,20,0,20
661,0,20,0,20
662,0,20,0,20
663,0,200,0,200
664,0,20,0,200
665,0,20,0,20
666,0,20,0,200
667,0,20,0,200
668,0,20,0,20
669,0,200,0,200
670,0,200,0,20
671,0,200,0,20
672,0,200,0,20
673,0,20,0,200
674,0,20,0,200
675,0,20,0,20
676,0,20,0,20
677,0,20,0,20
678,0,200,0,20
679,0,20,0,20
680,0,200,0,20
681,0,20,0,20
682,0,20,0,20
683,0,20,0,20
684,0,200,0,200
685,0,200,0,20
686,0,20,0,200
687,0,20,0,200
688,0,20,0,20
689,0,200,0,20
690,0,20,0,200
691,0,20,0,200
692,0,200,0,20
693,0,200,0,200
694,0,20,0,20
695,0,20,0,20
696,0,200,0,20
697,0,20,0,20
698,0,20,0,20
699,0,20,0,20
700,0,200,0,20
701,0,20,0,20
702,0,20,0,20
703,0,20,0,200
704,0,20,0,20
705,0,20,0,20
706,0,20,0,200
707,0,200,0,200
708,0,20,0,20
709,0,20,0,20
710,0,200,0,200
711,0,20,0,20
712,0,20,0,20
713,0,20,0,20
714,0,200,0,200
715,0,20,0,20
716,0,20,0,20
717,1,20,0,20
718,0,200,0,20
719,0,20,0,200
720,0,200,0,200
721,0,20,0,20
722,0,200,0,200
723,0,200,0,20
724,1,20,1,20
725,0,200,0,200
726,0,20,0,200
727,0,20,0,20
728,0,20,0,20
729,0,200,0,20
730,0,20,0,20
731,0,20,0,20
732,0,200,0,20
733,0,200,0,200
734,0,20,0,200
735,0,20,0,20
736,0,20,0,20
737,0,200,0,200
738,0,20,0,20
739,0,200,1,20
740,0,20,0,20
741,0,200,0,20
742,0,20,0,20
743,0,20,0,20
744,0,200,0,200
745,0,200,0,20
746,0,20,0,20
747,0,200,0,200
748,0,20,0,20
749,0,200,0,20
750,0,200,0,200
751,0,200,0,20
752,0,20,0,20
753,0,20,0,20
754,0,20,0,20
755,0,20,0,20
756,0,200,0,20
757,0,20,0,200
758,0,20,0,200
759,0,20,0,20
760,0,200,0,200
761,0,20,0,200
762,0,20,0,20
763,0,200,0,200
764,0,20,0,20
765,0,20,0,20
766,0,200,0,20
767,0,20,0,20
768,0,20,0,20
769,0,20,0,200
770,0,20,0,20
771,0,20,0,20
772,0,200,0,20
773,0,20,0,20
774,0,20,0,200
775,0,20,0,200
776,0,20,0,20
777,0,20,0,20
778,0,20,0,200
779,0,200,0,20
780,0,20,0,20
781,0,200,0,20
782,0,20,0,20
783,0,20,0,200
784,0,20,0,20
785,0,20,0,20
786,0,200,0,20
787,0,20,0,20
788,0,20,0,200
789,0,20,0,200
790,0,20,0,200
791,0,20,0,20
792,0,20,0,20
793,0,20,0,20
794,0,20,0,20
795,0,200,0,20
796,0,20,0,20
797,0,20,0,200
798,0,200,0,20
799,0,20,0,200
800,0,200,0,200
801,0,20,0,20
802,0,20,0,20
803,0,20,0,20
804,0,20,0,20
805,0,200,0,20
806,0,20,0,20
807,0,20,0,20
808,0,20,0,200
809,0,20,0,200
810,0,20,0,20
811,0,20,0,200
812,0,20,0,20
813,0,20,0,200
814,0,200,0,200
815,0,200,0,20
816,0,20,0,200
817,0,20,0,200
818,0,200,0,200
819,0,20,0,20
820,0,20,0,20
821,0,20,0,20
822,0,200,0,20
823,0,200,0,20
824,0,20,0,200
825,0,20,0,200
826,0,20,0,20
827,0,20,0,20
828,0,200,0,20
829,0,20,0,20
830,0,20,0,200
831,0,20,0,20
832,0,200,0,20
833,0,20,0,200
834,0,20,0,20
835,0,20,0,20
836,0,20,0,200
837,0,20,0,20
838,0,20,0,20
839,0,200,0,200
840,0,200,0,20
841,0,20,1,20
842,0,200,0,20
843,0,200,0,20
844,0,20,0,200
845,0,20,0,200
846,0,20,0,20
847,0,20,0,20
848,0,20,0,20
849,0,20,0,200
850,0,200,0,200
851,0,20,0,200
852,0,200,0,20
853,0,200,0,20
854,0,200,0,20
855,0,200,0,20
856,0,200,0,200
857,0,20,0,20
858,0,20,0,20
859,0,200,0,200
860,0,20,0,200
861,0,20,0,200
862,0,20,0,20
863,0,20,0,200
864,0,200,0,20
865,0,20,0,20
866,0,200,0,20
867,0,20,0,20
868,0,20,0,20
869,0,20,0,20
870,0,20,0,20
871,0,20,0,20
872,0,20,0,200
873,0,200,0,20
874,0,200,0,20
875,0,200,0,200
876,0,200,0,20
877,0,20,0,20
878,0,200,0,200
879,0,20,0,20
880,0,20,0,20
881,0,200,0,200
882,0,20,0,20
883,0,20,0,20
884,0,20,0,200
885,0,200,0,20
886,0,20,0,20
887,0,20,0,20
888,0,20,0,20
889,0,200,0,20
890,0,20,0,20
891,0,20,0,200
892,0,20,0,20
893,0,20,0,20
894,0,20,0,20
895,0,20,0,20
896,0,20,0,200
897,0,20,0,200
898,0,20,0,200
899,0,20,0,200
900,0,200,0,200
901,0,20,0,200
902,0,200,0,200
903,0,20,0,200
904,0,200,0,20
905,0,20,0,20
906,0,20,0,20
907,0,20,0,200
908,0,200,0,20
909,0,200,0,20
910,0,20,0,20
911,0,20,0,20
912,0,20,0,20
913,0,20,0,20
914,0,20,0,20
915,0,20,0,20
916,0,20,0,20
917,0,20,0,20
918,0,20,0,200
919,0,200,0,20
920,0,20,0,20
921,0,20,0,20
922,0,20,0,20
923,0,200,0,20
924,0,20,0,20
925,0,200,0,20
926,0,20,0,200
927,0,20,0,20
928,0,20,0,20
929,0,20,0,20
930,0,20,0,20
931,0,20,0,20
932,0,20,0,20
933,0,20,0,200
934,0,20,0,20
935,0,20,0,20
936,0,20,0,20
937,0,20,0,20
938,0,20,0,20
939,0,20,0,20
940,0,200,0,20
941,0,20,0,200
942,0,20,0,20
943,0,20,0,20
944,0,200,0,20
945,0,200,0,200
946,1,20,0,20
947,0,20,0,20
948,0,20,0,20
949,0,20,0,200
950,0,20,0,20
951,0,20,0,20
952,0,20,0,20
953,0,20,0,20
954,0,20,0,20
955,0,20,0,200
956,0,20,0,200
957,0,20,0,200
958,0,20,0,20
959,0,20,0,200
960,0,20,0,200
961,0,200,0,20
962,0,20,0,20
963,0,200,0,20
964,0,200,0,200
965,0,200,0,20
966,0,20,0,20
967,0,20,0,20
968,0,20,0,20
969,0,20,0,20
970,0,200,0,20
971,0,200,0,20
972,0,20,0,20
973,0,200,0,20
974,0,20,0,20
975,0,200,0,20
976,0,200,0,200
977,0,20,0,20
978,0,20,0,200
979,0,200,0,20
980,0,20,0,20
981,0,20,0,20
982,0,20,0,20
983,0,20,0,200
984,0,200,0,200
985,0,200,0,20
986,0,20,0,20
987,0,200,0,200
988,0,20,0,200
989,0,20,0,20
990,0,200,0,20
991,0,20,0,200
992,0,20,0,200
993,0,200,0,20
994,0,20,0,20
995,0,20,0,200
996,0,20,0,20
997,0,20,0,200
998,0,20,0,20
999,0,20,0,200
1000,0,20,0,200
1001,0,200,0,20
1002,0,20,0,20
1003,0,200,0,20
1004,1,20,0,200
1005,0,20,0,200
1006,0,20,0,20
1007,0,200,0,20
1008,0,200,0,20
1009,0,20,0,200
1010,0,200,0,20
1011,1,20,0,20
1012,0,20,0,20
1013,0,200,1,20
1014,0,20,0,20
1015,0,20,0,20
1016,0,200,0,200
1017,0,20,0,20
1018,0,200,0,20
1019,0,20,0,20
1020,0,20,0,200
1021,0,20,0,200
1022,0,20,0,20
1023,0,20,0,20
1024,0,200,0,20
1025,0,20,0,200
1026,0,200,0,200
1027,0,20,0,20
1028,0,200,0,200
1029,0,20,0,20
1030,0,20,0,20
1031,0,20,0,20
1032,0,20,0,20
1033,0,20,0,200
1034,0,200,0,200
1035,0,20,0,20
1036,0,20,0,200
1037,0,20,0,20
1038,0,20,0,20
1039,0,200,0,20
1040,0,20,0,20
1041,0,200,0,200
1042,0,20,0,20
1043,0,20,0,20
1044,0,200,0,200
1045,0,20,0,20
1046,0,200,0,20
1047,0,200,0,200
1048,0,20,0,20
1049,0,20,0,20
1050,0,20,0,20
1051,0,20,0,20
1052,0,20,0,200
1053,0,200,0,200
1054,0,20,0,200
1055,0,200,0,20
1056,0,200,0,20
1057,0,20,0,20
1058,0,20,0,200
1059,0,20,0,20
1060,0,20,0,20
1061,0,200,0,200
1062,0,20,0,20
1063,0,20,0,20
1064,0,200,0,20
1065,0,20,0,200
1066,0,20,0,20
1067,0,20,0,20
1068,0,20,0,20
1069,0,20,0,20
1070,0,20,0,200
1071,0,20,0,200
1072,0,20,0,20
1073,0,20,0,200
1074,0,200,0,20
1075,0,20,0,20
1076,0,20,0,20
1077,0,20,0,20
1078,0,20,0,200
1079,0,20,0,200
1080,0,20,0,20
1081,0,20,0,20
1082,0,200,0,20
1083,0,20,0,200
1084,0,20,0,20
1085,0,200,0,20
1086,0,200,0,200
1087,0,20,0,20
1088,0,200,0,20
1089,0,20,0,20
1090,0,20,0,20
1091,0,20,0,20
1092,0,20,0,20
1093,0,200,0,20
1094,0,20,0,20
1095,0,20,0,20
1096,0,20,0,20
1097,0,20,0,20
1098,0,20,0,200
1099,0,20,0,20
1100,0,200,0,20
1101,0,20,0,20
1102,0,20,0,20
1103,0,20,0,20
1104,0,20,0,20
1105,0,200,0,200
1106,0,20,0,200
1107,0,20,0,20
1108,0,200,0,200
1109,0,200,0,20
1110,0,200,0,20
1111,0,20,0,200
1112,0,200,0,200
1113,0,200,0,20
1114,0,20,0,200
1115,0,200,0,20
1116,0,20,0,20
1117,0,200,0,200
1118,0,20,0,200
1119,0,20,0,20
1120,0,20,0,200
1121,0,20,0,200
1122,0,200,0,20
1123,0,200,0,200
1124,0,200,1,20
1125,0,20,0,20
1126,0,200,0,20
1127,0,200,0,20
1128,0,20,0,200
1129,0,20,0,20
1130,0,20,0,20
1131,0,200,0,200
1132,0,20,0,200
1133,0,20,0,20
1134,0,200,0,20
1135,0,20,0,200
1136,0,20,0,200
1137,0,20,0,20
1138,0,20,0,200
1139,0,20,0,20
1140,0,20,0,200
1141,0,20,0,200
1142,0,200,0,20
1143,0,20,0,20
1144,0,200,0,20
1145,0,200,0,200
1146,0,200,0,20
1147,0,20,0,20
1148,0,20,0,20
1149,0,20,0,20
1150,0,20,0,20
1151,0,20,0,20
1152,0,200,0,20
1153,0,200,0,20
1154,0,20,0,20
1155,0,20,0,20
1156,0,20,0,20
1157,0,20,1,200
1158,0,200,0,20
1159,0,200,0,20
1160,0,20,0,20
1161,0,20,0,20
1162,0,20,0,20
1163,0,20,0,20
1164,0,20,0,20
1165,0,20,0,20
1166,0,200,0,20
1167,0,20,0,200
1168,0,20,0,200
1169,0,20,0,20
1170,0,20,0,20
1171,0,20,0,20
1172,0,20,0,20
1173,0,200,0,20
1174,0,20,0,200
1175,0,200,0,20
1176,0,200,0,200
1177,0,20,0,20
1178,0,20,0,20
1179,0,20,0,20
1180,0,20,0,20
1181,0,20,0,20
1182,0,20,0,20
1183,0,20,0,200
1184,0,200,0,200
1185,0,20,0,200
1186,0,200,0,20
1187,0,200,0,20
1188,0,20,0,20
1189,0,200,0,200
1190,0,20,0,20
1191,0,20,0,20
1192,0,20,0,20
1193,0,20,0,20
1194,0,200,0,20
1195,0,20,0,20
1196,0,20,0,200
1197,0,20,0,200
1198,0,20,0,20
1199,0,20,0,200
1200,0,20,0,200
1201,0,20,0,20
1202,0,20,0,20
1203,0,20,0,20
1204,0,20,0,20
1205,0,200,0,200
1206,0,20,0,20
1207,0,20,0,20
1208,0,200,0,20
1209,0,200,0,20
1210,0,20,0,20
1211,0,20,0,20
1212,0,20,0,200
1213,0,20,0,20
1214,0,20,0,20
1215,0,20,0,20
1216,0,200,0,20
1217,0,200,0,20
1218,0,20,0,200
1219,0,200,0,20
1220,0,20,0,200
1221,0,200,0,20
1222,0,200,0,20
1223,0,200,0,20
1224,0,200,0,20
1225,0,20,0,20
1226,0,20,0,20
1227,0,200,0,20
1228,0,200,0,20
1229,0,200,0,200
1230,0,20,0,20
1231,0,20,0,20
1232,0,20,0,20
1233,0,20,0,20
1234,0,20,0,20
1235,0,200,0,20
1236,0,20,0,20
1237,0,20,0,20
1238,1,200,0,20
1239,0,200,0,20
1240,0,20,0,20
1241,0,20,0,200
1242,0,20,0,20
1243,0,20,0,20
1244,0,200,0,200
1245,0,20,0,200
1246,0,20,0,20
1247,0,200,0,20
1248,0,20,0,200
1249,0,20,0,200
1250,0,20,0,20
1251,0,20,0,200
1252,0,200,0,20
1253,0,20,0,20
1254,0,20,0,20
1255,0,20,0,200
1256,0,20,0,20
1257,0,20,0,20
1258,0,200,0,200
1259,0,20,0,20
1260,1,20,0,20
1261,0,20,0,20
1262,0,200,0,20
1263,0,20,0,20
1264,0,20,0,20
1265,0,200,0,20
1266,0,20,0,200
1267,0,20,0,200
1268,0,20,0,20
1269,0,200,0,20
1270,0,200,0,20
1271,0,20,0,20
1272,0,200,1,200
1273,0,200,0,20
1274,0,200,0,20
1275,0,200,1,200
1276,0,200,0,20
1277,0,20,0,20
1278,0,20,0,200
1279,0,200,0,200
1280,0,20,0,200
1281,0,20,0,20
1282,0,200,0,200
1283,0,20,0,20
1284,1,20,0,20
1285,0,20,0,20
1286,0,20,0,200
1287,0,200,0,200
1288,0,20,0,200
1289,0,20,0,20
1290,0,200,0,20
1291,0,20,0,20
1292,0,20,0,20
1293,0,200,0,20
1294,0,20,0,200
1295,0,200,0,20
1296,0,20,0,200
1297,0,20,0,20
1298,0,20,0,20
1299,0,200,0,20
1300,0,200,0,20
1301,0,20,0,20
1302,0,20,0,20
1303,0,20,0,20
1304,0,20,0,200
1305,0,20,0,200
1306,0,200,0,200
1307,0,20,0,20
1308,0,20,0,200
1309,0,20,0,20
1310,0,20,0,20
1311,0,200,0,20
1312,0,20,0,200
1313,0,20,0,20
1314,0,200,0,20
1315,0,200,0,20
1316,0,20,0,20
1317,0,200,0,20
1318,0,200,0,20
1319,0,20,0,20
1320,0,20,0,20
1321,0,20,0,200
1322,0,20,0,20
1323,0,200,0,20
1324,0,200,0,20
1325,0,20,0,200
1326,0,20,0,200
1327,0,200,0,200
1328,0,20,0,200
1329,0,20,0,20
1330,0,20,0,20
1331,0,20,0,200
1332,0,20,0,20
1333,0,200,0,20
1334,0,20,0,200
1335,0,20,0,20
1336,0,200,0,20
1337,0,20,0,20
1338,0,20,0,200
1339,0,200,0,20
1340,0,200,0,200
1341,0,200,0,20
1342,0,20,0,200
1343,0,20,0,20
1344,0,20,0,20
1345,0,20,0,20
1346,0,200,0,200
1347,0,20,0,200
1348,0,20,0,20
1349,0,200,0,20
1350,0,20,0,20
1351,0,200,0,20
1352,0,20,1,20
1353,0,200,0,20
1354,0,20,0,20
1355,0,20,0,20
1356,0,20,0,20
1357,0,200,0,200
