time_ms,action,a,b,c
12111,STATE,2,60,
12162,STATE,3,60,
12217,STATE,0,61,
12243,STATE,1,61,
12292,STATE,2,61,
12360,STATE,3,61,
12380,STATE,0,62,
12393,RAISE,5,1000,10000
12454,STATE,1,62,
12486,STATE,2,62,
12568,STATE,3,62,
12615,STATE,0,63,
12652,STATE,1,63,
12720,STATE,2,63,
12750,CLEAR,5,1000,10000
12758,STATE,3,63,
12792,STATE,0,64,
12848,STATE,1,64,
12890,STATE,2,64,
12968,STATE,3,64,
12993,STATE,0,65,
13051,STATE,1,65,
13112,STATE,2,65,
13148,STATE,3,65,
13183,STATE,0,66,
13231,STATE,1,66,
13309,STATE,2,66,
13344,STATE,3,66,
13419,STATE,0,67,
13451,STATE,1,67,
13520,STATE,2,67,
13564,STATE,3,67,
13591,STATE,0,68,
13643,STATE,1,68,
13680,STATE,2,68,
13759,STATE,3,68,
13800,STATE,0,69,
13860,STATE,1,69,
13917,STATE,2,69,
13951,STATE,3,69,
13968,RAISE,4,1000,10000
14007,STATE,0,70,
14029,RAISE,3,1000,10000
14046,STATE,1,70,
14104,STATE,2,70,
14157,STATE,3,70,
14206,CLEAR,4,1000,10000
14208,STATE,0,71,
14267,STATE,1,71,
14315,STATE,2,71,
14350,STATE,3,71,
14417,STATE,0,72,
14456,STATE,1,72,
14490,STATE,2,72,
14564,STATE,3,72,
14612,STATE,0,73,
14622,CLEAR,3,1000,10000
14655,STATE,1,73,
14690,STATE,2,73,
14742,STATE,3,73,
14790,STATE,0,74,
14859,STATE,1,74,
14912,STATE,2,74,
14948,STATE,3,74,
14982,STATE,0,75,
15056,STATE,1,75,
15114,STATE,2,75,
15146,STATE,3,75,
15184,STATE,0,76,
15263,STATE,1,76,
15320,STATE,2,76,
15365,STATE,3,76,
15420,STATE,0,77,
15450,STATE,1,77,
15497,STATE,2,77,
15552,STATE,3,77,
15584,STATE,0,78,
15650,STATE,1,78,
15685,STATE,2,78,
15739,STATE,3,78,
15802,STATE,0,79,
15834,STATE,1,79,
15915,STATE,2,79,
15942,STATE,3,79,
16016,STATE,0,80,
16069,STATE,1,80,
16094,STATE,2,80,
16160,STATE,3,80,
16199,STATE,0,81,
16230,STATE,1,81,
16292,STATE,2,81,
16366,STATE,3,81,
16397,STATE,0,82,
16445,STATE,1,82,
16488,STATE,2,82,
16554,STATE,3,82,
16595,STATE,0,83,
16634,STATE,1,83,
16692,STATE,2,83,
16735,STATE,3,83,
16803,STATE,0,84,
16849,STATE,1,84,
16898,STATE,2,84,
16948,STATE,3,84,
17006,STATE,0,85,
17057,STATE,1,85,
17081,STATE,2,85,
17146,STATE,3,85,
17199,STATE,0,86,
17254,STATE,1,86,
17292,STATE,2,86,
17340,STATE,3,86,
17385,STATE,0,87,
17453,RAISE,1,1000,10000
17460,STATE,1,87,
17508,STATE,2,87,
17547,STATE,3,87,
17587,STATE,0,88,
17660,STATE,1,88,
17709,STATE,2,88,
17754,STATE,3,88,
17786,STATE,0,89,
17846,STATE,1,89,
17893,STATE,2,89,
17954,STATE,3,89,
18011,STATE,0,90,
18057,STATE,1,90,
18107,STATE,2,90,
18139,STATE,3,90,
18190,STATE,0,91,
18252,STATE,1,91,
18295,STATE,2,91,
18340,STATE,3,91,
18398,CLEAR,1,1000,10000
18407,STATE,0,92,
18470,STATE,1,92,
18492,STATE,2,92,
18562,STATE,3,92,
18619,STATE,0,93,
18667,STATE,1,93,
18701,STATE,2,93,
18757,STATE,3,93,
18801,STATE,0,94,
18851,STATE,1,94,
18906,RAISE,6,1000,10000
18919,STATE,2,94,
18948,STATE,3,94,
18985,STATE,0,95,
19067,STATE,1,95,
19116,STATE,2,95,
19133,STATE,3,95,
19195,STATE,0,96,
19232,STATE,1,96,
19305,STATE,2,96,
19365,STATE,3,96,
19382,STATE,0,97,
19389,CLEAR,6,1000,10000
19434,STATE,1,97,
19519,STATE,2,97,
19545,STATE,3,97,
19598,STATE,0,98,
19660,STATE,1,98,
19720,STATE,2,98,
19752,STATE,3,98,
19793,STATE,0,99,
19830,STATE,1,99,
19897,STATE,2,99,
19951,STATE,3,99,
19995,STATE,0,100,
20060,STATE,1,100,
20080,STATE,2,100,
20135,STATE,3,100,
20187,STATE,0,101,
20254,STATE,1,101,
20284,STATE,2,101,
20337,STATE,3,101,
20403,STATE,0,102,
20460,STATE,1,102,
20514,STATE,2,102,
20549,STATE,3,102,
20591,STATE,0,103,
20638,STATE,1,103,
20707,STATE,2,103,
20736,STATE,3,103,
20813,STATE,0,104,
20858,STATE,1,104,
20920,STATE,2,104,
20954,STATE,3,104,
20993,STATE,0,105,
21041,STATE,1,105,
21112,STATE,2,105,
21141,STATE,3,105,
21219,STATE,0,106,
21247,STATE,1,106,
21313,STATE,2,106,
21334,STATE,3,106,
21397,STATE,0,107,
21450,STATE,1,107,
21481,STATE,2,107,
21569,STATE,3,107,
21597,STATE,0,108,
21657,STATE,1,108,
21711,STATE,2,108,
21759,STATE,3,108,
21787,STATE,0,109,
21842,STATE,1,109,
21883,STATE,2,109,
21967,STATE,3,109,
22011,STATE,0,110,
22036,STATE,1,110,
22085,STATE,2,110,
22140,STATE,3,110,
22213,STATE,0,111,
22264,STATE,1,111,
22314,STATE,2,111,
22339,STATE,3,111,
22414,STATE,0,112,
22446,STATE,1,112,
22487,STATE,2,112,
22557,STATE,3,112,
22610,STATE,0,113,
22641,STATE,1,113,
22713,STATE,2,113,
22756,STATE,3,113,
22780,STATE,0,114,
22847,STATE,1,114,
22902,STATE,2,114,
22959,STATE,3,114,
23018,STATE,0,115,
23044,STATE,1,115,
23080,STATE,2,115,
23153,STATE,3,115,
23190,STATE,0,116,
23255,STATE,1,116,
23287,STATE,2,116,
23338,STATE,3,116,
23389,STATE,0,117,
23468,STATE,1,117,
23505,STATE,2,117,
23544,STATE,3,117,
23593,STATE,0,118,
23666,STATE,1,118,
23701,STATE,2,118,
23751,STATE,3,118,
23816,STATE,0,119,
23833,STATE,1,119,
23889,STATE,2,119,
23957,STATE,3,119,
23983,STATE,0,120,
24066,STATE,1,120,
24089,STATE,2,120,
24138,STATE,3,120,
24208,STATE,0,121,
24240,STATE,1,121,
24312,STATE,2,121,
24332,STATE,3,121,
24400,STATE,0,122,
24463,STATE,1,122,
24499,STATE,2,122,
24534,STATE,3,122,
24595,STATE,0,123,
24632,STATE,1,123,
24716,STATE,2,123,
24750,STATE,3,123,
24802,STATE,0,124,
24855,STATE,1,124,
24911,STATE,2,124,
24948,STATE,3,124,
25002,STATE,0,125,
25037,STATE,1,125,
25113,STATE,2,125,
25149,STATE,3,125,
25203,STATE,0,126,
25232,STATE,1,126,
25289,STATE,2,126,
25366,STATE,3,126,
25380,STATE,0,127,
25459,STATE,1,127,
25490,STATE,2,127,
25547,STATE,3,127,
25592,STATE,0,128,
25633,STATE,1,128,
25699,STATE,2,128,
25748,STATE,3,128,
25800,STATE,0,129,
25832,STATE,1,129,
25894,STATE,2,129,
25951,STATE,3,129,
26004,STATE,0,130,
26050,STATE,1,130,
26119,STATE,2,130,
26141,STATE,3,130,
26201,STATE,0,131,
26259,STATE,1,131,
26293,STATE,2,131,
26346,STATE,3,131,
26386,STATE,0,132,
26460,STATE,1,132,
26484,STATE,2,132,
26550,STATE,3,132,
26594,STATE,0,133,
26633,STATE,1,133,
26712,STATE,2,133,
26744,STATE,3,133,
26795,STATE,0,134,
26849,STATE,1,134,
26899,STATE,2,134,
26953,STATE,3,134,
26996,STATE,0,135,
27041,STATE,1,135,
27088,STATE,2,135,
27138,STATE,3,135,
27185,STATE,0,136,
27251,STATE,1,136,
27303,STATE,2,136,
27340,STATE,3,136,
27397,STATE,0,137,
27441,STATE,1,137,
27510,STATE,2,137,
27558,STATE,3,137,
27584,STATE,0,138,
27641,STATE,1,138,
27690,STATE,2,138,
27756,STATE,3,138,
27793,STATE,0,139,
27830,STATE,1,139,
27893,STATE,2,139,
27956,STATE,3,139,
27982,STATE,0,140,
28065,STATE,1,140,
28105,STATE,2,140,
28139,STATE,3,140,
28182,STATE,0,141,
28259,STATE,1,141,
28304,STATE,2,141,
28355,STATE,3,141,
28415,STATE,0,142,
28458,STATE,1,142,
28489,STATE,2,142,
28541,STATE,3,142,
28585,STATE,0,143,
28648,STATE,1,143,
28706,STATE,2,143,
28741,STATE,3,143,
28802,STATE,0,144,
28843,STATE,1,144,
28907,STATE,2,144,
28950,STATE,3,144,
28985,STATE,0,145,
29050,STATE,1,145,
29097,STATE,2,145,
29148,STATE,3,145,
29200,STATE,0,146,
29264,STATE,1,146,
29295,STATE,2,146,
29363,STATE,3,146,
29408,STATE,0,147,
29466,STATE,1,147,
29516,STATE,2,147,
29541,STATE,3,147,
29608,STATE,0,148,
29664,STATE,1,148,
29692,STATE,2,148,
29756,STATE,3,148,
29810,STATE,0,149,
29846,STATE,1,149,
29883,STATE,2,149,
29959,STATE,3,149,
