time_ms,action,a,b,c
13038,STATE,0,26,
13173,STATE,1,26,
13223,STATE,2,26,
13327,STATE,3,26,
13466,STATE,0,27,
13673,STATE,1,27,
13734,STATE,2,27,
13867,STATE,3,27,
14027,STATE,0,28,
14087,STATE,1,28,
14246,STATE,2,28,
14344,STATE,3,28,
14476,RAISE,5,1000,10000
14516,STATE,0,29,
14665,STATE,1,29,
14767,STATE,2,29,
14855,STATE,3,29,
14987,STATE,0,30,
15124,STATE,1,30,
15211,RAISE,1,1000,10000
15276,STATE,2,30,
15401,STATE,3,30,
15473,STATE,0,31,
15596,CLEAR,1,1000,10000
15612,STATE,1,31,
15704,STATE,2,31,
15859,CLEAR,5,1000,10000
15884,STATE,3,31,
16045,STATE,0,32,
16077,STATE,1,32,
16289,STATE,2,32,
16415,STATE,3,32,
16502,STATE,0,33,
16645,STATE,1,33,
16778,STATE,2,33,
16911,STATE,3,33,
17043,STATE,0,34,
17136,STATE,1,34,
17281,STATE,2,34,
17373,STATE,3,34,
17524,STATE,0,35,
17651,STATE,1,35,
17784,STATE,2,35,
17840,STATE,3,35,
17858,RAISE,6,1000,10000
18042,STATE,0,36,
18154,STATE,1,36,
18284,STATE,2,36,
18358,STATE,3,36,
18536,STATE,0,37,
18625,STATE,1,37,
18787,STATE,2,37,
18911,STATE,3,37,
19003,STATE,0,38,
19014,CLEAR,6,1000,10000
19123,STATE,1,38,
19262,STATE,2,38,
19326,STATE,3,38,
19479,STATE,0,39,
19668,STATE,1,39,
19744,STATE,2,39,
19908,STATE,3,39,
19990,RAISE,3,1000,10000
20050,STATE,0,40,
20131,STATE,1,40,
20217,STATE,2,40,
20401,STATE,3,40,
20534,STATE,0,41,
20608,STATE,1,41,
20742,STATE,2,41,
20925,STATE,3,41,
21023,STATE,0,42,
21166,CLEAR,3,1000,10000
21170,STATE,1,42,
21282,STATE,2,42,
21412,STATE,3,42,
21548,STATE,0,43,
21583,STATE,1,43,
21780,STATE,2,43,
21895,STATE,3,43,
22029,STATE,0,44,
22097,STATE,1,44,
22295,STATE,2,44,
22394,STATE,3,44,
22481,STATE,0,45,
22631,STATE,1,45,
22708,STATE,2,45,
22839,STATE,3,45,
22961,STATE,0,46,
23174,STATE,1,46,
23203,STATE,2,46,
23403,STATE,3,46,
23497,STATE,0,47,
23580,STATE,1,47,
23779,STATE,2,47,
23831,STATE,3,47,
23975,STATE,0,48,
24116,STATE,1,48,
24249,STATE,2,48,
24342,STATE,3,48,
24524,STATE,0,49,
24657,STATE,1,49,
24780,STATE,2,49,
24815,RAISE,7,1000,10000
24843,STATE,3,49,
24977,STATE,0,50,
25112,STATE,1,50,
25293,STATE,2,50,
25392,STATE,3,50,
25538,STATE,0,51,
25576,STATE,1,51,
25720,STATE,2,51,
25869,STATE,3,51,
26029,STATE,0,52,
26144,STATE,1,52,
26224,CLEAR,7,1000,10000
26252,STATE,2,52,
26425,STATE,3,52,
26515,STATE,0,53,
26605,STATE,1,53,
26754,STATE,2,53,
26831,STATE,3,53,
27010,STATE,0,54,
27147,STATE,1,54,
27237,STATE,2,54,
27421,STATE,3,54,
27482,STATE,0,55,
27605,STATE,1,55,
27798,STATE,2,55,
27896,STATE,3,55,
28041,STATE,0,56,
28154,STATE,1,56,
28236,STATE,2,56,
28357,STATE,3,56,
28486,STATE,0,57,
28603,STATE,1,57,
28776,STATE,2,57,
28913,STATE,3,57,
28977,STATE,0,58,
29104,STATE,1,58,
29292,STATE,2,58,
29356,STATE,3,58,
29546,STATE,0,59,
29624,STATE,1,59,
29795,STATE,2,59,
29857,STATE,3,59,
