time_ms,action,a,b,c
4460,STATE,1,22,
4500,STATE,2,22,
4565,STATE,3,22,
4588,STATE,0,23,
4634,STATE,1,23,
4711,STATE,2,23,
4731,STATE,3,23,
4785,STATE,0,24,
4851,STATE,1,24,
4912,STATE,2,24,
4937,STATE,3,24,
4983,STATE,0,25,
5064,STATE,1,25,
5120,STATE,2,25,
5169,STATE,3,25,
5191,STATE,0,26,
5238,STATE,1,26,
5320,STATE,2,26,
5343,STATE,3,26,
5418,STATE,0,27,
5459,STATE,1,27,
5482,STATE,2,27,
5544,STATE,3,27,
5616,STATE,0,28,
5659,STATE,1,28,
5691,STATE,2,28,
5764,STATE,3,28,
5808,STATE,0,29,
5845,STATE,1,29,
5892,STATE,2,29,
5966,STATE,3,29,
6012,STATE,0,30,
6038,STATE,1,30,
6093,STATE,2,30,
6141,STATE,3,30,
6194,STATE,0,31,
6230,STATE,1,31,
6304,STATE,2,31,
6358,STATE,3,31,
6413,STATE,0,32,
6446,STATE,1,32,
6495,STATE,2,32,
6567,STATE,3,32,
6613,STATE,0,33,
6667,STATE,1,33,
6704,STATE,2,33,
6767,STATE,3,33,
6789,STATE,0,34,
6847,STATE,1,34,
6901,STATE,2,34,
6940,STATE,3,34,
7011,STATE,0,35,
7065,STATE,1,35,
7114,STATE,2,35,
7153,STATE,3,35,
7219,STATE,0,36,
7239,STATE,1,36,
7289,STATE,2,36,
7337,STATE,3,36,
7374,RAISE,2,1000,10000
7406,STATE,0,37,
7460,STATE,1,37,
7512,STATE,2,37,
7560,STATE,3,37,
7620,STATE,0,38,
7642,STATE,1,38,
7680,STATE,2,38,
7767,STATE,3,38,
7810,STATE,0,39,
7834,STATE,1,39,
7885,STATE,2,39,
7959,STATE,3,39,
7984,STATE,0,40,
8035,STATE,1,40,
8112,STATE,2,40,
8158,STATE,3,40,
8195,STATE,0,41,
8265,STATE,1,41,
8313,STATE,2,41,
8337,STATE,3,41,
8419,STATE,0,42,
8442,STATE,1,42,
8498,STATE,2,42,
8532,STATE,3,42,
8585,STATE,0,43,
8658,STATE,1,43,
8718,STATE,2,43,
8747,STATE,3,43,
8801,STATE,0,44,
8831,STATE,1,44,
8848,CLEAR,2,1000,10000
8882,STATE,2,44,
8956,STATE,3,44,
9004,STATE,0,45,
9046,STATE,1,45,
9111,STATE,2,45,
9137,STATE,3,45,
9192,STATE,0,46,
9262,STATE,1,46,
9304,STATE,2,46,
9343,STATE,3,46,
9412,STATE,0,47,
9460,STATE,1,47,
9503,STATE,2,47,
9536,STATE,3,47,
9607,STATE,0,48,
9665,STATE,1,48,
9707,STATE,2,48,
9759,STATE,3,48,
9818,STATE,0,49,
9867,STATE,1,49,
9882,STATE,2,49,
9956,STATE,3,49,
10007,STATE,0,50,
10068,STATE,1,50,
10081,STATE,2,50,
10158,STATE,3,50,
10205,STATE,0,51,
10240,STATE,1,51,
10310,STATE,2,51,
10354,STATE,3,51,
10388,STATE,0,52,
10460,STATE,1,52,
10502,STATE,2,52,
10534,STATE,3,52,
10590,STATE,0,53,
10646,STATE,1,53,
10719,STATE,2,53,
10748,STATE,3,53,
10803,STATE,0,54,
10847,STATE,1,54,
10914,STATE,2,54,
10960,STATE,3,54,
10993,STATE,0,55,
11036,STATE,1,55,
11103,STATE,2,55,
11151,STATE,3,55,
11184,STATE,0,56,
11241,STATE,1,56,
11297,STATE,2,56,
11334,STATE,3,56,
11417,STATE,0,57,
11446,STATE,1,57,
11480,RAISE,1,1000,10000
11498,STATE,2,57,
11543,STATE,3,57,
11595,STATE,0,58,
11665,STATE,1,58,
11686,STATE,2,58,
11742,STATE,3,58,
11820,STATE,0,59,
11835,STATE,1,59,
11895,STATE,2,59,
11964,STATE,3,59,
11998,STATE,0,60,
11999,RAISE,4,1000,10000
12036,STATE,1,60,
12097,STATE,2,60,
12160,STATE,3,60,
12207,STATE,0,61,
12237,STATE,1,61,
12302,STATE,2,61,
12339,STATE,3,61,
12388,STATE,0,62,
12443,STATE,1,62,
12470,CLEAR,1,1000,10000
12492,STATE,2,62,
12555,STATE,3,62,
12615,STATE,0,63,
12639,STATE,1,63,
12690,STATE,2,63,
12736,STATE,3,63,
12819,STATE,0,64,
12834,STATE,1,64,
12903,STATE,2,64,
12967,STATE,3,64,
13008,STATE,0,65,
13041,STATE,1,65,
13089,STATE,2,65,
13160,STATE,3,65,
13197,STATE,0,66,
13255,STATE,1,66,
13304,STATE,2,66,
13312,CLEAR,4,1000,10000
13369,STATE,3,66,
13400,STATE,0,67,
13444,STATE,1,67,
13485,STATE,2,67,
13545,STATE,3,67,
13620,STATE,0,68,
13670,STATE,1,68,
13704,STATE,2,68,
13749,STATE,3,68,
13810,STATE,0,69,
13856,STATE,1,69,
13902,STATE,2,69,
13966,STATE,3,69,
14020,STATE,0,70,
14038,STATE,1,70,
14091,STATE,2,70,
14161,STATE,3,70,
14214,STATE,0,71,
14251,STATE,1,71,
14295,STATE,2,71,
14368,STATE,3,71,
14408,STATE,0,72,
14460,STATE,1,72,
14506,STATE,2,72,
14530,STATE,3,72,
14620,STATE,0,73,
14647,STATE,1,73,
14703,STATE,2,73,
14762,STATE,3,73,
14812,STATE,0,74,
14852,STATE,1,74,
14890,STATE,2,74,
14966,STATE,3,74,
14993,STATE,0,75,
15046,STATE,1,75,
15098,STATE,2,75,
15155,STATE,3,75,
15205,STATE,0,76,
15258,STATE,1,76,
15303,STATE,2,76,
15341,STATE,3,76,
15395,STATE,0,77,
15445,STATE,1,77,
15514,STATE,2,77,
15545,STATE,3,77,
15593,STATE,0,78,
15643,STATE,1,78,
15705,STATE,2,78,
15745,STATE,3,78,
15818,STATE,0,79,
15860,STATE,1,79,
15909,STATE,2,79,
15943,STATE,3,79,
16017,STATE,0,80,
16043,STATE,1,80,
16101,STATE,2,80,
16147,STATE,3,80,
16214,STATE,0,81,
16255,STATE,1,81,
16289,STATE,2,81,
16332,STATE,3,81,
16419,STATE,0,82,
16436,STATE,1,82,
16512,STATE,2,82,
16561,STATE,3,82,
16590,STATE,0,83,
16632,STATE,1,83,
16680,STATE,2,83,
16735,STATE,3,83,
16814,STATE,0,84,
16851,STATE,1,84,
16900,STATE,2,84,
16938,STATE,3,84,
17003,STATE,0,85,
17052,STATE,1,85,
17115,STATE,2,85,
17131,STATE,3,85,
17213,STATE,0,86,
17261,STATE,1,86,
17303,STATE,2,86,
17344,STATE,3,86,
17383,STATE,0,87,
17464,STATE,1,87,
17491,STATE,2,87,
17569,STATE,3,87,
17605,STATE,0,88,
17635,STATE,1,88,
17682,STATE,2,88,
17742,STATE,3,88,
17787,STATE,0,89,
17868,STATE,1,89,
17887,STATE,2,89,
17967,STATE,3,89,
18010,STATE,0,90,
18033,STATE,1,90,
18118,STATE,2,90,
18151,STATE,3,90,
18191,STATE,0,91,
18259,STATE,1,91,
18292,STATE,2,91,
18341,STATE,3,91,
18399,STATE,0,92,
18443,STATE,1,92,
18495,STATE,2,92,
18563,STATE,3,92,
18584,STATE,0,93,
18631,STATE,1,93,
18680,STATE,2,93,
18757,STATE,3,93,
18813,STATE,0,94,
18858,STATE,1,94,
18906,STATE,2,94,
18955,STATE,3,94,
19004,STATE,0,95,
19031,STATE,1,95,
19109,STATE,2,95,
19167,STATE,3,95,
19196,STATE,0,96,
19237,STATE,1,96,
19289,STATE,2,96,
19370,STATE,3,96,
19406,STATE,0,97,
19449,STATE,1,97,
19513,STATE,2,97,
19547,STATE,3,97,
19591,STATE,0,98,
19663,STATE,1,98,
19690,STATE,2,98,
19761,STATE,3,98,
19793,STATE,0,99,
19831,STATE,1,99,
19886,STATE,2,99,
19948,STATE,3,99,
20000,STATE,0,100,
20033,STATE,1,100,
20119,STATE,2,100,
20135,STATE,3,100,
20208,STATE,0,101,
20260,STATE,1,101,
20314,STATE,2,101,
20345,STATE,3,101,
20392,STATE,0,102,
20455,STATE,1,102,
20518,STATE,2,102,
20541,STATE,3,102,
20590,STATE,0,103,
20633,STATE,1,103,
20689,STATE,2,103,
20744,STATE,3,103,
20794,STATE,0,104,
20858,STATE,1,104,
20917,STATE,2,104,
20930,STATE,3,104,
21013,STATE,0,105,
21042,STATE,1,105,
21111,STATE,2,105,
21162,STATE,3,105,
21206,STATE,0,106,
21258,STATE,1,106,
21303,STATE,2,106,
21355,STATE,3,106,
21388,STATE,0,107,
21454,STATE,1,107,
21510,STATE,2,107,
21543,STATE,3,107,
21589,STATE,0,108,
21670,STATE,1,108,
21681,STATE,2,108,
21763,STATE,3,108,
21818,STATE,0,109,
21844,STATE,1,109,
21918,STATE,2,109,
21967,STATE,3,109,
22010,STATE,0,110,
22046,STATE,1,110,
22090,STATE,2,110,
22163,STATE,3,110,
22214,STATE,0,111,
22250,STATE,1,111,
22293,STATE,2,111,
22331,STATE,3,111,
22394,STATE,0,112,
22441,STATE,1,112,
22490,STATE,2,112,
22536,STATE,3,112,
22580,STATE,0,113,
22647,STATE,1,113,
22706,STATE,2,113,
22755,STATE,3,113,
22785,STATE,0,114,
22842,STATE,1,114,
22892,STATE,2,114,
22961,STATE,3,114,
22995,STATE,0,115,
23037,STATE,1,115,
23092,STATE,2,115,
23141,STATE,3,115,
23204,STATE,0,116,
23270,STATE,1,116,
23291,STATE,2,116,
23335,STATE,3,116,
23397,STATE,0,117,
23442,STATE,1,117,
23509,STATE,2,117,
23557,STATE,3,117,
23589,STATE,0,118,
23648,STATE,1,118,
23701,STATE,2,118,
23741,STATE,3,118,
23787,STATE,0,119,
23835,STATE,1,119,
23903,STATE,2,119,
23913,RAISE,5,1000,10000
23945,STATE,3,119,
23987,STATE,0,120,
24037,STATE,1,120,
24085,STATE,2,120,
24154,STATE,3,120,
24189,STATE,0,121,
24265,STATE,1,121,
24313,STATE,2,121,
24344,STATE,3,121,
24380,STATE,0,122,
24446,STATE,1,122,
24501,STATE,2,122,
24570,STATE,3,122,
24606,STATE,0,123,
24648,STATE,1,123,
24710,STATE,2,123,
24733,STATE,3,123,
24797,STATE,0,124,
24862,STATE,1,124,
24888,STATE,2,124,
24946,STATE,3,124,
25000,STATE,0,125,
25007,CLEAR,5,1000,10000
25042,STATE,1,125,
25086,RAISE,3,1000,10000
25091,STATE,2,125,
25137,STATE,3,125,
25197,STATE,0,126,
25243,STATE,1,126,
25315,STATE,2,126,
25350,STATE,3,126,
25408,STATE,0,127,
25435,STATE,1,127,
25484,STATE,2,127,
25539,STATE,3,127,
25606,STATE,0,128,
25631,STATE,1,128,
25686,STATE,2,128,
25731,STATE,3,128,
25795,STATE,0,129,
25841,STATE,1,129,
25883,STATE,2,129,
25943,STATE,3,129,
26007,STATE,0,130,
26064,STATE,1,130,
26100,STATE,2,130,
26106,CLEAR,3,1000,10000
26155,STATE,3,130,
26192,STATE,0,131,
26244,STATE,1,131,
26316,STATE,2,131,
26340,STATE,3,131,
26399,STATE,0,132,
26445,STATE,1,132,
26504,STATE,2,132,
26544,STATE,3,132,
26589,RAISE,6,1000,10000
26592,STATE,0,133,
26668,STATE,1,133,
26699,STATE,2,133,
26757,STATE,3,133,
26781,STATE,0,134,
26847,STATE,1,134,
26849,CLEAR,6,1000,10000
26886,STATE,2,134,
26937,STATE,3,134,
27009,STATE,0,135,
27030,STATE,1,135,
27118,STATE,2,135,
27132,STATE,3,135,
27192,STATE,0,136,
27243,STATE,1,136,
27301,STATE,2,136,
27345,STATE,3,136,
27409,STATE,0,137,
27458,STATE,1,137,
27512,STATE,2,137,
27534,STATE,3,137,
27616,STATE,0,138,
27668,STATE,1,138,
27719,STATE,2,138,
27770,STATE,3,138,
27793,STATE,0,139,
27855,STATE,1,139,
27891,STATE,2,139,
27966,STATE,3,139,
27994,STATE,0,140,
28069,STATE,1,140,
28095,STATE,2,140,
28146,STATE,3,140,
28196,STATE,0,141,
28245,STATE,1,141,
28301,STATE,2,141,
28350,STATE,3,141,
28385,STATE,0,142,
28468,STATE,1,142,
28520,STATE,2,142,
28538,STATE,3,142,
28590,STATE,0,143,
28667,STATE,1,143,
28699,STATE,2,143,
28742,STATE,3,143,
28804,STATE,0,144,
28840,STATE,1,144,
28894,STATE,2,144,
28958,STATE,3,144,
29010,STATE,0,145,
29055,STATE,1,145,
29109,STATE,2,145,
29146,STATE,3,145,
29188,STATE,0,146,
29261,STATE,1,146,
29311,STATE,2,146,
29353,STATE,3,146,
29380,STATE,0,147,
29462,STATE,1,147,
29500,STATE,2,147,
29552,STATE,3,147,
29596,STATE,0,148,
29630,STATE,1,148,
29688,STATE,2,148,
29746,STATE,3,148,
29797,STATE,0,149,
29864,STATE,1,149,
29893,STATE,2,149,
29944,STATE,3,149,
