slot,data_lost,data_delay_ms,ack_lost,ack_delay_ms
105,0,200,0,200
106,0,20,0,20
107,0,20,0,20
108,0,20,0,200
109,0,20,0,20
110,0,200,0,200
111,0,200,0,20
112,0,20,0,20
113,0,20,0,200
114,0,20,0,20
115,0,20,0,200
116,0,20,0,20
117,0,20,0,200
118,0,20,0,20
119,0,20,0,20
120,0,20,0,20
121,0,20,0,20
122,0,20,0,20
123,0,20,0,20
124,0,200,0,20
125,0,20,0,200
126,0,20,0,20
127,0,20,0,20
128,0,200,0,200
129,0,20,0,200
130,0,20,0,20
131,0,20,0,20
132,0,20,0,20
133,0,20,0,20
134,0,200,0,20
135,0,20,0,20
136,0,20,0,20
137,0,200,0,20
138,0,20,0,20
139,0,20,0,20
140,0,20,0,20
141,0,20,0,20
142,0,200,0,200
143,0,200,0,200
144,0,20,0,20
145,0,200,0,20
146,0,20,0,20
147,0,20,0,20
148,0,200,0,200
149,0,20,0,20
150,1,200,0,20
151,1,20,0,20
152,0,20,0,20
153,0,200,0,20
154,0,20,0,20
155,0,20,0,20
156,0,200,0,20
157,0,20,0,20
158,0,20,0,20
159,0,20,0,20
160,0,200,0,200
161,0,20,0,200
162,0,20,0,20
163,0,200,0,20
164,0,20,0,20
165,0,200,0,20
166,0,20,0,20
167,0,20,0,20
168,0,20,0,20
169,0,20,0,20
170,0,20,0,20
171,0,200,0,20
172,0,200,0,20
173,0,200,0,20
174,0,20,0,20
175,0,200,0,200
176,0,20,0,20
177,0,200,0,20
178,0,20,0,20
179,0,20,0,20
180,0,20,0,20
181,0,20,0,200
182,0,20,0,20
183,0,20,0,20
184,0,20,0,20
185,0,200,0,200
186,0,200,0,20
187,0,20,0,200
188,0,20,0,200
189,0,20,0,200
190,0,200,0,20
191,0,20,0,200
192,0,20,0,20
193,0,200,0,20
194,0,200,0,20
195,0,20,0,20
196,0,20,0,200
197,0,20,0,20
198,0,200,1,200
199,0,200,0,20
200,0,200,0,200
201,0,20,0,20
202,0,200,0,200
203,0,20,0,20
204,0,20,0,20
205,0,200,0,20
206,0,200,0,20
207,0,20,0,200
208,0,200,0,200
209,0,20,0,20
210,0,20,0,20
211,0,200,0,20
212,0,200,0,200
213,0,20,0,200
214,0,20,0,20
215,0,20,0,200
216,0,20,0,20
217,0,20,0,20
218,0,200,0,20
219,0,20,0,20
220,0,200,0,20
221,0,20,0,20
222,0,200,0,20
223,0,20,0,20
224,0,20,0,20
225,0,200,0,200
226,0,20,0,20
227,0,20,0,20
228,0,20,0,200
229,0,20,0,20
230,0,20,0,20
231,0,20,0,20
232,0,20,0,200
233,0,20,0,20
234,0,200,0,200
235,0,200,0,20
236,0,200,0,200
237,0,200,0,200
238,0,20,0,20
239,0,20,0,20
240,0,200,0,20
241,0,200,0,20
242,0,20,0,20
243,0,20,0,200
244,0,20,0,20
245,0,200,0,20
246,0,200,0,20
247,0,20,0,20
248,1,20,0,20
249,0,20,0,200
250,0,200,0,20
251,0,200,0,200
252,0,20,0,200
253,0,200,0,200
254,0,200,0,20
255,0,20,0,200
256,0,20,0,20
257,0,20,0,20
258,0,20,0,20
259,0,20,0,200
260,0,200,0,20
261,0,20,0,20
262,0,20,0,200
263,0,20,0,20
264,0,20,0,200
265,0,200,0,200
266,0,20,0,20
267,0,20,0,20
268,0,20,0,20
269,0,20,0,20
270,0,20,0,20
271,0,200,0,20
272,0,200,0,200
273,0,20,0,20
274,0,200,0,20
275,0,200,0,20
276,0,20,0,20
277,0,20,0,20
278,0,20,0,200
279,0,20,0,20
280,0,20,0,20
281,0,20,0,200
282,0,20,0,20
283,0,20,0,200
284,0,20,0,20
285,0,20,0,20
286,0,20,0,200
287,0,20,0,20
288,0,20,0,20
289,0,200,0,200
290,0,20,0,20
291,0,200,0,200
292,0,200,0,200
293,0,20,0,20
294,0,20,0,20
295,0,200,0,20
296,0,200,0,200
297,0,200,0,20
298,0,20,0,200
299,0,20,0,200
300,0,200,0,20
301,0,20,0,20
302,0,20,0,200
303,0,200,0,20
304,0,20,0,20
305,0,200,0,20
306,0,20,0,20
307,0,200,0,20
308,0,200,0,200
309,0,200,0,200
310,0,200,0,200
311,0,20,0,200
312,0,20,0,20
313,0,20,0,20
314,0,20,0,20
315,0,20,0,20
316,0,20,0,20
317,0,20,0,200
318,0,200,0,200
319,0,200,0,20
320,0,20,0,20
321,0,20,0,20
322,0,20,0,20
323,0,200,0,200
324,0,20,0,20
325,0,20,0,20
326,0,200,0,20
327,0,20,0,20
328,0,200,0,200
329,0,20,0,200
330,0,20,0,20
331,0,20,0,200
332,0,20,0,20
333,0,20,0,200
334,0,20,0,20
335,0,20,0,20
336,0,20,0,200
337,0,200,0,20
338,0,20,0,20
339,0,200,0,200
340,0,200,0,20
341,0,20,0,20
342,0,200,0,20
343,0,20,0,20
344,0,200,0,20
345,0,20,0,20
346,0,200,0,20
347,0,20,0,20
348,0,200,0,20
349,0,20,0,20
350,0,20,0,20
351,0,200,0,20
352,0,20,0,20
353,0,200,0,20
354,0,20,0,20
355,0,20,0,200
356,0,20,0,200
357,0,20,0,20
358,0,20,0,20
359,0,20,0,20
360,0,20,0,200
361,0,20,0,200
362,0,200,0,20
363,0,20,0,20
364,0,20,0,200
365,0,20,0,20
366,0,20,0,200
367,0,200,0,20
368,0,20,0,20
369,0,20,0,200
370,1,200,0,20
371,0,20,0,20
372,0,20,0,20
373,0,20,0,20
374,0,200,0,20
375,0,20,0,20
376,0,200,0,20
377,0,20,0,20
378,0,20,0,200
379,0,20,0,20
380,0,20,0,200
381,0,20,0,200
382,1,200,0,20
383,0,20,0,20
384,0,20,0,20
385,0,20,0,20
386,0,20,0,20
387,0,20,0,20
388,0,20,0,200
389,0,20,0,20
390,0,200,0,20
391,0,20,0,20
392,0,20,0,20
393,0,200,0,20
394,0,20,0,200
395,0,20,0,200
396,0,200,0,20
397,0,200,0,20
398,0,20,0,20
399,0,200,0,20
400,0,20,0,20
401,0,20,0,20
402,0,20,0,20
403,0,20,0,20
404,0,200,0,20
405,0,200,0,20
406,0,200,0,20
407,0,20,0,20
408,0,200,0,20
409,0,20,0,200
410,0,20,0,20
411,0,20,0,200
412,0,20,0,200
413,0,20,0,20
414,0,200,0,200
415,0,20,0,20
416,0,20,0,20
417,0,20,0,20
418,0,20,0,20
419,0,20,0,20
420,0,200,0,200
421,0,20,0,20
422,0,20,0,20
423,0,200,0,200
424,0,20,0,200
425,0,20,0,200
426,0,20,0,20
427,0,20,0,20
428,0,20,0,20
429,0,200,0,20
430,0,200,0,200
431,0,200,0,20
432,0,200,0,20
433,0,20,0,200
434,0,200,0,20
435,0,200,0,200
436,0,20,0,20
437,0,20,0,20
438,0,20,0,20
439,0,20,0,20
440,0,200,0,20
441,0,20,0,200
442,0,200,0,20
443,0,200,0,200
444,0,20,0,20
445,0,20,0,200
446,0,20,0,20
447,0,200,0,200
448,0,200,0,20
449,0,200,0,200
450,0,20,0,200
451,0,200,0,20
452,0,20,0,20
453,0,20,0,20
454,0,20,0,20
455,0,20,0,200
456,0,20,0,200
457,0,20,0,20
458,0,200,0,20
459,0,20,0,20
460,0,200,0,20
461,0,200,0,200
462,0,20,0,20
463,0,20,0,20
464,0,20,0,20
465,0,20,0,20
466,0,200,0,20
467,0,200,0,200
468,0,200,0,200
469,0,20,0,20
470,0,200,0,20
471,0,200,0,20
472,0,20,0,200
473,0,20,0,20
474,0,20,0,200
475,0,20,0,20
476,0,20,0,200
477,0,20,0,20
478,0,200,0,200
479,0,200,0,20
480,0,20,0,200
481,0,200,0,20
482,0,20,0,200
483,0,20,0,20
484,0,20,0,20
485,0,200,0,20
486,0,20,0,20
487,0,20,0,200
488,0,20,0,20
489,0,20,0,200
490,0,20,0,200
491,0,20,0,200
492,0,200,0,20
493,0,20,0,200
494,0,200,0,20
495,0,200,0,200
496,0,200,0,200
497,0,200,0,20
498,0,20,0,20
499,0,20,0,200
500,0,200,0,20
501,0,200,0,20
502,0,20,0,20
503,0,20,0,20
504,0,200,0,20
505,0,200,0,200
506,0,20,0,20
507,0,20,0,20
508,1,20,0,20
509,0,200,0,20
510,0,200,0,20
511,0,200,0,20
512,0,20,0,20
513,0,20,0,200
514,0,20,0,20
515,0,20,0,20
516,0,20,0,200
517,0,20,0,20
518,0,20,0,20
519,0,200,0,20
520,0,20,0,200
521,0,20,0,20
522,0,20,0,20
523,0,200,0,200
524,0,200,0,20
525,0,20,0,20
526,0,200,0,20
527,0,20,0,20
528,0,20,0,20
529,0,200,0,20
530,0,200,0,20
531,0,200,0,20
532,0,20,0,20
533,0,20,0,200
534,0,200,0,200
535,0,200,0,20
536,0,20,0,20
537,0,200,0,20
538,0,20,0,200
539,0,200,0,20
540,0,20,0,20
541,0,20,0,20
542,0,20,0,200
543,0,200,0,200
544,0,200,0,20
545,0,200,0,20
546,0,20,0,20
547,0,20,0,20
548,0,20,0,200
549,0,20,0,20
550,0,20,0,20
551,0,20,0,20
552,0,20,0,20
553,0,20,0,20
554,0,20,0,20
555,0,20,0,20
556,0,200,0,200
557,0,200,0,20
558,0,20,0,200
559,0,20,0,200
560,0,20,0,20
561,0,20,0,20
562,0,20,0,200
563,0,200,0,20
564,0,20,0,20
565,0,20,0,200
566,0,20,0,20
567,0,20,0,200
568,0,200,0,20
569,0,20,0,20
570,0,20,0,200
571,0,20,0,20
572,0,20,0,20
573,0,200,0,20
574,0,200,0,20
575,0,20,0,20
576,0,20,0,200
577,0,20,0,200
578,0,20,0,20
579,0,200,0,200
580,0,20,0,20
581,0,200,0,200
582,0,20,0,20
583,0,20,0,200
584,0,20,0,20
585,0,200,0,200
586,0,20,0,20
587,0,200,0,20
588,0,20,0,20
589,0,20,0,20
590,0,20,0,20
591,0,20,0,20
592,0,20,1,20
593,0,200,0,200
594,0,20,0,20
595,0,20,0,200
596,0,200,0,20
597,0,20,0,20
598,0,20,0,20
599,0,20,0,20
600,0,20,0,200
601,0,200,0,20
602,1,20,0,20
603,0,20,0,20
604,0,20,0,20
605,0,20,0,20
606,0,20,0,20
607,0,200,0,200
608,0,200,0,200
609,0,20,0,20
610,0,20,0,20
611,0,20,0,20
612,0,20,0,20
613,0,20,0,20
614,0,20,0,20
615,0,20,0,20
616,0,20,0,20
617,0,20,0,200
618,0,20,0,20
619,0,200,0,20
620,0,20,0,20
621,0,20,0,20
622,0,20,0,20
623,0,200,0,20
624,0,200,0,200
625,0,20,0,20
626,0,200,0,20
627,0,200,0,200
628,0,20,0,20
629,0,20,0,20
630,0,20,0,20
631,0,20,0,200
632,0,20,0,200
633,0,200,0,20
634,0,200,0,20
635,0,200,0,200
636,0,200,0,200
637,0,200,0,20
638,0,20,0,200
639,0,20,0,20
640,0,200,0,20
641,0,20,0,20
642,1,20,0,20
643,0,20,0,20
644,0,20,0,20
645,0,20,0,20
646,0,20,0,20
647,0,20,0,200
648,0,20,0,20
649,0,200,0,20
650,0,20,0,200
651,0,20,0,200
652,0,20,0,200
653,0,200,0,20
654,0,20,0,200
655,0,20,0,20
656,0,20,0,200
657,0,20,0,20
658,0,20,0,200
659,0,20,0,20
660,0,20,0,20
661,0,20,0,20
662,0,20,0,200
663,0,20,0,200
664,0,200,0,20
665,0,20,0,20
666,0,20,0,20
667,0,20,0,20
668,0,20,0,20
669,0,20,0,20
670,0,200,0,20
671,0,20,0,20
672,0,20,0,20
673,0,20,0,20
674,0,200,0,200
675,0,20,0,20
676,0,20,0,20
677,0,200,0,200
678,0,20,0,20
679,0,20,0,20
680,0,20,0,20
681,0,20,0,20
682,0,20,0,200
683,0,200,0,20
684,0,200,0,20
685,0,20,0,20
686,0,20,0,20
687,0,20,0,20
688,0,20,0,20
689,0,20,0,20
690,0,200,0,200
691,0,20,0,20
692,0,20,0,20
693,0,20,0,200
694,0,20,0,20
695,0,20,0,200
696,0,20,0,20
697,0,20,0,20
698,0,20,0,20
699,0,20,0,20
700,0,20,0,20
701,0,200,0,20
702,0,20,0,20
703,0,20,0,20
704,0,20,0,20
705,0,20,0,20
706,0,20,0,200
707,0,20,0,20
708,0,200,0,20
709,0,200,0,200
710,0,20,0,20
711,0,20,0,200
712,0,200,0,200
713,0,20,0,20
714,0,20,0,20
715,0,20,0,200
716,0,20,0,20
717,0,20,0,20
718,0,20,0,200
719,0,20,0,20
720,0,20,0,20
721,0,200,0,200
722,0,200,0,200
723,0,200,0,20
724,0,20,0,20
725,0,200,0,200
726,0,200,0,20
727,0,20,0,200
728,0,200,0,20
729,0,20,0,200
730,0,20,1,20
731,0,20,0,20
732,0,20,0,200
733,0,20,0,20
734,0,20,0,20
735,0,20,0,20
736,0,20,0,20
737,0,20,0,200
738,0,200,0,200
739,0,20,0,20
740,0,20,0,20
741,0,20,0,20
742,0,200,0,20
743,0,200,0,20
744,0,20,0,20
745,0,20,0,20
746,0,200,0,20
747,0,20,0,20
748,0,20,0,200
749,0,20,0,20
750,0,20,0,20
751,0,200,0,200
752,0,20,0,20
753,0,20,0,20
754,0,200,0,20
755,0,20,0,200
756,0,20,0,20
757,0,200,0,20
758,0,20,0,200
759,0,20,0,20
760,0,20,0,20
761,0,20,0,200
762,0,20,0,20
763,0,200,0,20
764,0,200,0,20
765,0,20,0,20
766,0,20,0,20
767,0,200,0,20
768,0,20,0,200
769,0,20,0,20
770,0,20,0,20
771,0,20,0,20
772,0,20,0,200
773,0,20,0,200
774,0,20,0,20
775,0,20,0,200
776,0,20,0,20
777,0,200,0,20
778,0,20,0,20
779,0,20,0,200
780,0,20,0,20
781,0,20,0,20
782,0,20,0,20
783,0,20,0,200
784,0,200,0,20
785,0,200,0,200
786,0,20,0,20
787,0,20,0,20
788,0,200,0,20
789,0,20,0,20
790,0,20,0,20
791,0,20,0,20
792,0,20,0,20
793,0,20,0,20
794,0,20,0,200
795,0,20,0,20
796,0,20,0,20
797,0,200,0,200
798,0,20,0,20
799,0,20,0,200
800,0,20,0,20
801,0,20,0,20
802,0,20,0,200
803,0,20,0,20
804,0,20,0,20
805,0,20,0,20
806,0,20,0,200
807,0,20,0,20
808,0,20,0,20
809,0,20,0,20
810,0,20,0,20
811,0,20,0,20
812,0,20,0,20
813,0,20,0,20
814,0,20,0,20
815,0,200,0,200
816,0,20,0,20
817,0,20,0,200
818,0,20,0,20
819,0,20,0,20
820,0,20,0,200
821,0,20,0,20
822,0,200,0,20
823,0,200,0,20
824,0,20,0,20
825,0,20,0,20
826,0,20,0,200
827,0,200,0,20
828,0,20,0,20
829,0,20,0,200
830,0,20,0,200
831,0,20,0,20
832,0,20,1,200
833,0,20,0,200
834,0,20,0,200
835,0,20,0,200
836,0,20,0,20
837,0,20,0,20
838,0,20,0,20
839,0,200,0,200
840,0,20,0,200
841,0,20,0,20
842,0,200,0,20
843,0,20,0,20
844,0,200,0,20
845,0,20,0,200
846,0,20,0,200
847,0,20,0,200
848,0,20,0,20
849,0,20,0,20
850,0,20,0,20
851,0,20,0,20
852,0,20,0,200
853,0,20,0,20
854,0,200,0,20
855,0,20,0,20
856,0,200,0,20
857,0,20,0,200
858,0,20,0,20
859,0,20,0,20
860,0,200,0,20
861,0,200,0,20
862,0,20,0,200
863,0,20,1,20
864,0,200,0,20
865,0,20,0,20
866,0,20,0,200
867,0,200,0,20
868,0,20,0,20
869,0,200,0,20
870,0,20,0,20
871,0,20,0,20
872,0,20,0,200
873,0,200,0,20
874,0,20,0,200
875,0,20,0,200
876,0,20,0,20
877,0,20,1,200
878,0,20,0,20
879,0,20,0,20
880,0,20,0,20
881,0,20,0,20
882,0,20,0,20
883,0,20,0,200
884,0,20,0,20
885,0,20,0,20
886,0,20,0,20
887,0,20,0,20
888,0,20,0,20
889,0,200,0,20
890,0,20,0,20
891,0,20,0,20
892,0,200,0,200
893,0,20,0,20
894,0,20,0,200
895,0,20,0,200
896,0,20,0,200
897,0,200,0,20
898,0,200,0,20
899,0,20,0,20
900,0,20,0,20
901,0,20,0,20
902,0,20,0,20
903,0,20,0,20
904,0,20,0,200
905,0,20,0,20
906,0,20,0,200
907,0,200,0,20
908,0,200,0,20
909,0,20,0,20
910,0,20,0,20
911,0,200,0,200
912,0,20,0,20
913,0,200,0,20
914,0,200,0,20
915,0,20,0,20
916,0,20,0,200
917,0,20,0,200
918,0,20,0,20
919,0,20,0,20
920,0,20,0,20
921,0,200,0,200
922,0,200,0,20
923,0,20,0,200
924,0,20,0,20
925,0,20,0,20
926,0,20,0,20
927,0,20,0,20
928,0,20,0,200
929,0,20,0,20
930,0,20,0,20
931,0,20,0,200
932,0,20,0,200
933,0,20,0,20
934,0,200,0,20
935,0,200,0,200
936,0,200,0,200
937,0,20,0,20
938,0,20,0,20
939,0,20,0,200
940,0,20,0,20
941,0,20,0,200
942,0,20,0,20
943,0,20,0,20
944,0,20,0,20
945,0,20,0,200
946,0,20,0,200
947,0,20,0,20
948,0,20,0,200
949,0,20,0,20
950,0,20,0,20
951,0,20,0,20
952,0,20,0,20
953,0,20,0,200
954,0,20,0,200
955,0,20,0,20
956,0,20,0,20
957,0,200,0,20
958,0,20,0,200
959,0,20,0,20
960,0,20,0,20
961,0,20,0,200
962,0,20,0,200
963,0,200,0,20
964,0,20,0,20
965,0,200,0,200
966,0,20,0,20
967,0,20,0,20
968,0,20,0,20
969,0,200,0,200
970,0,20,0,20
971,0,20,0,200
972,0,20,0,200
973,0,20,0,20
974,0,20,0,20
975,0,20,0,20
976,0,20,0,20
977,0,20,0,20
978,0,200,0,20
979,0,20,0,20
980,0,200,0,20
981,0,200,0,200
982,0,20,0,200
983,0,20,0,200
984,0,200,0,20
985,0,20,0,200
986,0,200,0,200
987,0,200,0,20
988,0,20,0,200
989,0,20,0,20
990,0,200,0,200
991,0,20,0,200
992,0,20,0,20
993,1,200,0,20
994,0,20,0,20
995,0,200,0,20
996,0,20,0,20
997,0,20,0,200
998,0,20,0,20
999,0,20,0,20
1000,0,200,0,20
1001,0,200,0,200
1002,0,20,0,20
1003,0,20,0,20
1004,0,200,0,20
1005,0,20,0,200
1006,0,20,0,20
1007,0,20,0,200
1008,0,20,0,20
1009,0,20,0,200
1010,0,20,0,20
1011,0,200,0,200
1012,0,20,0,200
1013,0,20,0,200
1014,0,20,0,20
1015,0,200,0,20
1016,0,20,0,20
1017,0,20,0,200
1018,0,20,0,200
1019,0,20,0,20
1020,0,200,0,20
1021,0,20,0,200
1022,0,200,0,20
1023,0,200,0,20
1024,0,20,0,20
1025,0,200,0,20
1026,0,20,0,20
1027,0,200,0,20
1028,0,20,0,200
1029,0,20,0,20
1030,0,20,0,20
1031,0,200,0,20
1032,0,20,0,20
1033,0,200,0,200
1034,0,20,0,200
1035,0,200,0,200
1036,0,20,0,20
1037,0,200,0,20
1038,0,20,0,20
1039,0,20,0,20
1040,0,20,0,200
1041,0,20,0,200
1042,0,200,0,20
1043,0,200,0,20
1044,0,200,0,20
1045,0,200,0,20
1046,0,20,0,200
1047,0,20,0,200
1048,0,20,1,20
1049,0,20,0,20
1050,0,20,0,20
1051,0,200,0,200
1052,0,20,0,200
1053,0,20,0,20
1054,0,20,0,20
1055,0,20,0,20
1056,0,200,0,20
1057,0,200,0,20
1058,0,20,0,20
1059,0,200,0,20
1060,0,20,0,200
1061,0,20,0,20
1062,0,200,0,20
1063,0,20,0,20
1064,0,200,0,20
1065,0,20,0,200
1066,0,20,0,20
1067,0,200,0,20
1068,0,200,0,200
1069,0,200,0,20
1070,0,20,0,200
1071,0,20,0,20
1072,0,20,0,20
1073,0,200,0,20
1074,0,200,0,200
1075,0,200,0,20
1076,0,200,0,20
1077,0,20,0,200
1078,0,20,0,200
1079,0,20,0,20
1080,0,20,0,200
1081,0,20,0,20
1082,0,200,0,20
1083,0,20,0,20
1084,0,20,0,20
1085,0,20,0,20
1086,0,200,0,20
1087,0,20,0,20
1088,0,20,0,200
1089,0,20,0,20
1090,0,20,0,20
1091,0,20,0,20
1092,0,200,0,20
1093,0,20,0,20
1094,0,200,0,20
1095,0,20,0,20
1096,0,200,0,20
1097,0,20,0,200
1098,0,20,0,20
1099,0,20,0,200
1100,0,20,0,200
1101,0,200,0,200
1102,0,200,0,20
1103,0,20,0,200
1104,0,200,0,20
1105,0,20,0,20
1106,0,20,0,200
1107,0,20,0,200
1108,0,200,0,20
1109,0,20,0,20
1110,0,20,0,20
1111,0,20,0,20
1112,0,20,0,20
1113,0,200,0,20
1114,0,200,0,20
1115,0,20,0,20
1116,0,20,0,200
1117,0,20,0,200
1118,0,20,0,20
1119,0,20,0,200
1120,0,200,0,200
1121,0,200,0,20
1122,0,20,0,20
1123,0,20,0,200
1124,0,20,0,200
1125,0,20,0,20
1126,0,20,0,200
1127,0,200,0,20
1128,0,200,0,200
1129,0,20,0,20
1130,0,200,0,20
1131,0,200,0,20
1132,0,20,0,200
1133,0,20,0,20
1134,0,20,0,200
1135,0,20,0,20
1136,0,200,0,200
1137,0,20,0,20
1138,0,20,0,20
1139,0,20,0,200
1140,0,20,0,20
1141,0,200,0,20
1142,0,20,0,20
1143,0,20,0,200
1144,0,20,0,200
1145,0,20,0,20
1146,0,20,0,200
1147,0,20,0,20
1148,0,20,0,20
1149,0,20,0,20
1150,0,20,0,20
1151,0,20,0,20
1152,0,200,0,20
1153,0,20,0,20
1154,0,20,0,20
1155,0,20,0,200
1156,0,20,0,20
1157,0,200,0,20
1158,0,200,0,200
1159,0,200,0,20
1160,0,20,0,20
1161,0,20,0,200
1162,0,20,0,20
1163,0,20,0,200
1164,0,20,0,20
1165,0,20,0,20
1166,0,200,0,20
1167,0,20,0,20
1168,0,200,0,20
1169,0,20,0,20
1170,0,20,0,200
1171,0,20,0,20
1172,0,20,0,200
1173,0,20,0,20
1174,0,20,0,200
1175,0,20,0,20
1176,0,20,0,20
1177,0,200,0,20
1178,0,20,0,20
1179,0,200,0,20
1180,0,20,0,20
1181,0,200,0,20
1182,0,20,0,20
1183,0,20,0,20
1184,0,20,0,200
1185,0,200,0,20
1186,0,20,0,200
1187,0,20,0,20
1188,0,20,0,20
1189,0,20,0,20
1190,0,200,0,200
1191,0,20,0,20
1192,0,20,0,20
1193,0,20,0,200
1194,0,200,0,200
1195,0,20,0,200
1196,0,20,0,20
1197,0,20,0,20
1198,0,20,0,20
1199,0,200,0,20
1200,0,20,0,200
1201,0,200,0,200
1202,0,200,0,200
1203,0,20,0,200
1204,0,200,0,200
1205,0,20,0,20
1206,0,20,0,20
1207,0,20,0,20
1208,0,20,0,20
1209,0,200,0,20
1210,0,20,0,20
1211,0,20,0,20
1212,0,20,0,20
1213,0,200,0,200
1214,0,20,0,20
1215,0,20,0,20
1216,0,20,0,20
1217,0,20,0,20
1218,1,20,0,20
1219,0,20,0,20
1220,0,20,0,20
1221,0,20,0,20
1222,0,20,0,20
1223,0,200,0,20
1224,0,20,0,20
1225,0,20,0,20
1226,0,200,1,20
1227,0,20,0,200
1228,0,20,0,20
1229,0,20,0,200
1230,0,20,0,20
1231,0,20,0,20
1232,0,200,0,200
1233,0,20,0,20
1234,0,200,0,20
1235,0,200,0,20
1236,0,20,0,200
1237,0,200,0,20
1238,0,20,0,20
1239,0,200,0,200
1240,0,20,0,20
1241,0,20,0,20
1242,0,20,0,20
1243,0,200,1,200
1244,0,20,0,20
1245,0,20,0,20
1246,0,20,0,20
1247,0,20,0,20
1248,0,20,0,20
1249,0,200,0,20
1250,0,20,0,200
1251,0,20,0,200
1252,0,20,0,20
1253,0,20,0,200
1254,0,200,0,20
1255,0,20,0,20
1256,0,20,0,20
1257,0,20,0,20
1258,0,20,0,20
1259,0,20,0,200
1260,0,20,0,20
1261,0,20,0,20
1262,0,20,0,20
1263,0,20,0,20
1264,0,20,0,200
1265,0,20,0,20
1266,0,20,0,200
1267,0,20,0,200
1268,0,20,0,20
1269,0,20,0,20
1270,0,20,0,20
1271,0,20,0,200
1272,0,20,0,20
1273,0,20,0,200
1274,0,20,0,20
1275,0,200,0,200
1276,0,20,0,20
1277,0,20,0,200
1278,0,20,0,20
1279,0,20,0,20
1280,0,200,0,20
1281,0,20,0,20
1282,0,20,0,200
1283,0,200,0,20
1284,0,200,0,20
1285,0,20,0,200
1286,0,20,0,20
1287,0,200,0,20
1288,0,20,0,200
1289,0,20,0,20
1290,0,200,0,20
1291,0,200,0,200
1292,0,200,0,20
1293,0,200,0,200
1294,0,20,0,20
1295,0,20,0,20
1296,0,200,0,200
1297,0,200,0,200
1298,0,200,0,200
1299,0,20,0,20
1300,0,20,0,20
1301,0,20,0,20
1302,0,20,0,20
1303,0,200,0,200
1304,0,20,1,200
1305,0,200,0,20
1306,0,20,0,20
1307,0,20,0,20
1308,0,20,0,200
1309,0,20,0,20
1310,0,200,0,20
1311,0,20,0,20
1312,0,20,0,20
1313,0,20,1,200
1314,0,20,0,200
1315,0,20,0,20
1316,0,20,0,20
1317,0,20,0,20
1318,0,20,0,200
1319,0,20,0,20
1320,0,200,0,20
1321,0,20,0,20
1322,0,20,0,200
1323,0,20,0,20
1324,0,20,0,200
1325,0,200,0,200
1326,0,20,1,20
1327,0,20,0,20
1328,0,200,0,20
1329,0,20,0,200
1330,0,200,0,20
1331,0,20,0,200
1332,0,20,0,200
1333,0,200,0,20
1334,0,200,0,20
1335,0,200,0,20
1336,0,20,0,200
1337,0,200,0,20
1338,0,20,0,20
1339,0,20,0,20
1340,0,20,0,200
1341,0,20,0,20
1342,0,200,0,20
1343,0,20,0,20
1344,0,200,0,20
1345,0,200,0,20
1346,0,20,0,20
1347,0,200,0,20
1348,0,20,0,200
1349,0,20,0,20
1350,0,200,0,20
1351,0,200,0,20
1352,0,20,0,20
1353,0,20,0,20
1354,0,20,0,20
1355,0,20,0,20
1356,0,20,0,20
1357,0,20,0,20
