time_ms,action,a,b,c
8164,RAISE,1,1000,10000
8213,STATE,0,41,
8266,STATE,1,41,
8286,STATE,2,41,
8353,STATE,3,41,
8409,STATE,0,42,
8462,STATE,1,42,
8486,STATE,2,42,
8546,CLEAR,4,1000,10000
8561,CLEAR,1,1000,10000
8569,STATE,3,42,
8613,STATE,0,43,
8659,STATE,1,43,
8713,STATE,2,43,
8750,STATE,3,43,
8792,STATE,0,44,
8867,STATE,1,44,
8907,STATE,2,44,
8968,STATE,3,44,
9013,STATE,0,45,
9044,STATE,1,45,
9103,STATE,2,45,
9150,STATE,3,45,
9198,STATE,0,46,
9251,STATE,1,46,
9319,STATE,2,46,
9333,STATE,3,46,
9382,STATE,0,47,
9436,STATE,1,47,
9510,STATE,2,47,
9538,STATE,3,47,
9610,STATE,0,48,
9652,STATE,1,48,
9718,STATE,2,48,
9764,STATE,3,48,
9789,STATE,0,49,
9848,STATE,1,49,
9888,STATE,2,49,
9963,STATE,3,49,
9988,STATE,0,50,
10069,STATE,1,50,
10119,STATE,2,50,
10164,STATE,3,50,
10206,STATE,0,51,
10262,STATE,1,51,
10281,STATE,2,51,
10330,STATE,3,51,
10412,STATE,0,52,
10448,STATE,1,52,
10474,RAISE,5,1000,10000
10504,STATE,2,52,
10543,STATE,3,52,
10596,STATE,0,53,
10635,STATE,1,53,
10683,STATE,2,53,
10751,STATE,3,53,
10786,STATE,0,54,
10832,CLEAR,5,1000,10000
10860,STATE,1,54,
10904,STATE,2,54,
10958,STATE,3,54,
11010,STATE,0,55,
11059,STATE,1,55,
11120,STATE,2,55,
11139,STATE,3,55,
11202,STATE,0,56,
11255,STATE,1,56,
11316,STATE,2,56,
11360,STATE,3,56,
11386,STATE,0,57,
11433,STATE,1,57,
11517,STATE,2,57,
11565,STATE,3,57,
11585,STATE,0,58,
11647,STATE,1,58,
11684,STATE,2,58,
11737,STATE,3,58,
11799,STATE,0,59,
11861,STATE,1,59,
11908,STATE,2,59,
11964,STATE,3,59,
12011,STATE,0,60,
12031,STATE,1,60,
12107,STATE,2,60,
12162,STATE,3,60,
12187,STATE,0,61,
12238,STATE,1,61,
12303,STATE,2,61,
12335,STATE,3,61,
12416,STATE,0,62,
12441,STATE,1,62,
12488,STATE,2,62,
12547,STATE,3,62,
12586,STATE,0,63,
12663,STATE,1,63,
12720,STATE,2,63,
12761,STATE,3,63,
12804,STATE,0,64,
12836,STATE,1,64,
12911,STATE,2,64,
12944,STATE,3,64,
12998,STATE,0,65,
13068,STATE,1,65,
13105,STATE,2,65,
13157,STATE,3,65,
13181,STATE,0,66,
13245,STATE,1,66,
13291,STATE,2,66,
13366,STATE,3,66,
13415,STATE,0,67,
13450,STATE,1,67,
13508,STATE,2,67,
13552,STATE,3,67,
13610,STATE,0,68,
13648,STATE,1,68,
13697,STATE,2,68,
13759,STATE,3,68,
13818,STATE,0,69,
13852,STATE,1,69,
13895,STATE,2,69,
13934,STATE,3,69,
14019,STATE,0,70,
14054,STATE,1,70,
14080,STATE,2,70,
14157,STATE,3,70,
14205,STATE,0,71,
14251,STATE,1,71,
14299,STATE,2,71,
14342,STATE,3,71,
14404,STATE,0,72,
14442,STATE,1,72,
14489,STATE,2,72,
14559,STATE,3,72,
14608,STATE,0,73,
14637,STATE,1,73,
14687,STATE,2,73,
14746,STATE,3,73,
14796,STATE,0,74,
14836,STATE,1,74,
14900,RAISE,6,1000,10000
14916,STATE,2,74,
14959,STATE,3,74,
14984,STATE,0,75,
15034,STATE,1,75,
15099,STATE,2,75,
15164,STATE,3,75,
15191,STATE,0,76,
15250,STATE,1,76,
15292,STATE,2,76,
15356,STATE,3,76,
15408,STATE,0,77,
15459,STATE,1,77,
15517,STATE,2,77,
15532,STATE,3,77,
15582,STATE,0,78,
15647,STATE,1,78,
15681,STATE,2,78,
15756,STATE,3,78,
15800,STATE,0,79,
15839,STATE,1,79,
15885,STATE,2,79,
15959,STATE,3,79,
15998,STATE,0,80,
16058,STATE,1,80,
16116,STATE,2,80,
16162,STATE,3,80,
16180,STATE,0,81,
16250,STATE,1,81,
16311,STATE,2,81,
16355,STATE,3,81,
16376,CLEAR,6,1000,10000
16414,STATE,0,82,
16450,STATE,1,82,
16499,STATE,2,82,
16541,STATE,3,82,
16595,STATE,0,83,
16647,STATE,1,83,
16681,STATE,2,83,
16739,STATE,3,83,
16816,STATE,0,84,
16836,STATE,1,84,
16912,STATE,2,84,
16939,STATE,3,84,
16995,STATE,0,85,
17065,STATE,1,85,
17114,STATE,2,85,
17153,STATE,3,85,
17219,STATE,0,86,
17255,STATE,1,86,
17303,STATE,2,86,
17360,STATE,3,86,
17394,STATE,0,87,
17437,STATE,1,87,
17483,STATE,2,87,
17537,STATE,3,87,
17594,STATE,0,88,
17649,STATE,1,88,
17716,STATE,2,88,
17758,STATE,3,88,
17804,STATE,0,89,
17849,STATE,1,89,
17906,STATE,2,89,
17955,STATE,3,89,
17989,STATE,0,90,
18040,STATE,1,90,
18117,STATE,2,90,
18136,STATE,3,90,
18217,STATE,0,91,
18260,STATE,1,91,
18304,STATE,2,91,
18365,STATE,3,91,
18385,STATE,0,92,
18451,STATE,1,92,
18499,STATE,2,92,
18543,STATE,3,92,
18604,STATE,0,93,
18663,STATE,1,93,
18681,STATE,2,93,
18739,STATE,3,93,
18781,STATE,0,94,
18850,STATE,1,94,
18901,STATE,2,94,
18964,STATE,3,94,
19010,STATE,0,95,
19058,STATE,1,95,
19113,STATE,2,95,
19163,STATE,3,95,
19209,STATE,0,96,
19265,STATE,1,96,
19297,STATE,2,96,
19353,STATE,3,96,
19401,STATE,0,97,
19447,STATE,1,97,
19489,STATE,2,97,
19556,STATE,3,97,
19585,STATE,0,98,
19632,STATE,1,98,
19704,STATE,2,98,
19770,STATE,3,98,
19815,STATE,0,99,
19839,STATE,1,99,
19911,STATE,2,99,
19950,STATE,3,99,
19989,STATE,0,100,
20061,STATE,1,100,
20091,STATE,2,100,
20157,STATE,3,100,
20182,STATE,0,101,
20240,STATE,1,101,
20313,STATE,2,101,
20367,STATE,3,101,
20400,STATE,0,102,
20456,STATE,1,102,
20512,STATE,2,102,
20534,STATE,3,102,
20597,STATE,0,103,
20630,STATE,1,103,
20718,STATE,2,103,
20764,STATE,3,103,
20794,STATE,0,104,
20847,STATE,1,104,
20891,STATE,2,104,
20939,STATE,3,104,
21014,STATE,0,105,
21070,STATE,1,105,
21085,STATE,2,105,
21158,STATE,3,105,
21186,STATE,0,106,
21270,STATE,1,106,
21293,STATE,2,106,
21353,STATE,3,106,
21409,STATE,0,107,
21452,STATE,1,107,
21505,STATE,2,107,
21566,STATE,3,107,
21599,STATE,0,108,
21657,STATE,1,108,
21688,STATE,2,108,
21734,STATE,3,108,
21805,STATE,0,109,
21836,STATE,1,109,
21894,STATE,2,109,
21940,STATE,3,109,
21991,STATE,0,110,
22047,STATE,1,110,
22102,STATE,2,110,
22162,STATE,3,110,
22191,STATE,0,111,
22252,STATE,1,111,
22295,RAISE,2,1000,10000
22309,STATE,2,111,
22364,STATE,3,111,
22397,STATE,0,112,
22437,STATE,1,112,
22482,STATE,2,112,
22541,STATE,3,112,
22603,STATE,0,113,
22646,STATE,1,113,
22709,STATE,2,113,
22761,STATE,3,113,
22813,STATE,0,114,
22865,STATE,1,114,
22883,STATE,2,114,
22916,CLEAR,2,1000,10000
22961,STATE,3,114,
23018,STATE,0,115,
23032,STATE,1,115,
23120,STATE,2,115,
23162,STATE,3,115,
23182,STATE,0,116,
23231,STATE,1,116,
23298,STATE,2,116,
23370,STATE,3,116,
23419,STATE,0,117,
23459,STATE,1,117,
23501,STATE,2,117,
23544,STATE,3,117,
23620,STATE,0,118,
23664,STATE,1,118,
23687,STATE,2,118,
23737,STATE,3,118,
23811,STATE,0,119,
23842,STATE,1,119,
23889,STATE,2,119,
23949,STATE,3,119,
24002,STATE,0,120,
24053,STATE,1,120,
24109,STATE,2,120,
24153,STATE,3,120,
24188,STATE,0,121,
24248,STATE,1,121,
24307,STATE,2,121,
24346,STATE,3,121,
24401,STATE,0,122,
24431,STATE,1,122,
24505,STATE,2,122,
24568,STATE,3,122,
24620,STATE,0,123,
24651,STATE,1,123,
24707,STATE,2,123,
24755,STATE,3,123,
24784,STATE,0,124,
24846,STATE,1,124,
24890,STATE,2,124,
24949,STATE,3,124,
24981,STATE,0,125,
25036,STATE,1,125,
25082,STATE,2,125,
25163,STATE,3,125,
25219,STATE,0,126,
25253,STATE,1,126,
25317,STATE,2,126,
25366,STATE,3,126,
25404,STATE,0,127,
25430,STATE,1,127,
25511,STATE,2,127,
25531,STATE,3,127,
25620,STATE,0,128,
25669,STATE,1,128,
25718,STATE,2,128,
25732,STATE,3,128,
25790,STATE,0,129,
25847,STATE,1,129,
25900,STATE,2,129,
25951,STATE,3,129,
26006,STATE,0,130,
26052,STATE,1,130,
26081,STATE,2,130,
26138,STATE,3,130,
26207,STATE,0,131,
26239,STATE,1,131,
26317,STATE,2,131,
26362,STATE,3,131,
26398,STATE,0,132,
26442,STATE,1,132,
26505,STATE,2,132,
26565,STATE,3,132,
26598,STATE,0,133,
26659,STATE,1,133,
26695,STATE,2,133,
26760,STATE,3,133,
26818,STATE,0,134,
26849,STATE,1,134,
26901,STATE,2,134,
26940,STATE,3,134,
27014,STATE,0,135,
27056,STATE,1,135,
27081,STATE,2,135,
27138,STATE,3,135,
27200,STATE,0,136,
27243,STATE,1,136,
27318,STATE,2,136,
27362,STATE,3,136,
27406,STATE,0,137,
27443,STATE,1,137,
27509,STATE,2,137,
27530,STATE,3,137,
27596,STATE,0,138,
27648,STATE,1,138,
27718,STATE,2,138,
27741,STATE,3,138,
27797,STATE,0,139,
27867,STATE,1,139,
27920,STATE,2,139,
27952,STATE,3,139,
28013,STATE,0,140,
28043,STATE,1,140,
28104,STATE,2,140,
28162,STATE,3,140,
28182,STATE,0,141,
28267,STATE,1,141,
28314,STATE,2,141,
28340,STATE,3,141,
28405,STATE,0,142,
28459,STATE,1,142,
28490,STATE,2,142,
28547,STATE,3,142,
28618,STATE,0,143,
28650,STATE,1,143,
28687,STATE,2,143,
28756,STATE,3,143,
28808,STATE,0,144,
28835,STATE,1,144,
28886,STATE,2,144,
28948,STATE,3,144,
29001,STATE,0,145,
29040,STATE,1,145,
29105,STATE,2,145,
29163,STATE,3,145,
29206,STATE,0,146,
29249,STATE,1,146,
29303,STATE,2,146,
29360,STATE,3,146,
29389,STATE,0,147,
29457,STATE,1,147,
29484,STATE,2,147,
29547,STATE,3,147,
29588,STATE,0,148,
29645,STATE,1,148,
29718,STATE,2,148,
29764,STATE,3,148,
29809,STATE,0,149,
29851,STATE,1,149,
29902,STATE,2,149,
29955,STATE,3,149,
