time_ms,action,a,b,c
1421,STATE,1,14,
1421,STATE,2,14,
1431,STATE,3,14,
1453,STATE,4,14,
1465,STATE,5,14,
1473,RAISE,2,400,3000
1479,STATE,6,14,
1489,STATE,7,14,
1490,STATE,0,15,
1510,STATE,1,15,
1518,STATE,2,15,
1527,STATE,3,15,
1544,STATE,4,15,
1566,STATE,6,15,
1571,STATE,5,15,
1591,STATE,0,16,
1595,STATE,7,15,
1622,STATE,1,16,
1635,STATE,2,16,
1636,STATE,3,16,
1653,STATE,4,16,
1659,STATE,5,16,
1675,STATE,6,16,
1692,STATE,7,16,
1697,STATE,0,17,
1707,STATE,1,17,
1721,STATE,2,17,
1744,STATE,3,17,
1757,STATE,5,17,
1760,STATE,4,17,
1779,STATE,6,17,
1784,STATE,7,17,
1793,STATE,0,18,
1810,STATE,1,18,
1819,STATE,2,18,
1831,STATE,3,18,
1855,STATE,4,18,
1864,STATE,5,18,
1880,STATE,6,18,
1884,STATE,7,18,
1894,STATE,0,19,
1909,STATE,1,19,
1920,STATE,2,19,
1945,STATE,3,19,
1950,STATE,4,19,
1956,STATE,5,19,
1976,STATE,6,19,
1992,STATE,7,19,
2009,STATE,0,20,
2021,STATE,1,20,
2021,STATE,2,20,
2045,STATE,3,20,
2046,STATE,4,20,
2055,STATE,5,20,
2071,STATE,6,20,
2091,STATE,7,20,
2105,STATE,1,21,
2106,STATE,0,21,
2118,STATE,2,21,
2137,STATE,3,21,
2158,STATE,4,21,
2161,STATE,5,21,
2179,STATE,6,21,
2190,STATE,7,21,
2199,STATE,0,22,
2222,STATE,1,22,
2224,STATE,2,22,
2239,STATE,3,22,
2256,STATE,4,22,
2264,STATE,5,22,
2280,STATE,6,22,
2290,STATE,7,22,
2295,STATE,0,23,
2316,STATE,1,23,
2317,STATE,2,23,
2342,STATE,3,23,
2347,STATE,4,23,
2360,STATE,5,23,
2379,STATE,6,23,
2393,STATE,7,23,
2403,STATE,0,24,
2421,STATE,1,24,
2428,STATE,2,24,
2442,STATE,3,24,
2449,STATE,4,24,
2472,STATE,5,24,
2485,STATE,6,24,
2497,STATE,7,24,
2508,STATE,0,25,
2520,STATE,1,25,
2534,STATE,2,25,
2539,STATE,3,25,
2547,STATE,4,25,
2570,STATE,5,25,
2578,STATE,6,25,
2588,STATE,7,25,
2603,STATE,0,26,
2617,STATE,1,26,
2627,STATE,3,26,
2633,STATE,2,26,
2645,STATE,4,26,
2660,STATE,5,26,
2675,STATE,6,26,
2691,STATE,7,26,
2697,STATE,0,27,
2720,STATE,1,27,
2722,STATE,2,27,
2739,STATE,3,27,
2752,STATE,4,27,
2767,STATE,5,27,
2779,STATE,7,27,
2781,STATE,6,27,
2808,STATE,0,28,
2819,STATE,1,28,
2829,STATE,2,28,
2841,STATE,3,28,
2845,STATE,4,28,
2866,STATE,5,28,
2872,STATE,6,28,
2879,STATE,7,28,
2909,STATE,0,29,
2912,STATE,1,29,
2919,STATE,2,29,
2928,STATE,3,29,
2950,STATE,4,29,
2970,STATE,5,29,
2973,STATE,6,29,
2983,STATE,7,29,
2997,STATE,0,30,
3004,STATE,1,30,
3020,STATE,2,30,
3041,STATE,3,30,
3043,STATE,4,30,
3068,STATE,5,30,
3080,STATE,6,30,
3092,STATE,0,31,
3094,STATE,7,30,
3108,STATE,1,31,
3133,STATE,2,31,
3140,STATE,3,31,
3158,STATE,4,31,
3165,STATE,5,31,
3170,STATE,6,31,
3187,STATE,7,31,
3201,STATE,0,32,
3203,STATE,1,32,
3210,RAISE,1,400,3000
3218,STATE,2,32,
3238,STATE,3,32,
3260,STATE,4,32,
3262,STATE,5,32,
3266,STATE,6,32,
3281,STATE,7,32,
3296,STATE,0,33,
3305,STATE,1,33,
3324,STATE,2,33,
3341,STATE,3,33,
3357,STATE,4,33,
3358,STATE,5,33,
3367,STATE,6,33,
3380,STATE,7,33,
3402,STATE,1,34,
3408,STATE,0,34,
3415,STATE,2,34,
3435,STATE,3,34,
3457,STATE,4,34,
3460,STATE,5,34,
3467,STATE,6,34,
3496,STATE,0,35,
3497,STATE,7,34,
3512,STATE,1,35,
3527,STATE,2,35,
3535,STATE,3,35,
3553,STATE,5,35,
3559,STATE,4,35,
3566,STATE,6,35,
3590,STATE,7,35,
3609,STATE,0,36,
3619,STATE,1,36,
3629,STATE,2,36,
3629,STATE,3,36,
3642,STATE,4,36,
3667,STATE,6,36,
3670,STATE,5,36,
3680,STATE,7,36,
3700,CLEAR,1,400,3000
3706,STATE,0,37,
3709,STATE,1,37,
3716,STATE,2,37,
3727,STATE,3,37,
3741,STATE,4,37,
3753,STATE,5,37,
3767,STATE,6,37,
3782,STATE,7,37,
3805,STATE,0,38,
3814,STATE,1,38,
3834,STATE,2,38,
3834,STATE,3,38,
3849,STATE,4,38,
3871,STATE,5,38,
3873,STATE,6,38,
3890,STATE,7,38,
3898,STATE,0,39,
3906,STATE,1,39,
3922,STATE,2,39,
3935,STATE,3,39,
3942,STATE,4,39,
3964,STATE,5,39,
3973,STATE,6,39,
3993,STATE,7,39,
3999,STATE,0,40,
4012,STATE,1,40,
4023,STATE,2,40,
4028,STATE,3,40,
4052,STATE,5,40,
4056,STATE,4,40,
4067,STATE,6,40,
4094,STATE,7,40,
4096,STATE,0,41,
4107,STATE,1,41,
4118,STATE,2,41,
4131,STATE,3,41,
4155,STATE,4,41,
4168,STATE,6,41,
4170,STATE,5,41,
4193,STATE,7,41,
4206,STATE,0,42,
4212,STATE,1,42,
4233,STATE,2,42,
4238,STATE,3,42,
4241,STATE,4,42,
4269,STATE,5,42,
4270,STATE,6,42,
4295,STATE,7,42,
4304,STATE,0,43,
4316,STATE,1,43,
4319,STATE,2,43,
4340,STATE,4,43,
4347,STATE,3,43,
4353,STATE,5,43,
4383,STATE,6,43,
4391,STATE,7,43,
4402,STATE,1,44,
4406,STATE,0,44,
4431,STATE,2,44,
4439,STATE,3,44,
4447,STATE,4,44,
4466,STATE,5,44,
4472,STATE,6,44,
4491,STATE,7,44,
4496,STATE,0,45,
4506,STATE,1,45,
4525,STATE,2,45,
4542,STATE,3,45,
4542,STATE,4,45,
4562,STATE,5,45,
4573,STATE,6,45,
4594,STATE,7,45,
4606,STATE,0,46,
4609,STATE,1,46,
4635,STATE,2,46,
4645,STATE,3,46,
4656,STATE,4,46,
4664,STATE,5,46,
4685,STATE,6,46,
4688,STATE,7,46,
4699,STATE,0,47,
4704,STATE,1,47,
4723,STATE,2,47,
4742,STATE,4,47,
4745,STATE,3,47,
4765,STATE,5,47,
4780,STATE,6,47,
4787,STATE,7,47,
4791,STATE,0,48,
4814,STATE,1,48,
4831,STATE,2,48,
4831,STATE,3,48,
4841,STATE,4,48,
4853,STATE,5,48,
4867,STATE,6,48,
4887,STATE,7,48,
4905,STATE,0,49,
4908,STATE,1,49,
4922,STATE,2,49,
4934,STATE,3,49,
4949,STATE,4,49,
4961,STATE,5,49,
4977,STATE,6,49,
4984,STATE,7,49,
4994,STATE,0,50,
5009,STATE,1,50,
5018,STATE,2,50,
5029,STATE,3,50,
5056,STATE,5,50,
5060,STATE,4,50,
5074,STATE,6,50,
5087,STATE,7,50,
5094,STATE,0,51,
5105,STATE,1,51,
5127,STATE,2,51,
5132,STATE,3,51,
5160,STATE,4,51,
5163,STATE,5,51,
5182,STATE,6,51,
5195,STATE,7,51,
5203,STATE,0,52,
5205,STATE,1,52,
5231,STATE,2,52,
5247,STATE,3,52,
5249,STATE,4,52,
5252,STATE,5,52,
5275,STATE,6,52,
5291,STATE,7,52,
5306,STATE,0,53,
5318,STATE,1,53,
5323,STATE,2,53,
5328,STATE,3,53,
5359,STATE,5,53,
5360,STATE,4,53,
5384,STATE,6,53,
5384,STATE,7,53,
5398,STATE,0,54,
5415,STATE,1,54,
5423,STATE,2,54,
5445,STATE,3,54,
5452,STATE,4,54,
5459,STATE,5,54,
5482,STATE,6,54,
5484,STATE,7,54,
5493,STATE,0,55,
5513,STATE,1,55,
5530,STATE,2,55,
5531,STATE,3,55,
5557,STATE,4,55,
5561,STATE,5,55,
5575,STATE,6,55,
5589,STATE,7,55,
5605,STATE,0,56,
5620,STATE,2,56,
5621,STATE,1,56,
5644,STATE,4,56,
5645,STATE,3,56,
5656,STATE,5,56,
5681,STATE,6,56,
5688,STATE,7,56,
5701,STATE,0,57,
5717,STATE,1,57,
5734,STATE,2,57,
5742,STATE,4,57,
5747,STATE,3,57,
5767,STATE,5,57,
5772,STATE,6,57,
5784,STATE,7,57,
5793,STATE,0,58,
5816,STATE,2,58,
5821,STATE,1,58,
5828,STATE,3,58,
5848,STATE,4,58,
5858,STATE,5,58,
5867,STATE,6,58,
5882,STATE,7,58,
5892,STATE,0,59,
5906,STATE,1,59,
5915,STATE,2,59,
5929,STATE,3,59,
5954,STATE,4,59,
5962,STATE,5,59,
5979,STATE,7,59,
5985,STATE,6,59,
5999,STATE,0,60,
6021,STATE,1,60,
6034,STATE,2,60,
6041,STATE,4,60,
6044,STATE,3,60,
6059,STATE,5,60,
6066,STATE,6,60,
6083,STATE,7,60,
6102,STATE,1,61,
6105,STATE,0,61,
6117,STATE,2,61,
6127,STATE,3,61,
6142,STATE,4,61,
6154,STATE,5,61,
6172,STATE,6,61,
6193,STATE,0,62,
6196,STATE,7,61,
6210,RAISE,1,400,3000
6214,STATE,1,62,
6233,STATE,2,62,
6241,STATE,3,62,
6253,STATE,4,62,
6262,STATE,5,62,
6281,STATE,7,62,
6284,STATE,6,62,
6303,STATE,1,63,
6308,STATE,0,63,
6323,STATE,2,63,
6340,STATE,4,63,
6344,STATE,3,63,
6354,RAISE,2,400,3000
6359,STATE,5,63,
6381,STATE,6,63,
6393,STATE,0,64,
6396,STATE,7,63,
6414,STATE,1,64,
6416,STATE,2,64,
6443,STATE,3,64,
6449,STATE,4,64,
6459,STATE,5,64,
6471,STATE,6,64,
6494,STATE,7,64,
6502,STATE,0,65,
6516,STATE,2,65,
6522,STATE,1,65,
6546,STATE,3,65,
6553,STATE,4,65,
6559,STATE,5,65,
6574,STATE,6,65,
6590,STATE,7,65,
6599,STATE,0,66,
6622,STATE,1,66,
6624,STATE,2,66,
6639,STATE,3,66,
6654,STATE,4,66,
6663,STATE,5,66,
6665,STATE,6,66,
6686,STATE,7,66,
6690,STATE,0,67,
6700,CLEAR,1,400,3000
6720,STATE,1,67,
6726,STATE,2,67,
6738,STATE,3,67,
6742,STATE,4,67,
6758,STATE,5,67,
6783,STATE,6,67,
6786,STATE,7,67,
6807,STATE,0,68,
6820,STATE,1,68,
6831,STATE,2,68,
6841,STATE,3,68,
6852,STATE,4,68,
6870,STATE,6,68,
6872,STATE,5,68,
6888,STATE,7,68,
6904,STATE,1,69,
6905,STATE,0,69,
6918,STATE,2,69,
6931,STATE,3,69,
6940,STATE,4,69,
6966,STATE,5,69,
6966,STATE,6,69,
6981,STATE,7,69,
7009,STATE,0,70,
7016,STATE,1,70,
7025,STATE,2,70,
7045,STATE,3,70,
7058,STATE,4,70,
7066,STATE,5,70,
7066,STATE,6,70,
7096,STATE,7,70,
7109,STATE,0,71,
7115,STATE,1,71,
7121,STATE,2,71,
7144,STATE,3,71,
7155,STATE,5,71,
7158,STATE,4,71,
7181,STATE,6,71,
7189,STATE,7,71,
7202,STATE,0,72,
7222,STATE,1,72,
7228,STATE,2,72,
7236,RAISE,2,400,3000
7244,STATE,3,72,
7248,STATE,4,72,
7272,STATE,5,72,
7280,STATE,6,72,
7295,STATE,7,72,
7302,STATE,0,73,
7313,STATE,1,73,
7328,STATE,3,73,
7334,STATE,2,73,
7357,STATE,4,73,
7361,STATE,5,73,
7382,STATE,6,73,
7382,STATE,7,73,
7404,STATE,0,74,
7406,STATE,1,74,
7429,STATE,3,74,
7432,STATE,2,74,
7454,STATE,5,74,
7457,STATE,4,74,
7480,STATE,7,74,
7485,STATE,6,74,
7498,STATE,0,75,
7522,STATE,1,75,
7532,STATE,2,75,
7547,STATE,3,75,
7552,STATE,4,75,
7559,STATE,5,75,
7584,STATE,6,75,
7585,STATE,7,75,
7592,STATE,0,76,
7617,STATE,1,76,
7635,STATE,2,76,
7636,STATE,3,76,
7653,STATE,4,76,
7666,STATE,5,76,
7677,STATE,6,76,
7687,STATE,7,76,
7695,STATE,0,77,
7714,STATE,1,77,
7727,STATE,3,77,
7732,STATE,2,77,
7749,STATE,4,77,
7768,STATE,5,77,
7771,STATE,6,77,
7796,STATE,7,77,
7804,STATE,0,78,
7807,STATE,1,78,
7829,STATE,2,78,
7835,RAISE,2,400,3000
7837,STATE,3,78,
7852,STATE,5,78,
7860,STATE,4,78,
7866,STATE,6,78,
7891,STATE,0,79,
7893,STATE,7,78,
7916,STATE,1,79,
7934,STATE,2,79,
7941,STATE,4,79,
7942,STATE,3,79,
7954,STATE,5,79,
7978,STATE,6,79,
7993,STATE,7,79,
8000,STATE,0,80,
8010,STATE,1,80,
8021,STATE,2,80,
8037,STATE,3,80,
8054,STATE,5,80,
8056,STATE,4,80,
8072,STATE,6,80,
8079,STATE,7,80,
8109,STATE,1,81,
8110,STATE,0,81,
8125,STATE,2,81,
8130,STATE,3,81,
8158,STATE,4,81,
8158,STATE,5,81,
8174,STATE,6,81,
8195,STATE,7,81,
8199,STATE,0,82,
8202,STATE,1,82,
8216,STATE,2,82,
8244,STATE,3,82,
8255,STATE,4,82,
8257,STATE,5,82,
8277,STATE,7,82,
8279,STATE,6,82,
8290,STATE,0,83,
8311,STATE,1,83,
8319,STATE,2,83,
8329,STATE,3,83,
8356,STATE,4,83,
8360,STATE,5,83,
8369,STATE,6,83,
8393,STATE,7,83,
8406,STATE,1,84,
8407,STATE,0,84,
8421,STATE,2,84,
8438,STATE,3,84,
8457,STATE,4,84,
8462,STATE,5,84,
8476,STATE,6,84,
8484,STATE,7,84,
8497,STATE,0,85,
8505,STATE,1,85,
8533,STATE,2,85,
8540,STATE,3,85,
8551,STATE,4,85,
8563,STATE,5,85,
8581,STATE,6,85,
8582,STATE,7,85,
8608,STATE,0,86,
8620,STATE,1,86,
8627,STATE,2,86,
8637,STATE,3,86,
8641,STATE,4,86,
8656,STATE,5,86,
8666,STATE,6,86,
8685,STATE,7,86,
8697,STATE,0,87,
8711,STATE,1,87,
8732,STATE,3,87,
8733,STATE,2,87,
8743,STATE,4,87,
8756,STATE,5,87,
8785,STATE,6,87,
8785,STATE,7,87,
8808,STATE,1,88,
8809,STATE,0,88,
8829,STATE,3,88,
8833,STATE,2,88,
8855,STATE,4,88,
8865,STATE,5,88,
8869,STATE,6,88,
8882,STATE,7,88,
8897,STATE,0,89,
8920,STATE,1,89,
8931,STATE,3,89,
8932,STATE,2,89,
8948,STATE,4,89,
8960,STATE,5,89,
8970,STATE,6,89,
8989,STATE,7,89,
8997,STATE,0,90,
9002,STATE,1,90,
9023,STATE,2,90,
9034,STATE,3,90,
9044,STATE,4,90,
9068,STATE,5,90,
9071,STATE,6,90,
9097,STATE,7,90,
9102,STATE,0,91,
9104,STATE,1,91,
9126,STATE,2,91,
9134,STATE,3,91,
9148,STATE,4,91,
9168,STATE,5,91,
9173,STATE,6,91,
9186,STATE,7,91,
9194,STATE,0,92,
9210,RAISE,1,400,3000
9220,STATE,1,92,
9233,STATE,2,92,
9238,STATE,3,92,
9257,STATE,5,92,
9260,STATE,4,92,
9269,STATE,6,92,
9283,STATE,7,92,
9308,STATE,0,93,
9317,STATE,1,93,
9329,STATE,2,93,
9347,STATE,3,93,
9357,STATE,4,93,
9369,STATE,6,93,
9372,STATE,5,93,
9381,STATE,7,93,
9392,STATE,0,94,
9411,STATE,1,94,
9429,STATE,2,94,
9431,STATE,3,94,
9444,STATE,4,94,
9461,STATE,5,94,
9479,STATE,7,94,
9480,STATE,6,94,
9502,STATE,1,95,
9510,STATE,0,95,
9520,STATE,2,95,
9542,STATE,3,95,
9547,STATE,4,95,
9559,STATE,5,95,
9579,STATE,6,95,
9595,STATE,7,95,
9602,STATE,0,96,
9618,STATE,1,96,
9623,STATE,2,96,
9646,STATE,3,96,
9660,STATE,4,96,
9661,STATE,5,96,
9680,STATE,6,96,
9685,STATE,7,96,
9690,STATE,0,97,
9700,CLEAR,1,400,3000
9719,STATE,1,97,
9727,STATE,2,97,
9738,STATE,3,97,
9755,STATE,4,97,
9770,STATE,5,97,
9775,STATE,6,97,
9779,STATE,7,97,
9805,STATE,0,98,
9813,STATE,1,98,
9834,STATE,2,98,
9846,STATE,3,98,
9858,STATE,5,98,
9859,STATE,4,98,
9881,STATE,6,98,
9888,STATE,7,98,
9903,STATE,1,99,
9904,STATE,0,99,
9913,RAISE,2,400,3000
9922,STATE,2,99,
9930,STATE,3,99,
9947,STATE,4,99,
9959,STATE,5,99,
9980,STATE,6,99,
9983,STATE,7,99,
10000,STATE,0,100,
10020,STATE,1,100,
10027,STATE,2,100,
10045,STATE,3,100,
10051,STATE,4,100,
10059,STATE,5,100,
10067,STATE,6,100,
10092,STATE,0,101,
10096,STATE,7,100,
10115,STATE,1,101,
10126,STATE,2,101,
10136,STATE,3,101,
10151,STATE,4,101,
10155,STATE,5,101,
10183,STATE,6,101,
10189,STATE,7,101,
10207,STATE,0,102,
10220,STATE,1,102,
10223,STATE,2,102,
10241,STATE,3,102,
10250,STATE,4,102,
10257,STATE,5,102,
10275,STATE,6,102,
10294,STATE,0,103,
10296,STATE,7,102,
10314,STATE,1,103,
10317,STATE,2,103,
10334,STATE,3,103,
10340,STATE,4,103,
10354,STATE,5,103,
10377,STATE,7,103,
10378,STATE,6,103,
10391,STATE,0,104,
10411,STATE,1,104,
10415,STATE,2,104,
10430,STATE,3,104,
10452,STATE,5,104,
10455,STATE,4,104,
10482,STATE,6,104,
10497,STATE,7,104,
10500,STATE,0,105,
10502,STATE,1,105,
10528,STATE,2,105,
10545,STATE,3,105,
10547,STATE,4,105,
10556,STATE,5,105,
10581,STATE,6,105,
10581,STATE,7,105,
10598,STATE,0,106,
10612,STATE,1,106,
10625,STATE,2,106,
10635,STATE,3,106,
10646,STATE,4,106,
10664,STATE,5,106,
10676,STATE,6,106,
10696,STATE,7,106,
10710,STATE,0,107,
10717,STATE,2,107,
10718,STATE,1,107,
10740,STATE,3,107,
10746,STATE,4,107,
10769,STATE,5,107,
10782,STATE,6,107,
10793,STATE,7,107,
10797,STATE,0,108,
10810,STATE,1,108,
10819,STATE,2,108,
10847,STATE,3,108,
10855,STATE,4,108,
10867,STATE,5,108,
10876,STATE,6,108,
10880,RAISE,2,400,3000
10890,STATE,7,108,
10906,STATE,1,109,
10907,STATE,0,109,
10929,STATE,2,109,
10942,STATE,3,109,
10953,STATE,4,109,
10958,STATE,5,109,
10972,STATE,6,109,
10988,STATE,7,109,
10993,STATE,0,110,
11014,STATE,1,110,
11029,STATE,2,110,
11041,STATE,3,110,
11050,STATE,4,110,
11067,STATE,6,110,
11070,STATE,5,110,
11096,STATE,7,110,
11104,STATE,0,111,
11117,STATE,1,111,
11117,STATE,2,111,
11143,STATE,3,111,
11150,STATE,4,111,
11167,STATE,5,111,
11168,STATE,6,111,
11180,STATE,7,111,
11199,STATE,0,112,
11207,STATE,1,112,
11229,STATE,2,112,
11243,STATE,3,112,
11249,STATE,4,112,
11264,STATE,5,112,
11283,STATE,6,112,
11290,STATE,7,112,
11302,STATE,0,113,
11318,STATE,1,113,
11320,STATE,2,113,
11338,STATE,3,113,
11347,STATE,4,113,
11360,STATE,5,113,
11380,STATE,6,113,
11386,STATE,7,113,
11395,STATE,0,114,
11418,STATE,1,114,
11424,STATE,2,114,
11430,STATE,3,114,
11458,STATE,4,114,
11460,STATE,5,114,
11474,STATE,6,114,
11487,STATE,7,114,
11495,STATE,0,115,
11518,STATE,2,115,
11521,STATE,1,115,
11544,STATE,3,115,
11545,STATE,4,115,
11567,STATE,5,115,
11568,STATE,6,115,
11591,STATE,7,115,
11598,STATE,0,116,
11607,STATE,1,116,
11632,STATE,3,116,
11635,STATE,2,116,
11655,STATE,4,116,
11668,STATE,5,116,
11675,STATE,6,116,
11692,STATE,7,116,
11701,STATE,0,117,
11704,STATE,1,117,
11721,STATE,2,117,
11730,STATE,3,117,
11755,STATE,5,117,
11757,STATE,4,117,
11780,STATE,6,117,
11786,STATE,7,117,
11806,STATE,0,118,
11808,STATE,1,118,
11825,STATE,2,118,
11832,STATE,3,118,
11854,STATE,4,118,
11864,STATE,5,118,
11872,STATE,6,118,
11890,STATE,7,118,
11909,STATE,0,119,
11914,STATE,1,119,
11932,STATE,2,119,
11943,STATE,3,119,
11956,STATE,4,119,
11970,STATE,5,119,
11973,STATE,6,119,
11991,STATE,0,120,
11994,STATE,7,119,
12006,STATE,1,120,
12027,STATE,2,120,
12036,STATE,3,120,
12050,STATE,4,120,
12071,STATE,5,120,
12081,STATE,7,120,
12082,STATE,6,120,
12109,STATE,0,121,
12109,STATE,1,121,
12133,STATE,2,121,
12147,STATE,3,121,
12151,STATE,4,121,
12165,STATE,5,121,
12165,STATE,6,121,
12182,STATE,7,121,
12210,STATE,0,122,
12210,RAISE,1,400,3000
12213,STATE,1,122,
12229,STATE,2,122,
12238,STATE,3,122,
12256,STATE,4,122,
12269,STATE,5,122,
12271,STATE,6,122,
12280,STATE,7,122,
12305,STATE,0,123,
12316,STATE,1,123,
12319,STATE,2,123,
12327,STATE,3,123,
12354,STATE,4,123,
12368,STATE,5,123,
12379,STATE,7,123,
12383,STATE,6,123,
12401,STATE,0,124,
12403,STATE,1,124,
12416,STATE,2,124,
12435,STATE,3,124,
12444,STATE,4,124,
12454,STATE,5,124,
12465,STATE,6,124,
12481,STATE,7,124,
12494,STATE,0,125,
12515,STATE,2,125,
12516,STATE,1,125,
12533,STATE,3,125,
12544,STATE,4,125,
12563,STATE,5,125,
12570,STATE,6,125,
12577,STATE,7,125,
12600,STATE,0,126,
12603,STATE,1,126,
12632,STATE,2,126,
12645,STATE,3,126,
12656,STATE,4,126,
12661,STATE,5,126,
12675,STATE,6,126,
12690,STATE,7,126,
12700,CLEAR,1,400,3000
12710,STATE,0,127,
12722,STATE,1,127,
12725,STATE,2,127,
12732,STATE,3,127,
12752,STATE,4,127,
12762,STATE,5,127,
12765,STATE,6,127,
12785,STATE,7,127,
12810,STATE,0,128,
12811,STATE,1,128,
12815,STATE,2,128,
12847,STATE,3,128,
12853,STATE,4,128,
12860,STATE,5,128,
12877,STATE,6,128,
12880,STATE,7,128,
12892,STATE,0,129,
12912,STATE,1,129,
12916,STATE,2,129,
12935,STATE,3,129,
12959,STATE,4,129,
12963,STATE,5,129,
12974,STATE,6,129,
12990,STATE,0,130,
12997,STATE,7,129,
13005,STATE,1,130,
13022,STATE,2,130,
13045,STATE,3,130,
13050,STATE,4,130,
13067,STATE,5,130,
13074,STATE,6,130,
13090,STATE,7,130,
13106,STATE,1,131,
13109,STATE,0,131,
13122,STATE,2,131,
13135,STATE,3,131,
13148,STATE,4,131,
13156,STATE,5,131,
13166,STATE,6,131,
13189,STATE,7,131,
13202,STATE,0,132,
13216,STATE,1,132,
13220,STATE,2,132,
13231,STATE,3,132,
13241,STATE,4,132,
13271,STATE,5,132,
13276,STATE,6,132,
13282,STATE,7,132,
13310,STATE,0,133,
13315,STATE,1,133,
13330,STATE,3,133,
13333,STATE,2,133,
13360,STATE,4,133,
13361,STATE,5,133,
13379,STATE,7,133,
13382,STATE,6,133,
13395,STATE,0,134,
13414,STATE,1,134,
13415,STATE,2,134,
13430,STATE,3,134,
13449,STATE,4,134,
13470,STATE,5,134,
13477,STATE,7,134,
13484,STATE,6,134,
13503,STATE,0,135,
13515,STATE,1,135,
13529,STATE,2,135,
13539,STATE,3,135,
13557,STATE,4,135,
13565,STATE,5,135,
13576,STATE,6,135,
13584,STATE,7,135,
13603,STATE,0,136,
13607,STATE,1,136,
13621,STATE,2,136,
13638,STATE,3,136,
13658,STATE,5,136,
13659,STATE,4,136,
13675,STATE,6,136,
13695,STATE,7,136,
13699,STATE,0,137,
13703,STATE,1,137,
13721,STATE,2,137,
13737,STATE,3,137,
13759,STATE,4,137,
13766,STATE,5,137,
13776,STATE,6,137,
13784,STATE,7,137,
13799,STATE,0,138,
13820,STATE,1,138,
13833,STATE,2,138,
13838,STATE,3,138,
13851,STATE,4,138,
13862,STATE,5,138,
13868,STATE,6,138,
13897,STATE,7,138,
13909,STATE,0,139,
13917,STATE,1,139,
13922,STATE,2,139,
13928,STATE,3,139,
13948,STATE,4,139,
13969,STATE,5,139,
13982,STATE,6,139,
13990,STATE,7,139,
14007,STATE,0,140,
14017,STATE,2,140,
14021,STATE,1,140,
14044,STATE,3,140,
14052,STATE,4,140,
14068,STATE,6,140,
14069,STATE,5,140,
14091,STATE,7,140,
14100,STATE,0,141,
14112,STATE,1,141,
14118,STATE,2,141,
14137,STATE,3,141,
14142,STATE,4,141,
14159,STATE,5,141,
14177,STATE,7,141,
14183,STATE,6,141,
14202,STATE,1,142,
14203,STATE,0,142,
14227,STATE,3,142,
14230,STATE,2,142,
14248,STATE,4,142,
14265,STATE,5,142,
14277,STATE,6,142,
14284,STATE,7,142,
14298,STATE,0,143,
14320,STATE,1,143,
14334,STATE,2,143,
14346,STATE,3,143,
14355,STATE,5,143,
