slot,data_lost,data_delay_ms,ack_lost,ack_delay_ms
571,1,20,1,20
572,1,20,1,20
573,1,20,1,20
574,1,20,1,20
575,1,20,1,20
576,1,20,1,20
577,1,20,1,20
578,1,20,1,20
579,1,20,1,20
580,1,20,1,20
581,1,20,1,20
582,1,20,1,20
583,1,20,1,20
584,1,20,1,20
585,1,20,1,20
586,1,20,1,20
587,1,20,1,20
588,1,20,1,20
589,1,20,1,20
590,1,20,1,20
591,1,20,1,20
592,1,20,1,20
593,1,20,1,20
594,1,20,1,20
595,1,20,1,20
596,1,20,1,20
597,1,20,1,20
598,1,20,1,20
599,1,20,1,20
600,1,20,1,20
601,1,20,1,20
602,1,20,1,20
603,1,20,1,20
604,1,20,1,20
605,1,20,1,20
606,1,20,1,20
607,1,20,1,20
608,1,20,1,20
609,1,20,1,20
610,1,20,1,20
611,1,20,1,20
612,1,20,1,20
613,1,20,1,20
614,1,20,1,20
615,1,20,1,20
616,1,20,1,20
617,1,20,1,20
618,1,20,1,20
619,1,20,1,20
620,1,20,0,20
621,0,20,0,20
622,0,20,0,20
623,0,20,1,20
624,0,20,0,20
625,0,20,0,20
626,0,20,0,20
627,1,20,0,20
628,1,20,0,20
629,0,20,0,20
630,0,20,0,20
631,1,20,0,20
632,0,20,0,20
633,0,20,0,20
634,0,20,0,20
635,0,20,0,20
636,0,20,0,20
637,0,20,0,20
638,0,20,0,20
639,0,20,0,20
640,0,20,0,20
641,0,20,0,20
642,0,20,0,20
643,0,20,0,20
644,1,20,0,20
645,0,20,0,20
646,0,20,0,20
647,0,20,0,20
648,0,20,0,20
649,0,20,0,20
650,0,20,0,20
651,1,20,0,20
652,0,20,0,20
653,0,20,0,20
654,0,20,0,20
655,0,20,0,20
656,0,20,0,20
657,1,20,0,20
658,0,20,0,20
659,1,20,0,20
660,1,20,0,20
661,0,20,0,20
662,0,20,0,20
663,0,20,0,20
664,0,20,0,20
665,0,20,0,20
666,0,20,0,20
667,0,20,0,20
668,1,20,0,20
669,0,20,0,20
670,0,20,0,20
671,0,20,0,20
672,0,20,0,20
673,1,20,0,20
674,0,20,0,20
675,0,20,0,20
676,0,20,0,20
677,0,20,0,20
678,1,20,0,20
679,0,20,0,20
680,0,20,0,20
681,0,20,0,20
682,0,20,0,20
683,0,20,0,20
684,0,20,0,20
685,1,20,0,20
686,0,20,0,20
687,0,20,0,20
688,1,20,0,20
689,0,20,0,20
690,1,20,0,20
691,1,20,0,20
692,0,20,0,20
693,0,20,0,20
694,0,20,0,20
695,0,20,0,20
696,0,20,0,20
697,0,20,0,20
698,0,20,0,20
699,1,20,0,20
700,0,20,0,20
701,0,20,0,20
702,0,20,0,20
703,0,20,1,20
704,0,20,0,20
705,0,20,0,20
706,0,20,0,20
707,1,20,0,20
708,0,20,0,20
709,0,20,0,20
710,0,20,0,20
711,0,20,1,20
712,0,20,0,20
713,0,20,0,20
714,0,20,0,20
715,0,20,0,20
716,0,20,0,20
717,0,20,0,20
718,0,20,0,20
719,0,20,0,20
720,1,20,0,20
721,0,20,0,20
722,0,20,0,20
723,0,20,0,20
724,0,20,1,20
725,0,20,0,20
726,0,20,0,20
727,0,20,0,20
728,0,20,0,20
729,0,20,0,20
730,0,20,0,20
731,0,20,0,20
732,0,20,1,20
733,0,20,0,20
734,0,20,0,20
735,0,20,0,20
736,0,20,1,20
737,0,20,0,20
738,0,20,0,20
739,0,20,0,20
740,0,20,0,20
741,0,20,0,20
742,1,20,0,20
743,0,20,0,20
744,0,20,0,20
745,0,20,0,20
746,0,20,0,20
747,0,20,0,20
748,0,20,0,20
749,0,20,0,20
750,1,20,0,20
751,0,20,0,20
752,0,20,0,20
753,0,20,0,20
754,0,20,0,20
755,0,20,0,20
756,0,20,0,20
757,0,20,0,20
758,0,20,0,20
759,1,20,0,20
760,0,20,0,20
761,0,20,0,20
762,0,20,0,20
763,0,20,0,20
764,0,20,0,20
765,0,20,0,20
766,0,20,0,20
767,1,20,0,20
768,0,20,0,20
769,0,20,0,20
770,0,20,0,20
771,0,20,0,20
772,0,20,0,20
773,0,20,0,20
774,0,20,0,20
775,0,20,1,20
776,0,20,0,20
777,0,20,0,20
778,0,20,0,20
779,1,20,0,20
780,0,20,0,20
781,1,20,0,20
782,0,20,0,20
783,0,20,0,20
784,0,20,0,20
785,1,20,0,20
786,0,20,0,20
787,0,20,0,20
788,0,20,0,20
789,0,20,0,20
790,0,20,0,20
791,0,20,0,20
792,0,20,0,20
793,0,20,0,20
794,0,20,0,20
795,0,20,0,20
796,0,20,0,20
797,0,20,0,20
798,0,20,0,20
799,1,20,0,20
800,1,20,1,20
801,1,20,1,20
802,1,20,1,20
803,1,20,1,20
804,1,20,1,20
805,1,20,1,20
806,1,20,1,20
807,1,20,1,20
808,1,20,1,20
809,1,20,1,20
810,1,20,1,20
811,1,20,1,20
812,1,20,1,20
813,1,20,1,20
814,1,20,1,20
815,1,20,1,20
816,1,20,1,20
817,1,20,1,20
818,1,20,1,20
819,1,20,1,20
820,1,20,1,20
821,1,20,1,20
822,1,20,1,20
823,1,20,1,20
824,1,20,1,20
825,1,20,1,20
826,1,20,1,20
827,1,20,1,20
828,1,20,1,20
829,1,20,1,20
830,1,20,1,20
831,1,20,1,20
832,1,20,1,20
833,1,20,1,20
834,1,20,1,20
835,1,20,1,20
836,1,20,1,20
837,1,20,1,20
838,1,20,1,20
839,1,20,1,20
840,1,20,1,20
841,1,20,1,20
842,1,20,1,20
843,1,20,1,20
844,1,20,1,20
845,1,20,1,20
846,1,20,1,20
847,1,20,1,20
848,1,20,1,20
849,1,20,1,20
850,1,20,1,20
851,1,20,1,20
852,1,20,1,20
853,1,20,1,20
854,1,20,1,20
855,1,20,1,20
856,1,20,1,20
857,1,20,1,20
858,1,20,1,20
859,1,20,1,20
860,1,20,1,20
861,1,20,1,20
862,1,20,1,20
863,1,20,1,20
864,1,20,1,20
865,1,20,1,20
866,1,20,1,20
867,1,20,1,20
868,1,20,1,20
869,1,20,1,20
870,1,20,1,20
871,1,20,1,20
872,1,20,1,20
873,1,20,1,20
874,1,20,1,20
875,1,20,1,20
876,1,20,1,20
877,1,20,1,20
878,1,20,1,20
879,1,20,1,20
880,1,20,1,20
881,1,20,1,20
882,1,20,1,20
883,1,20,1,20
884,1,20,1,20
885,1,20,1,20
886,1,20,1,20
887,1,20,1,20
888,1,20,1,20
889,1,20,1,20
890,1,20,1,20
891,1,20,1,20
892,1,20,1,20
893,1,20,1,20
894,1,20,1,20
895,1,20,1,20
896,1,20,1,20
897,1,20,1,20
898,1,20,1,20
899,1,20,1,20
900,1,20,1,20
901,1,20,1,20
902,1,20,1,20
903,1,20,1,20
904,1,20,1,20
905,1,20,1,20
906,1,20,1,20
907,1,20,1,20
908,1,20,1,20
909,1,20,1,20
910,1,20,1,20
911,1,20,1,20
912,1,20,1,20
913,1,20,1,20
914,1,20,1,20
915,1,20,1,20
916,1,20,1,20
917,1,20,1,20
918,1,20,1,20
919,1,20,1,20
920,0,20,0,20
921,1,20,0,20
922,0,20,0,20
923,0,20,0,20
924,1,20,0,20
925,0,20,0,20
926,0,20,1,20
927,0,20,0,20
928,0,20,0,20
929,0,20,0,20
930,0,20,0,20
931,0,20,0,20
932,0,20,1,20
933,0,20,1,20
934,0,20,0,20
935,0,20,0,20
936,0,20,0,20
937,0,20,0,20
938,1,20,0,20
939,0,20,0,20
940,0,20,0,20
941,1,20,0,20
942,0,20,0,20
943,1,20,0,20
944,0,20,0,20
945,0,20,0,20
946,0,20,0,20
947,0,20,0,20
948,0,20,0,20
949,1,20,0,20
950,0,20,0,20
951,1,20,0,20
952,0,20,0,20
953,0,20,0,20
954,1,20,0,20
955,1,20,0,20
956,0,20,0,20
957,0,20,0,20
958,0,20,0,20
959,0,20,0,20
960,0,20,0,20
961,1,20,0,20
962,0,20,0,20
963,1,20,0,20
964,0,20,0,20
965,0,20,1,20
966,0,20,0,20
967,1,20,0,20
968,1,20,0,20
969,0,20,0,20
970,0,20,0,20
971,0,20,0,20
972,0,20,0,20
973,0,20,0,20
974,1,20,0,20
975,0,20,0,20
976,1,20,0,20
977,1,20,0,20
978,0,20,0,20
979,0,20,0,20
980,0,20,0,20
981,0,20,0,20
982,0,20,0,20
983,0,20,0,20
984,0,20,1,20
985,1,20,0,20
986,0,20,0,20
987,0,20,0,20
988,0,20,0,20
989,0,20,0,20
990,0,20,0,20
991,0,20,0,20
992,0,20,0,20
993,0,20,0,20
994,0,20,0,20
995,0,20,0,20
996,0,20,0,20
997,0,20,0,20
998,1,20,0,20
999,0,20,0,20
1000,0,20,0,20
1001,0,20,0,20
1002,1,20,0,20
1003,1,20,0,20
1004,1,20,0,20
1005,0,20,0,20
1006,0,20,0,20
1007,1,20,0,20
1008,1,20,0,20
1009,0,20,0,20
1010,0,20,0,20
1011,0,20,0,20
1012,0,20,0,20
1013,0,20,0,20
1014,0,20,0,20
1015,0,20,0,20
1016,0,20,0,20
1017,0,20,0,20
1018,1,20,0,20
1019,0,20,0,20
1020,0,20,0,20
1021,0,20,0,20
1022,1,20,0,20
1023,0,20,0,20
1024,1,20,0,20
1025,1,20,0,20
1026,0,20,0,20
1027,1,20,0,20
1028,0,20,0,20
1029,0,20,0,20
1030,1,20,0,20
1031,0,20,1,20
1032,0,20,0,20
1033,0,20,0,20
1034,0,20,0,20
1035,0,20,0,20
1036,1,20,0,20
1037,0,20,0,20
1038,0,20,0,20
1039,1,20,0,20
1040,0,20,0,20
1041,0,20,0,20
1042,0,20,0,20
1043,0,20,0,20
1044,0,20,0,20
1045,0,20,0,20
1046,0,20,0,20
1047,0,20,0,20
1048,0,20,0,20
1049,0,20,0,20
1050,0,20,0,20
1051,0,20,0,20
1052,0,20,0,20
1053,0,20,0,20
1054,0,20,0,20
1055,0,20,0,20
1056,0,20,0,20
1057,1,20,0,20
1058,0,20,0,20
1059,0,20,0,20
1060,0,20,0,20
1061,0,20,0,20
1062,0,20,0,20
1063,0,20,0,20
1064,1,20,0,20
1065,0,20,0,20
1066,0,20,0,20
1067,0,20,0,20
1068,0,20,0,20
1069,0,20,0,20
1070,0,20,0,20
1071,1,20,0,20
1072,1,20,0,20
1073,1,20,0,20
1074,0,20,0,20
1075,1,20,0,20
1076,0,20,0,20
1077,0,20,0,20
1078,0,20,0,20
1079,0,20,0,20
1080,0,20,0,20
1081,0,20,0,20
1082,0,20,0,20
1083,0,20,0,20
1084,1,20,1,20
1085,1,20,1,20
1086,0,20,0,20
1087,0,20,0,20
1088,1,20,0,20
1089,0,20,0,20
1090,0,20,1,20
1091,1,20,0,20
1092,0,20,0,20
1093,0,20,0,20
1094,0,20,0,20
1095,0,20,0,20
1096,0,20,0,20
1097,0,20,0,20
1098,1,20,0,20
1099,0,20,0,20
1100,1,20,1,20
1101,1,20,1,20
1102,1,20,1,20
1103,1,20,1,20
1104,1,20,1,20
1105,1,20,1,20
1106,1,20,1,20
1107,1,20,1,20
1108,1,20,1,20
1109,1,20,1,20
1110,1,20,1,20
1111,1,20,1,20
1112,1,20,1,20
1113,1,20,1,20
1114,1,20,1,20
1115,1,20,1,20
1116,1,20,1,20
1117,1,20,1,20
1118,1,20,1,20
1119,1,20,1,20
1120,1,20,1,20
1121,1,20,1,20
1122,1,20,1,20
1123,1,20,1,20
1124,1,20,1,20
1125,1,20,1,20
1126,1,20,1,20
1127,1,20,1,20
1128,1,20,1,20
1129,1,20,1,20
1130,1,20,1,20
1131,1,20,1,20
1132,1,20,1,20
1133,1,20,1,20
1134,1,20,1,20
1135,1,20,1,20
1136,1,20,1,20
1137,1,20,1,20
1138,1,20,1,20
1139,1,20,1,20
1140,1,20,1,20
1141,1,20,1,20
1142,1,20,1,20
1143,1,20,1,20
1144,1,20,1,20
1145,1,20,1,20
1146,1,20,1,20
1147,1,20,1,20
1148,1,20,1,20
1149,1,20,1,20
1150,1,20,1,20
1151,1,20,1,20
1152,1,20,1,20
1153,1,20,1,20
1154,1,20,1,20
1155,1,20,1,20
1156,1,20,1,20
1157,1,20,1,20
1158,1,20,1,20
1159,1,20,1,20
1160,1,20,1,20
1161,1,20,1,20
1162,1,20,1,20
1163,1,20,1,20
1164,1,20,1,20
1165,1,20,1,20
1166,1,20,1,20
1167,1,20,1,20
1168,1,20,1,20
1169,1,20,1,20
1170,1,20,1,20
1171,1,20,1,20
1172,1,20,1,20
1173,1,20,1,20
1174,1,20,1,20
1175,1,20,1,20
1176,1,20,1,20
1177,1,20,1,20
1178,1,20,1,20
1179,1,20,1,20
1180,1,20,1,20
1181,1,20,1,20
1182,1,20,1,20
1183,1,20,1,20
1184,1,20,1,20
1185,1,20,1,20
1186,1,20,1,20
1187,1,20,1,20
1188,1,20,1,20
1189,1,20,1,20
1190,1,20,1,20
1191,1,20,1,20
1192,1,20,1,20
1193,1,20,1,20
1194,1,20,1,20
1195,1,20,1,20
1196,1,20,1,20
1197,1,20,1,20
1198,1,20,1,20
1199,1,20,1,20
1200,1,20,1,20
1201,1,20,1,20
1202,1,20,1,20
1203,1,20,1,20
1204,1,20,1,20
1205,1,20,1,20
1206,1,20,1,20
1207,1,20,1,20
1208,1,20,1,20
1209,1,20,1,20
1210,1,20,1,20
1211,1,20,1,20
1212,1,20,1,20
1213,1,20,1,20
1214,1,20,1,20
1215,1,20,1,20
1216,1,20,1,20
1217,1,20,1,20
1218,1,20,1,20
1219,1,20,1,20
1220,0,20,0,20
1221,0,20,0,20
1222,0,20,0,20
1223,1,20,0,20
1224,1,20,0,20
1225,0,20,1,20
1226,0,20,0,20
1227,0,20,0,20
1228,1,20,0,20
1229,0,20,0,20
1230,0,20,0,20
1231,0,20,0,20
1232,1,20,0,20
1233,0,20,0,20
1234,1,20,0,20
1235,0,20,0,20
1236,0,20,0,20
1237,0,20,0,20
1238,0,20,0,20
1239,1,20,0,20
1240,0,20,0,20
1241,0,20,0,20
1242,0,20,0,20
1243,0,20,1,20
1244,1,20,0,20
1245,0,20,0,20
1246,0,20,1,20
1247,0,20,0,20
1248,0,20,0,20
1249,0,20,0,20
1250,0,20,0,20
1251,0,20,0,20
1252,0,20,0,20
1253,0,20,0,20
1254,1,20,0,20
1255,0,20,0,20
1256,0,20,0,20
1257,0,20,0,20
1258,0,20,0,20
1259,1,20,0,20
1260,0,20,0,20
1261,0,20,0,20
1262,0,20,0,20
1263,1,20,0,20
1264,0,20,0,20
1265,0,20,0,20
1266,0,20,0,20
1267,0,20,0,20
1268,0,20,1,20
1269,0,20,0,20
1270,0,20,0,20
1271,0,20,0,20
1272,0,20,0,20
1273,0,20,0,20
1274,0,20,0,20
1275,0,20,0,20
1276,0,20,0,20
1277,0,20,0,20
1278,0,20,1,20
1279,0,20,0,20
1280,0,20,0,20
1281,0,20,0,20
1282,1,20,0,20
1283,0,20,0,20
1284,0,20,1,20
1285,1,20,0,20
1286,0,20,0,20
1287,0,20,0,20
1288,0,20,0,20
1289,1,20,0,20
1290,0,20,0,20
1291,0,20,0,20
1292,1,20,0,20
1293,0,20,0,20
1294,0,20,0,20
1295,0,20,0,20
1296,0,20,0,20
1297,0,20,0,20
1298,0,20,0,20
1299,0,20,0,20
1300,1,20,0,20
1301,0,20,0,20
1302,1,20,0,20
1303,0,20,0,20
1304,0,20,0,20
1305,0,20,0,20
1306,0,20,0,20
1307,0,20,0,20
1308,0,20,0,20
1309,0,20,0,20
1310,0,20,0,20
1311,0,20,0,20
1312,0,20,0,20
1313,0,20,0,20
1314,0,20,0,20
1315,1,20,0,20
1316,0,20,0,20
1317,0,20,0,20
1318,0,20,0,20
1319,0,20,0,20
1320,0,20,0,20
1321,0,20,0,20
1322,0,20,0,20
1323,1,20,0,20
1324,1,20,0,20
1325,0,20,0,20
1326,0,20,0,20
1327,0,20,0,20
1328,0,20,0,20
1329,0,20,0,20
1330,0,20,0,20
1331,0,20,0,20
1332,0,20,0,20
1333,1,20,0,20
1334,1,20,0,20
1335,0,20,0,20
1336,0,20,0,20
1337,1,20,0,20
1338,0,20,0,20
1339,0,20,0,20
1340,1,20,0,20
1341,0,20,0,20
1342,0,20,0,20
1343,1,20,0,20
1344,1,20,0,20
1345,0,20,0,20
1346,0,20,0,20
1347,0,20,0,20
1348,0,20,0,20
1349,0,20,0,20
1350,0,20,0,20
1351,0,20,0,20
1352,0,20,0,20
1353,0,20,0,20
1354,0,20,0,20
1355,0,20,0,20
1356,0,20,0,20
1357,1,20,0,20
